Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/users,12382,0,28,59.49058302487653,16.598699999974542,837.4566170000435,2980.375060571798,3.441526407209361,0.0,28,38,64,86,150,230,280,320,490,830,840
POST,/users,1743,0,24,54.0839739294338,15.421799000023384,468.1901320000179,0.0,0.48445974218752347,0.0,24,32,49,74,140,230,280,300,460,470,470
DELETE,/users/1687432891810402206,1,0,27.057846999998247,27.057846999998247,27.057846999998247,27.057846999998247,0.0,0.00027794592208119534,0.0,27,27,27,27,27,27,27,27,27,27,27
PUT,/users/1687432891810402206,1,0,111.77056000000007,111.77056000000007,111.77056000000007,111.77056000000007,0.0,0.00027794592208119534,0.0,110,110,110,110,110,110,110,110,110,110,110
DELETE,/users/1687432905679172936,1,0,20.490350999999407,20.490350999999407,20.490350999999407,20.490350999999407,0.0,0.00027794592208119534,0.0,20,20,20,20,20,20,20,20,20,20,20
PUT,/users/1687432905679172936,3,0,24,22.267457666666008,17.27934699999878,25.522474999998934,0.0,0.0008338377662435861,0.0,24,24,26,26,26,26,26,26,26,26,26
DELETE,/users/1687432906599266525,1,0,20.050076000000416,20.050076000000416,20.050076000000416,20.050076000000416,0.0,0.00027794592208119534,0.0,20,20,20,20,20,20,20,20,20,20,20
PUT,/users/1687432906599266525,1,0,21.736941000000343,21.736941000000343,21.736941000000343,21.736941000000343,0.0,0.00027794592208119534,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1687432908608253490,1,0,19.54116699999986,19.54116699999986,19.54116699999986,19.54116699999986,0.0,0.00027794592208119534,0.0,20,20,20,20,20,20,20,20,20,20,20
DELETE,/users/1687432910690346502,1,0,20.88442000000157,20.88442000000157,20.88442000000157,20.88442000000157,0.0,0.00027794592208119534,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1687432915608148855,1,0,19.970223999997927,19.970223999997927,19.970223999997927,19.970223999997927,0.0,0.00027794592208119534,0.0,20,20,20,20,20,20,20,20,20,20,20
PUT,/users/1687432915608148855,1,0,19.34548300000216,19.34548300000216,19.34548300000216,19.34548300000216,0.0,0.00027794592208119534,0.0,19,19,19,19,19,19,19,19,19,19,19
DELETE,/users/1687432916599305483,1,0,19.240686999999923,19.240686999999923,19.240686999999923,19.240686999999923,0.0,0.00027794592208119534,0.0,19,19,19,19,19,19,19,19,19,19,19
PUT,/users/1687432916599305483,1,0,24.84016300000036,24.84016300000036,24.84016300000036,24.84016300000036,0.0,0.00027794592208119534,0.0,25,25,25,25,25,25,25,25,25,25,25
DELETE,/users/1687432918632691335,1,0,26.05915499999867,26.05915499999867,26.05915499999867,26.05915499999867,0.0,0.00027794592208119534,0.0,26,26,26,26,26,26,26,26,26,26,26
PUT,/users/1687432918632691335,1,0,36.1226799999983,36.1226799999983,36.1226799999983,36.1226799999983,0.0,0.00027794592208119534,0.0,36,36,36,36,36,36,36,36,36,36,36
DELETE,/users/1687432919709051245,1,0,23.907565000001796,23.907565000001796,23.907565000001796,23.907565000001796,0.0,0.00027794592208119534,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/users/1687432920633424757,1,0,19.268358000005037,19.268358000005037,19.268358000005037,19.268358000005037,0.0,0.00027794592208119534,0.0,19,19,19,19,19,19,19,19,19,19,19
PUT,/users/1687432920633424757,3,0,24,22.47196166666517,17.41287299999783,26.08430899999803,0.0,0.0008338377662435861,0.0,24,24,26,26,26,26,26,26,26,26,26
DELETE,/users/1687432920772298673,1,0,20.039877000002093,20.039877000002093,20.039877000002093,20.039877000002093,0.0,0.00027794592208119534,0.0,20,20,20,20,20,20,20,20,20,20,20
PUT,/users/1687432920772298673,1,0,20.79181599999913,20.79181599999913,20.79181599999913,20.79181599999913,0.0,0.00027794592208119534,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1687432923761845597,1,0,19.76392899999979,19.76392899999979,19.76392899999979,19.76392899999979,0.0,0.00027794592208119534,0.0,20,20,20,20,20,20,20,20,20,20,20
DELETE,/users/1687432924637878628,1,0,22.558727999999917,22.558727999999917,22.558727999999917,22.558727999999917,0.0,0.00027794592208119534,0.0,23,23,23,23,23,23,23,23,23,23,23
DELETE,/users/1687432926661187163,1,0,19.795784999999455,19.795784999999455,19.795784999999455,19.795784999999455,0.0,0.00027794592208119534,0.0,20,20,20,20,20,20,20,20,20,20,20
DELETE,/users/1687432928789345547,1,0,20.76500700000139,20.76500700000139,20.76500700000139,20.76500700000139,0.0,0.00027794592208119534,0.0,21,21,21,21,21,21,21,21,21,21,21
