Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/users,29378,0,130.0,228.58752930175154,32.451303995912895,6726.586557007977,17445.898223160188,8.160174882540039,0.0,130,200,270,320,510,720,970,1300,3000,6600,6700
POST,/users,4196,0,84,149.96156890164144,28.303800005232915,3251.4789210108574,0.0,1.1655011848028456,0.0,84,120,160,200,350,500,700,830,1800,3300,3300
DELETE,/users/1687122529143450430,1,0,54.25254799774848,54.25254799774848,54.25254799774848,54.25254799774848,0.0,0.00027776482001974395,0.0,54,54,54,54,54,54,54,54,54,54,54
DELETE,/users/1687122530160597388,1,0,35.06153100170195,35.06153100170195,35.06153100170195,35.06153100170195,0.0,0.00027776482001974395,0.0,35,35,35,35,35,35,35,35,35,35,35
PUT,/users/1687122530160597388,1,0,42.28753699862864,42.28753699862864,42.28753699862864,42.28753699862864,0.0,0.00027776482001974395,0.0,42,42,42,42,42,42,42,42,42,42,42
DELETE,/users/1687122538468947045,1,0,54.973848004010506,54.973848004010506,54.973848004010506,54.973848004010506,0.0,0.00027776482001974395,0.0,55,55,55,55,55,55,55,55,55,55,55
DELETE,/users/1687122539320244009,1,0,39.02699700847734,39.02699700847734,39.02699700847734,39.02699700847734,0.0,0.00027776482001974395,0.0,39,39,39,39,39,39,39,39,39,39,39
PUT,/users/1687122539320244009,2,0,49.26709600840695,66.38138450216502,49.26709600840695,83.49567299592309,0.0,0.0005555296400394879,0.0,83,83,83,83,83,83,83,83,83,83,83
DELETE,/users/1687122550622538117,1,0,40.76511999301147,40.76511999301147,40.76511999301147,40.76511999301147,0.0,0.00027776482001974395,0.0,41,41,41,41,41,41,41,41,41,41,41
DELETE,/users/1687122551043178047,1,0,40.83352000452578,40.83352000452578,40.83352000452578,40.83352000452578,0.0,0.00027776482001974395,0.0,41,41,41,41,41,41,41,41,41,41,41
DELETE,/users/1687122554474992607,1,0,68.11548100085929,68.11548100085929,68.11548100085929,68.11548100085929,0.0,0.00027776482001974395,0.0,68,68,68,68,68,68,68,68,68,68,68
DELETE,/users/1687122554513552639,1,0,44.43698699469678,44.43698699469678,44.43698699469678,44.43698699469678,0.0,0.00027776482001974395,0.0,44,44,44,44,44,44,44,44,44,44,44
PUT,/users/1687122554513552639,3,0,67,236.6734009992797,60.22682999901008,582.8133409959264,0.0,0.0008332944600592319,0.0,67,67,580,580,580,580,580,580,580,580,580
DELETE,/users/1687122555667186090,1,0,109.38157099008095,109.38157099008095,109.38157099008095,109.38157099008095,0.0,0.00027776482001974395,0.0,110,110,110,110,110,110,110,110,110,110,110
DELETE,/users/1687122558846730356,1,0,44.13918800128158,44.13918800128158,44.13918800128158,44.13918800128158,0.0,0.00027776482001974395,0.0,44,44,44,44,44,44,44,44,44,44,44
PUT,/users/1687122558846730356,2,0,71.4024810004048,72.47538049705327,71.4024810004048,73.54827999370173,0.0,0.0005555296400394879,0.0,74,74,74,74,74,74,74,74,74,74,74
DELETE,/users/1687122559361066761,1,0,52.168187001370825,52.168187001370825,52.168187001370825,52.168187001370825,0.0,0.00027776482001974395,0.0,52,52,52,52,52,52,52,52,52,52,52
