Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/staging/users,54515,0,220.0,522.3176060468444,54.20053700001404,95824.37718300002,16965.686508300467,15.14922157947193,0.0,220,390,510,590,860,1300,2500,4200,42000,79000,96000
POST,/staging/users,7725,0,120.0,252.3664870537234,52.17239200004542,35770.05256100028,160.0,2.1467070843147877,0.0,120,150,190,220,460,720,1000,2900,7500,36000,36000
DELETE,/staging/users/1687122672335749204,1,0,639.9161179999995,639.9161179999995,639.9161179999995,639.9161179999995,25.0,0.0002778908847009434,0.0,640,640,640,640,640,640,640,640,640,640,640
PUT,/staging/users/1687122672335749204,1,0,665.0915380000005,665.0915380000005,665.0915380000005,665.0915380000005,160.0,0.0002778908847009434,0.0,670,670,670,670,670,670,670,670,670,670,670
DELETE,/staging/users/1687122676930598280,1,0,89.95092199999988,89.95092199999988,89.95092199999988,89.95092199999988,25.0,0.0002778908847009434,0.0,90,90,90,90,90,90,90,90,90,90,90
PUT,/staging/users/1687122676930598280,1,0,91.35125799999955,91.35125799999955,91.35125799999955,91.35125799999955,160.0,0.0002778908847009434,0.0,91,91,91,91,91,91,91,91,91,91,91
DELETE,/staging/users/1687122677741977512,1,0,85.84274000000036,85.84274000000036,85.84274000000036,85.84274000000036,25.0,0.0002778908847009434,0.0,86,86,86,86,86,86,86,86,86,86,86
PUT,/staging/users/1687122677741977512,1,0,90.53219099999943,90.53219099999943,90.53219099999943,90.53219099999943,160.0,0.0002778908847009434,0.0,91,91,91,91,91,91,91,91,91,91,91
DELETE,/staging/users/1687122682025520338,1,0,94.88699599999961,94.88699599999961,94.88699599999961,94.88699599999961,25.0,0.0002778908847009434,0.0,95,95,95,95,95,95,95,95,95,95,95
DELETE,/staging/users/1687122684978446814,1,0,86.85239899999786,86.85239899999786,86.85239899999786,86.85239899999786,25.0,0.0002778908847009434,0.0,87,87,87,87,87,87,87,87,87,87,87
DELETE,/staging/users/1687122685829492744,2,0,130.0,205.3578869999999,125.91357600000208,284.8021979999977,25.0,0.0005557817694018868,0.0,280,280,280,280,280,280,280,280,280,280,280
DELETE,/staging/users/1687122687997232205,1,0,88.35778999999988,88.35778999999988,88.35778999999988,88.35778999999988,25.0,0.0002778908847009434,0.0,88,88,88,88,88,88,88,88,88,88,88
PUT,/staging/users/1687122687997232205,1,0,91.5647909999997,91.5647909999997,91.5647909999997,91.5647909999997,160.0,0.0002778908847009434,0.0,92,92,92,92,92,92,92,92,92,92,92
DELETE,/staging/users/1687122691856725090,1,0,88.40520399999718,88.40520399999718,88.40520399999718,88.40520399999718,25.0,0.0002778908847009434,0.0,88,88,88,88,88,88,88,88,88,88,88
PUT,/staging/users/1687122691856725090,3,0,86,80.00614466666771,61.6279079999984,92.23215300000476,160.0,0.0008336726541028303,0.0,86,86,92,92,92,92,92,92,92,92,92
DELETE,/staging/users/1687122692173558407,1,0,57.03243099999966,57.03243099999966,57.03243099999966,57.03243099999966,25.0,0.0002778908847009434,0.0,57,57,57,57,57,57,57,57,57,57,57
DELETE,/staging/users/1687122693088446023,2,0,84,91.67124699999896,83.78264499999943,99.55984899999848,25.0,0.0005557817694018868,0.0,100,100,100,100,100,100,100,100,100,100,100
DELETE,/staging/users/1687122695523742294,1,0,75.49273299999726,75.49273299999726,75.49273299999726,75.49273299999726,25.0,0.0002778908847009434,0.0,75,75,75,75,75,75,75,75,75,75,75
PUT,/staging/users/1687122695523742294,1,0,94.9272729999997,94.9272729999997,94.9272729999997,94.9272729999997,160.0,0.0002778908847009434,0.0,95,95,95,95,95,95,95,95,95,95,95
DELETE,/staging/users/1687122698064675787,1,0,84.7415090000041,84.7415090000041,84.7415090000041,84.7415090000041,25.0,0.0002778908847009434,0.0,85,85,85,85,85,85,85,85,85,85,85
PUT,/staging/users/1687122698064675787,1,0,60.93425499999938,60.93425499999938,60.93425499999938,60.93425499999938,160.0,0.0002778908847009434,0.0,61,61,61,61,61,61,61,61,61,61,61
DELETE,/staging/users/1687122701064076937,1,0,111.29013700000456,111.29013700000456,111.29013700000456,111.29013700000456,25.0,0.0002778908847009434,0.0,110,110,110,110,110,110,110,110,110,110,110
PUT,/staging/users/1687122701064076937,2,0,61.00010499999797,75.90862200000004,61.00010499999797,90.8171390000021,160.0,0.0005557817694018868,0.0,91,91,91,91,91,91,91,91,91,91,91
DELETE,/staging/users/1687122701388800676,1,0,90.2800759999991,90.2800759999991,90.2800759999991,90.2800759999991,25.0,0.0002778908847009434,0.0,90,90,90,90,90,90,90,90,90,90,90
DELETE,/staging/users/1687122701401139144,1,0,91.14426200000025,91.14426200000025,91.14426200000025,91.14426200000025,25.0,0.0002778908847009434,0.0,91,91,91,91,91,91,91,91,91,91,91
DELETE,/staging/users/1687122704462250145,1,0,100.14273299999843,100.14273299999843,100.14273299999843,100.14273299999843,25.0,0.0002778908847009434,0.0,100,100,100,100,100,100,100,100,100,100,100
DELETE,/staging/users/1687122706194213707,1,0,88.32612600000544,88.32612600000544,88.32612600000544,88.32612600000544,25.0,0.0002778908847009434,0.0,88,88,88,88,88,88,88,88,88,88,88
PUT,/staging/users/1687122706194213707,1,0,100.2505290000002,100.2505290000002,100.2505290000002,100.2505290000002,160.0,0.0002778908847009434,0.0,100,100,100,100,100,100,100,100,100,100,100
DELETE,/staging/users/1687122706563885268,1,0,95.85863899999936,95.85863899999936,95.85863899999936,95.85863899999936,25.0,0.0002778908847009434,0.0,96,96,96,96,96,96,96,96,96,96,96
DELETE,/staging/users/1687122706699477835,1,0,89.68217400000356,89.68217400000356,89.68217400000356,89.68217400000356,25.0,0.0002778908847009434,0.0,90,90,90,90,90,90,90,90,90,90,90
DELETE,/staging/users/1687122709278772081,1,0,89.13196999999684,89.13196999999684,89.13196999999684,89.13196999999684,25.0,0.0002778908847009434,0.0,89,89,89,89,89,89,89,89,89,89,89
PUT,/staging/users/1687122709278772081,1,0,90.9683579999978,90.9683579999978,90.9683579999978,90.9683579999978,160.0,0.0002778908847009434,0.0,91,91,91,91,91,91,91,91,91,91,91
DELETE,/staging/users/1687122710315055700,1,0,98.96804499999945,98.96804499999945,98.96804499999945,98.96804499999945,25.0,0.0002778908847009434,0.0,99,99,99,99,99,99,99,99,99,99,99
DELETE,/staging/users/1687122711248959798,1,0,66.45968200000141,66.45968200000141,66.45968200000141,66.45968200000141,25.0,0.0002778908847009434,0.0,66,66,66,66,66,66,66,66,66,66,66
PUT,/staging/users/1687122711248959798,3,0,87,82.94224733333284,59.21506500000362,102.11838499999715,160.0,0.0008336726541028303,0.0,87,87,100,100,100,100,100,100,100,100,100
DELETE,/staging/users/1687122711550113255,1,0,89.3380850000014,89.3380850000014,89.3380850000014,89.3380850000014,25.0,0.0002778908847009434,0.0,89,89,89,89,89,89,89,89,89,89,89
PUT,/staging/users/1687122711550113255,1,0,87.46162599999963,87.46162599999963,87.46162599999963,87.46162599999963,160.0,0.0002778908847009434,0.0,87,87,87,87,87,87,87,87,87,87,87
DELETE,/staging/users/1687122712136012857,1,0,98.47205700000217,98.47205700000217,98.47205700000217,98.47205700000217,25.0,0.0002778908847009434,0.0,98,98,98,98,98,98,98,98,98,98,98
DELETE,/staging/users/1687122712212100408,1,0,433.93637299999455,433.93637299999455,433.93637299999455,433.93637299999455,25.0,0.0002778908847009434,0.0,430,430,430,430,430,430,430,430,430,430,430
PUT,/staging/users/1687122712212100408,4,0,91,112.36609599999703,84.39618899999601,177.1293929999942,160.0,0.0011115635388037736,0.0,97,97,180,180,180,180,180,180,180,180,180
DELETE,/staging/users/1687122713525436739,1,0,55.6688670000014,55.6688670000014,55.6688670000014,55.6688670000014,25.0,0.0002778908847009434,0.0,56,56,56,56,56,56,56,56,56,56,56
PUT,/staging/users/1687122713525436739,1,0,115.54222400000214,115.54222400000214,115.54222400000214,115.54222400000214,160.0,0.0002778908847009434,0.0,120,120,120,120,120,120,120,120,120,120,120
DELETE,/staging/users/1687122714085900112,1,0,63.21117999999615,63.21117999999615,63.21117999999615,63.21117999999615,25.0,0.0002778908847009434,0.0,63,63,63,63,63,63,63,63,63,63,63
DELETE,/staging/users/1687122714243556521,1,0,94.92417100000239,94.92417100000239,94.92417100000239,94.92417100000239,25.0,0.0002778908847009434,0.0,95,95,95,95,95,95,95,95,95,95,95
DELETE,/staging/users/1687122714688452451,1,0,54.86466099999632,54.86466099999632,54.86466099999632,54.86466099999632,25.0,0.0002778908847009434,0.0,55,55,55,55,55,55,55,55,55,55,55
DELETE,/staging/users/1687122715378191813,1,0,124.7821539999947,124.7821539999947,124.7821539999947,124.7821539999947,25.0,0.0002778908847009434,0.0,120,120,120,120,120,120,120,120,120,120,120
DELETE,/staging/users/1687122716778529424,1,0,88.28808100000174,88.28808100000174,88.28808100000174,88.28808100000174,25.0,0.0002778908847009434,0.0,88,88,88,88,88,88,88,88,88,88,88
PUT,/staging/users/1687122716778529424,3,0,130.0,215.76078100000254,83.97696200000127,430.4138780000031,160.0,0.0008336726541028303,0.0,130,130,430,430,430,430,430,430,430,430,430
DELETE,/staging/users/1687122717251341080,1,0,58.43230500000374,58.43230500000374,58.43230500000374,58.43230500000374,25.0,0.0002778908847009434,0.0,58,58,58,58,58,58,58,58,58,58,58
DELETE,/staging/users/1687122717901072557,1,0,94.2290899999989,94.2290899999989,94.2290899999989,94.2290899999989,25.0,0.0002778908847009434,0.0,94,94,94,94,94,94,94,94,94,94,94
DELETE,/staging/users/1687122718620726631,1,0,58.146626999999285,58.146626999999285,58.146626999999285,58.146626999999285,25.0,0.0002778908847009434,0.0,58,58,58,58,58,58,58,58,58,58,58
PUT,/staging/users/1687122718620726631,2,0,86,88.53360800000232,85.62987200000549,91.43734399999914,160.0,0.0005557817694018868,0.0,91,91,91,91,91,91,91,91,91,91,91
DELETE,/staging/users/1687122719343715239,1,0,72.3820640000028,72.3820640000028,72.3820640000028,72.3820640000028,25.0,0.0002778908847009434,0.0,72,72,72,72,72,72,72,72,72,72,72
PUT,/staging/users/1687122719343715239,5,0,100.0,178.2897372000008,55.62418699999938,522.0803770000018,160.0,0.0013894544235047172,0.0,100,120,120,520,520,520,520,520,520,520,520
DELETE,/staging/users/1687122723694002604,1,0,82.04097200000149,82.04097200000149,82.04097200000149,82.04097200000149,25.0,0.0002778908847009434,0.0,82,82,82,82,82,82,82,82,82,82,82
DELETE,/staging/users/1687122724243945787,1,0,61.95768400000645,61.95768400000645,61.95768400000645,61.95768400000645,25.0,0.0002778908847009434,0.0,62,62,62,62,62,62,62,62,62,62,62
PUT,/staging/users/1687122724243945787,2,0,56.36078899999575,79.00649399999793,56.36078899999575,101.65219900000011,160.0,0.0005557817694018868,0.0,100,100,100,100,100,100,100,100,100,100,100
