Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/staging/users,58957,0,110.0,205.54574925067487,34.14951599999938,14203.679585000373,24808.567311769595,16.400780075889884,0.0,110,160,220,260,450,640,930,1300,3300,11000,14000
POST,/staging/users,8551,0,59,93.98960701988294,31.136983000010332,5224.904839999908,160.0,2.37873484792195,0.0,59,70,84,110,180,260,400,530,1900,5200,5200
DELETE,/staging/users/1686832993414307000,1,0,727.6551539999989,727.6551539999989,727.6551539999989,727.6551539999989,25.0,0.0002781820661819612,0.0,730,730,730,730,730,730,730,730,730,730,730
PUT,/staging/users/1686832993414307000,1,0,671.1238130000004,671.1238130000004,671.1238130000004,671.1238130000004,160.0,0.0002781820661819612,0.0,670,670,670,670,670,670,670,670,670,670,670
DELETE,/staging/users/1686832998747078676,1,0,58.46223400000028,58.46223400000028,58.46223400000028,58.46223400000028,25.0,0.0002781820661819612,0.0,58,58,58,58,58,58,58,58,58,58,58
DELETE,/staging/users/1686833001077970985,1,0,56.44912699999871,56.44912699999871,56.44912699999871,56.44912699999871,25.0,0.0002781820661819612,0.0,56,56,56,56,56,56,56,56,56,56,56
PUT,/staging/users/1686833001077970985,1,0,50.15074900000016,50.15074900000016,50.15074900000016,50.15074900000016,160.0,0.0002781820661819612,0.0,50,50,50,50,50,50,50,50,50,50,50
DELETE,/staging/users/1686833005918543145,1,0,58.984145000000154,58.984145000000154,58.984145000000154,58.984145000000154,25.0,0.0002781820661819612,0.0,59,59,59,59,59,59,59,59,59,59,59
DELETE,/staging/users/1686833008095422647,1,0,56.36317100000099,56.36317100000099,56.36317100000099,56.36317100000099,25.0,0.0002781820661819612,0.0,56,56,56,56,56,56,56,56,56,56,56
PUT,/staging/users/1686833008095422647,1,0,42.98548600000274,42.98548600000274,42.98548600000274,42.98548600000274,160.0,0.0002781820661819612,0.0,43,43,43,43,43,43,43,43,43,43,43
