Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/users,30682,0,37,64.16911490225516,17.807625000045846,977.7449170001091,11133.994426699694,8.523440577065191,0.0,37,44,54,69,120,220,370,450,630,880,980
POST,/users,4423,0,27,46.385975583312316,16.705708000017694,710.9390830000848,0.0,1.2287066577263326,0.0,27,31,36,41,79,160,320,370,570,710,710
DELETE,/users/1687490838188382676,1,0,20.72124999999936,20.72124999999936,20.72124999999936,20.72124999999936,0.0,0.00027779937999690993,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1687490839199612789,1,0,21.395125000000625,21.395125000000625,21.395125000000625,21.395125000000625,0.0,0.00027779937999690993,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1687490845216545349,1,0,21.25712499999821,21.25712499999821,21.25712499999821,21.25712499999821,0.0,0.00027779937999690993,0.0,21,21,21,21,21,21,21,21,21,21,21
PUT,/users/1687490845216545349,2,0,18,19.87112499999988,17.710457999999818,22.03179199999994,0.0,0.0005555987599938199,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1687490845229367036,1,0,19.9096249999986,19.9096249999986,19.9096249999986,19.9096249999986,0.0,0.00027779937999690993,0.0,20,20,20,20,20,20,20,20,20,20,20
PUT,/users/1687490845229367036,1,0,24.356624999999354,24.356624999999354,24.356624999999354,24.356624999999354,0.0,0.00027779937999690993,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/users/1687490848230435804,1,0,33.31604200000271,33.31604200000271,33.31604200000271,33.31604200000271,0.0,0.00027779937999690993,0.0,33,33,33,33,33,33,33,33,33,33,33
PUT,/users/1687490848230435804,2,0,19,25.726416500001292,18.85570800000025,32.597125000002336,0.0,0.0005555987599938199,0.0,33,33,33,33,33,33,33,33,33,33,33
