Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/users,12304,0,40,48.536916799252126,20.085249999993948,447.7042920002532,13332.886215864759,3.416986057322654,0.0,40,46,50,54,68,99,180,210,310,430,450
POST,/users,1833,0,30,36.509633224222256,18.286166000052617,272.820457999984,0.0,0.509048719365444,0.0,30,33,37,40,52,68,160,180,250,270,270
DELETE,/users/1686760755412910189,1,0,23.280082999999507,23.280082999999507,23.280082999999507,23.280082999999507,0.0,0.00027771343118682167,0.0,23,23,23,23,23,23,23,23,23,23,23
DELETE,/users/1686760764484679503,1,0,19.498167000001843,19.498167000001843,19.498167000001843,19.498167000001843,0.0,0.00027771343118682167,0.0,19,19,19,19,19,19,19,19,19,19,19
PUT,/users/1686760764484679503,5,0,21,21.005600200000885,19.390084000001195,22.387791999999962,0.0,0.0013885671559341083,0.0,21,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1686760765474309408,1,0,42.354958000000664,42.354958000000664,42.354958000000664,42.354958000000664,0.0,0.00027771343118682167,0.0,42,42,42,42,42,42,42,42,42,42,42
PUT,/users/1686760765474309408,1,0,24.256749999999272,24.256749999999272,24.256749999999272,24.256749999999272,0.0,0.00027771343118682167,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/users/1686760767447747568,1,0,21.04341700000134,21.04341700000134,21.04341700000134,21.04341700000134,0.0,0.00027771343118682167,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1686760769488867544,1,0,21.863290999998952,21.863290999998952,21.863290999998952,21.863290999998952,0.0,0.00027771343118682167,0.0,22,22,22,22,22,22,22,22,22,22,22
PUT,/users/1686760769488867544,1,0,23.325334000002584,23.325334000002584,23.325334000002584,23.325334000002584,0.0,0.00027771343118682167,0.0,23,23,23,23,23,23,23,23,23,23,23
DELETE,/users/1686760776519605838,1,0,21.57795800000173,21.57795800000173,21.57795800000173,21.57795800000173,0.0,0.00027771343118682167,0.0,22,22,22,22,22,22,22,22,22,22,22
PUT,/users/1686760776519605838,2,0,27,30.252833000002255,26.543582999998705,33.962083000005805,0.0,0.0005554268623736433,0.0,34,34,34,34,34,34,34,34,34,34,34
DELETE,/users/1686760777563222587,1,0,24.89862499999873,24.89862499999873,24.89862499999873,24.89862499999873,0.0,0.00027771343118682167,0.0,25,25,25,25,25,25,25,25,25,25,25
PUT,/users/1686760777563222587,4,0,23,22.65340624999901,19.307541999999955,24.309832999996672,0.0,0.0011108537247472867,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/users/1686760777573993629,1,0,21.76112500000471,21.76112500000471,21.76112500000471,21.76112500000471,0.0,0.00027771343118682167,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1686760781502020288,1,0,23.629041999996048,23.629041999996048,23.629041999996048,23.629041999996048,0.0,0.00027771343118682167,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/users/1686760784550994858,1,0,21.927083000001346,21.927083000001346,21.927083000001346,21.927083000001346,0.0,0.00027771343118682167,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1686760784629275382,1,0,21.422000000001162,21.422000000001162,21.422000000001162,21.422000000001162,0.0,0.00027771343118682167,0.0,21,21,21,21,21,21,21,21,21,21,21
PUT,/users/1686760784629275382,1,0,23.440250000000162,23.440250000000162,23.440250000000162,23.440250000000162,0.0,0.00027771343118682167,0.0,23,23,23,23,23,23,23,23,23,23,23
DELETE,/users/1686760786539860250,1,0,21.891624999994974,21.891624999994974,21.891624999994974,21.891624999994974,0.0,0.00027771343118682167,0.0,22,22,22,22,22,22,22,22,22,22,22
PUT,/users/1686760786539860250,1,0,23.413249999997277,23.413249999997277,23.413249999997277,23.413249999997277,0.0,0.00027771343118682167,0.0,23,23,23,23,23,23,23,23,23,23,23
DELETE,/users/1686760787612304119,1,0,21.013958000004607,21.013958000004607,21.013958000004607,21.013958000004607,0.0,0.00027771343118682167,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1686760789658740688,1,0,32.96350000000814,32.96350000000814,32.96350000000814,32.96350000000814,0.0,0.00027771343118682167,0.0,33,33,33,33,33,33,33,33,33,33,33
PUT,/users/1686760789658740688,3,0,21,21.49404200000049,20.83091699999784,22.314542000003712,0.0,0.000833140293560465,0.0,21,21,22,22,22,22,22,22,22,22,22
DELETE,/users/1686760791576049840,1,0,21.472166999998876,21.472166999998876,21.472166999998876,21.472166999998876,0.0,0.00027771343118682167,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1686760792619515592,1,0,23.063624999998922,23.063624999998922,23.063624999998922,23.063624999998922,0.0,0.00027771343118682167,0.0,23,23,23,23,23,23,23,23,23,23,23
