Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/staging/users,30000,0,120.0,168.6421183941006,54.165958999988106,5216.640949000066,10782.844133333334,8.337032020214448,0.0,120,160,180,200,290,440,670,780,1400,3100,5200
POST,/staging/users,4297,0,91,132.85564227251834,52.027311999978565,2749.0055719999873,160.0,1.1941408863620495,0.0,91,100,140,170,250,370,530,640,1000,2700,2700
DELETE,/staging/users/1687071601918724757,1,0,667.2661150000004,667.2661150000004,667.2661150000004,667.2661150000004,25.0,0.0002779010673404816,0.0,670,670,670,670,670,670,670,670,670,670,670
PUT,/staging/users/1687071601918724757,2,0,86.4632169999986,460.01078599999937,86.4632169999986,833.5583550000001,160.0,0.0005558021346809632,0.0,830,830,830,830,830,830,830,830,830,830,830
DELETE,/staging/users/1687071613349461045,1,0,93.13660500000154,93.13660500000154,93.13660500000154,93.13660500000154,25.0,0.0002779010673404816,0.0,93,93,93,93,93,93,93,93,93,93,93
PUT,/staging/users/1687071613349461045,1,0,100.18460700000276,100.18460700000276,100.18460700000276,100.18460700000276,160.0,0.0002779010673404816,0.0,100,100,100,100,100,100,100,100,100,100,100
DELETE,/staging/users/1687071614733262062,1,0,87.23653000000198,87.23653000000198,87.23653000000198,87.23653000000198,25.0,0.0002779010673404816,0.0,87,87,87,87,87,87,87,87,87,87,87
DELETE,/staging/users/1687071614793356684,1,0,523.5180730000018,523.5180730000018,523.5180730000018,523.5180730000018,25.0,0.0002779010673404816,0.0,520,520,520,520,520,520,520,520,520,520,520
DELETE,/staging/users/1687071616711231600,1,0,85.56311899999969,85.56311899999969,85.56311899999969,85.56311899999969,25.0,0.0002779010673404816,0.0,86,86,86,86,86,86,86,86,86,86,86
DELETE,/staging/users/1687071618658858903,1,0,101.38893800000304,101.38893800000304,101.38893800000304,101.38893800000304,25.0,0.0002779010673404816,0.0,100,100,100,100,100,100,100,100,100,100,100
DELETE,/staging/users/1687071619149066891,1,0,95.71094200000019,95.71094200000019,95.71094200000019,95.71094200000019,25.0,0.0002779010673404816,0.0,96,96,96,96,96,96,96,96,96,96,96
PUT,/staging/users/1687071619149066891,1,0,106.528351999998,106.528351999998,106.528351999998,106.528351999998,160.0,0.0002779010673404816,0.0,110,110,110,110,110,110,110,110,110,110,110
DELETE,/staging/users/1687071621469887051,1,0,64.84312999999986,64.84312999999986,64.84312999999986,64.84312999999986,25.0,0.0002779010673404816,0.0,65,65,65,65,65,65,65,65,65,65,65
PUT,/staging/users/1687071621469887051,2,0,89,95.35324949999868,88.9178269999995,101.78867199999786,160.0,0.0005558021346809632,0.0,100,100,100,100,100,100,100,100,100,100,100
DELETE,/staging/users/1687071621780643393,1,0,58.84006800000208,58.84006800000208,58.84006800000208,58.84006800000208,25.0,0.0002779010673404816,0.0,59,59,59,59,59,59,59,59,59,59,59
PUT,/staging/users/1687071621780643393,3,0,90,91.57438266666774,85.97600899999946,98.60747600000153,160.0,0.0008337032020214448,0.0,90,90,99,99,99,99,99,99,99,99,99
DELETE,/staging/users/1687071622539086524,1,0,94.48984400000171,94.48984400000171,94.48984400000171,94.48984400000171,25.0,0.0002779010673404816,0.0,94,94,94,94,94,94,94,94,94,94,94
PUT,/staging/users/1687071622539086524,1,0,90.06765799999883,90.06765799999883,90.06765799999883,90.06765799999883,160.0,0.0002779010673404816,0.0,90,90,90,90,90,90,90,90,90,90,90
DELETE,/staging/users/1687071626877073816,1,0,90.09976000000108,90.09976000000108,90.09976000000108,90.09976000000108,25.0,0.0002779010673404816,0.0,90,90,90,90,90,90,90,90,90,90,90
PUT,/staging/users/1687071626877073816,1,0,103.66052100000189,103.66052100000189,103.66052100000189,103.66052100000189,160.0,0.0002779010673404816,0.0,100,100,100,100,100,100,100,100,100,100,100
DELETE,/staging/users/1687071627116348364,1,0,190.20219600000132,190.20219600000132,190.20219600000132,190.20219600000132,25.0,0.0002779010673404816,0.0,190,190,190,190,190,190,190,190,190,190,190
DELETE,/staging/users/1687071627509885612,1,0,93.77533199999988,93.77533199999988,93.77533199999988,93.77533199999988,25.0,0.0002779010673404816,0.0,94,94,94,94,94,94,94,94,94,94,94
PUT,/staging/users/1687071627509885612,1,0,93.89979500000578,93.89979500000578,93.89979500000578,93.89979500000578,160.0,0.0002779010673404816,0.0,94,94,94,94,94,94,94,94,94,94,94
DELETE,/staging/users/1687071628075478791,1,0,88.89402500000188,88.89402500000188,88.89402500000188,88.89402500000188,25.0,0.0002779010673404816,0.0,89,89,89,89,89,89,89,89,89,89,89
PUT,/staging/users/1687071628075478791,4,0,61,74.23585325000204,60.01091200000275,89.41897400000443,160.0,0.0011116042693619264,0.0,86,86,89,89,89,89,89,89,89,89,89
DELETE,/staging/users/1687071635575929844,1,0,96.58772200000243,96.58772200000243,96.58772200000243,96.58772200000243,25.0,0.0002779010673404816,0.0,97,97,97,97,97,97,97,97,97,97,97
PUT,/staging/users/1687071635575929844,6,0,87,135.22493983333325,54.588712999994016,393.17390899999793,160.0,0.0016674064040428896,0.0,89,89,100,100,390,390,390,390,390,390,390
DELETE,/staging/users/1687071637081186776,1,0,67.95606800000087,67.95606800000087,67.95606800000087,67.95606800000087,25.0,0.0002779010673404816,0.0,68,68,68,68,68,68,68,68,68,68,68
DELETE,/staging/users/1687071638977369130,1,0,93.04293900000005,93.04293900000005,93.04293900000005,93.04293900000005,25.0,0.0002779010673404816,0.0,93,93,93,93,93,93,93,93,93,93,93
PUT,/staging/users/1687071638977369130,3,0,84,79.01389433333132,61.58856799999768,91.04190699999748,160.0,0.0008337032020214448,0.0,84,84,91,91,91,91,91,91,91,91,91
DELETE,/staging/users/1687071639782695476,1,0,95.01614199999864,95.01614199999864,95.01614199999864,95.01614199999864,25.0,0.0002779010673404816,0.0,95,95,95,95,95,95,95,95,95,95,95
PUT,/staging/users/1687071639782695476,1,0,87.157935999997,87.157935999997,87.157935999997,87.157935999997,160.0,0.0002779010673404816,0.0,87,87,87,87,87,87,87,87,87,87,87
DELETE,/staging/users/1687071640253198184,1,0,88.9226880000038,88.9226880000038,88.9226880000038,88.9226880000038,25.0,0.0002779010673404816,0.0,89,89,89,89,89,89,89,89,89,89,89
DELETE,/staging/users/1687071641004787797,1,0,60.49889800000585,60.49889800000585,60.49889800000585,60.49889800000585,25.0,0.0002779010673404816,0.0,60,60,60,60,60,60,60,60,60,60,60
DELETE,/staging/users/1687071642384334468,1,0,272.08136499999824,272.08136499999824,272.08136499999824,272.08136499999824,25.0,0.0002779010673404816,0.0,270,270,270,270,270,270,270,270,270,270,270
DELETE,/staging/users/1687071642925028551,2,0,63,78.89628250000058,62.64995100000448,95.14261399999668,25.0,0.0005558021346809632,0.0,95,95,95,95,95,95,95,95,95,95,95
PUT,/staging/users/1687071642925028551,2,0,88,94.88873349999949,87.76660400000225,102.01086299999673,160.0,0.0005558021346809632,0.0,100,100,100,100,100,100,100,100,100,100,100
DELETE,/staging/users/1687071643310134880,1,0,106.34184199999908,106.34184199999908,106.34184199999908,106.34184199999908,25.0,0.0002779010673404816,0.0,110,110,110,110,110,110,110,110,110,110,110
DELETE,/staging/users/1687071645758900856,3,0,260.0,259.6296363333318,257.72941599999655,262.46171700000076,25.0,0.0008337032020214448,0.0,260,260,260,260,260,260,260,260,260,260,260
PUT,/staging/users/1687071645758900856,2,0,87,222.81370450000537,86.74524000000616,358.8821690000046,160.0,0.0005558021346809632,0.0,360,360,360,360,360,360,360,360,360,360,360
DELETE,/staging/users/1687071649884125667,1,0,108.48821300000111,108.48821300000111,108.48821300000111,108.48821300000111,25.0,0.0002779010673404816,0.0,110,110,110,110,110,110,110,110,110,110,110
PUT,/staging/users/1687071649884125667,1,0,88.70728600000177,88.70728600000177,88.70728600000177,88.70728600000177,160.0,0.0002779010673404816,0.0,89,89,89,89,89,89,89,89,89,89,89
DELETE,/staging/users/1687071650369674009,1,0,95.1131930000031,95.1131930000031,95.1131930000031,95.1131930000031,25.0,0.0002779010673404816,0.0,95,95,95,95,95,95,95,95,95,95,95
DELETE,/staging/users/1687071650514596035,1,0,133.34921499999552,133.34921499999552,133.34921499999552,133.34921499999552,25.0,0.0002779010673404816,0.0,130,130,130,130,130,130,130,130,130,130,130
DELETE,/staging/users/1687071651341482518,1,0,347.1969450000003,347.1969450000003,347.1969450000003,347.1969450000003,25.0,0.0002779010673404816,0.0,350,350,350,350,350,350,350,350,350,350,350
PUT,/staging/users/1687071651341482518,1,0,57.54957700000318,57.54957700000318,57.54957700000318,57.54957700000318,160.0,0.0002779010673404816,0.0,58,58,58,58,58,58,58,58,58,58,58
DELETE,/staging/users/1687071652571319129,1,0,311.5686089999983,311.5686089999983,311.5686089999983,311.5686089999983,25.0,0.0002779010673404816,0.0,310,310,310,310,310,310,310,310,310,310,310
PUT,/staging/users/1687071652571319129,3,0,83,77.89117433333577,61.638420000001304,88.65600000000029,160.0,0.0008337032020214448,0.0,83,83,89,89,89,89,89,89,89,89,89
DELETE,/staging/users/1687071654761392381,1,0,93.11158700000277,93.11158700000277,93.11158700000277,93.11158700000277,25.0,0.0002779010673404816,0.0,93,93,93,93,93,93,93,93,93,93,93
PUT,/staging/users/1687071654761392381,1,0,57.49276200000253,57.49276200000253,57.49276200000253,57.49276200000253,160.0,0.0002779010673404816,0.0,57,57,57,57,57,57,57,57,57,57,57
DELETE,/staging/users/1687071654843374883,1,0,84.21804299999991,84.21804299999991,84.21804299999991,84.21804299999991,25.0,0.0002779010673404816,0.0,84,84,84,84,84,84,84,84,84,84,84
