Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/staging/users,12240,0,56,92.9833633738554,32.908699000003594,874.113621999868,6422.4783496732025,3.402767426173224,0.0,56,72,100,120,210,270,370,440,820,870,870
POST,/staging/users,1759,0,48,86.45255278624177,32.493149000174526,735.0463230000059,160.0,0.48900881557505727,0.0,48,63,94,110,200,280,380,440,660,740,740
DELETE,/staging/users/1686742798520132475,1,0,622.616121,622.616121,622.616121,622.616121,25.0,0.0002780038746873549,0.0,620,620,620,620,620,620,620,620,620,620,620
DELETE,/staging/users/1686742806268819901,1,0,38.511394999996895,38.511394999996895,38.511394999996895,38.511394999996895,25.0,0.0002780038746873549,0.0,39,39,39,39,39,39,39,39,39,39,39
DELETE,/staging/users/1686742808280168417,1,0,48.34849999999946,48.34849999999946,48.34849999999946,48.34849999999946,25.0,0.0002780038746873549,0.0,48,48,48,48,48,48,48,48,48,48,48
PUT,/staging/users/1686742808280168417,3,0,600.0,468.3890716666674,42.022155000001504,765.6419320000011,160.0,0.0008340116240620647,0.0,600,600,770,770,770,770,770,770,770,770,770
DELETE,/staging/users/1686742808901610749,1,0,39.55053099999972,39.55053099999972,39.55053099999972,39.55053099999972,25.0,0.0002780038746873549,0.0,40,40,40,40,40,40,40,40,40,40,40
PUT,/staging/users/1686742808901610749,1,0,39.55801900000111,39.55801900000111,39.55801900000111,39.55801900000111,160.0,0.0002780038746873549,0.0,40,40,40,40,40,40,40,40,40,40,40
DELETE,/staging/users/1686742810370338767,1,0,45.55873099999985,45.55873099999985,45.55873099999985,45.55873099999985,25.0,0.0002780038746873549,0.0,46,46,46,46,46,46,46,46,46,46,46
PUT,/staging/users/1686742810370338767,1,0,39.298714999997486,39.298714999997486,39.298714999997486,39.298714999997486,160.0,0.0002780038746873549,0.0,39,39,39,39,39,39,39,39,39,39,39
