Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/users,11936,0,80,157.00895465055092,31.016099999760627,10104.044591000275,10023.012902144772,3.3160102109315313,0.0,80,100,130,160,360,510,850,1200,4100,7000,10000
POST,/users,1758,0,61,136.59473398637044,28.33709999868006,8008.039994001592,0.0,0.4884002974880724,0.0,61,80,100,130,310,460,710,1100,4800,8000,8000
DELETE,/users/1687034819011276059,1,0,32.34039999915694,32.34039999915694,32.34039999915694,32.34039999915694,0.0,0.00027781586887831196,0.0,32,32,32,32,32,32,32,32,32,32,32
DELETE,/users/1687034819993610960,1,0,44.61799999990035,44.61799999990035,44.61799999990035,44.61799999990035,0.0,0.00027781586887831196,0.0,45,45,45,45,45,45,45,45,45,45,45
DELETE,/users/1687034833882126611,1,0,45.012799000687664,45.012799000687664,45.012799000687664,45.012799000687664,0.0,0.00027781586887831196,0.0,45,45,45,45,45,45,45,45,45,45,45
DELETE,/users/1687034833904697147,1,0,41.090898999755154,41.090898999755154,41.090898999755154,41.090898999755154,0.0,0.00027781586887831196,0.0,41,41,41,41,41,41,41,41,41,41,41
DELETE,/users/1687034835031436742,1,0,42.81539899966447,42.81539899966447,42.81539899966447,42.81539899966447,0.0,0.00027781586887831196,0.0,43,43,43,43,43,43,43,43,43,43,43
DELETE,/users/1687034840382421616,1,0,58.771992999027134,58.771992999027134,58.771992999027134,58.771992999027134,0.0,0.00027781586887831196,0.0,59,59,59,59,59,59,59,59,59,59,59
PUT,/users/1687034840382421616,5,0,45,42.395578600189765,29.81309999995574,53.43009299940604,0.0,0.0013890793443915596,0.0,45,51,51,53,53,53,53,53,53,53,53
DELETE,/users/1687034846250122678,1,0,38.97249500005273,38.97249500005273,38.97249500005273,38.97249500005273,0.0,0.00027781586887831196,0.0,39,39,39,39,39,39,39,39,39,39,39
PUT,/users/1687034846250122678,1,0,44.727794998834725,44.727794998834725,44.727794998834725,44.727794998834725,0.0,0.00027781586887831196,0.0,45,45,45,45,45,45,45,45,45,45,45
DELETE,/users/1687034847674426103,1,0,34.283295999557595,34.283295999557595,34.283295999557595,34.283295999557595,0.0,0.00027781586887831196,0.0,34,34,34,34,34,34,34,34,34,34,34
DELETE,/users/1687034848272549412,1,0,44.11169500053802,44.11169500053802,44.11169500053802,44.11169500053802,0.0,0.00027781586887831196,0.0,44,44,44,44,44,44,44,44,44,44,44
PUT,/users/1687034848272549412,1,0,53.47629400057485,53.47629400057485,53.47629400057485,53.47629400057485,0.0,0.00027781586887831196,0.0,53,53,53,53,53,53,53,53,53,53,53
DELETE,/users/1687034852724305227,1,0,30.020299998795963,30.020299998795963,30.020299998795963,30.020299998795963,0.0,0.00027781586887831196,0.0,30,30,30,30,30,30,30,30,30,30,30
PUT,/users/1687034852724305227,3,0,61,132.81450599970412,54.31708899959631,283.05214200008777,0.0,0.0008334476066349358,0.0,61,61,280,280,280,280,280,280,280,280,280
DELETE,/users/1687034853344892504,1,0,41.817290999460965,41.817290999460965,41.817290999460965,41.817290999460965,0.0,0.00027781586887831196,0.0,42,42,42,42,42,42,42,42,42,42,42
DELETE,/users/1687034858400449270,1,0,32.226299999820185,32.226299999820185,32.226299999820185,32.226299999820185,0.0,0.00027781586887831196,0.0,32,32,32,32,32,32,32,32,32,32,32
DELETE,/users/1687034858753735031,1,0,40.269392000482185,40.269392000482185,40.269392000482185,40.269392000482185,0.0,0.00027781586887831196,0.0,40,40,40,40,40,40,40,40,40,40,40
DELETE,/users/1687034860698178676,1,0,291.8968939993647,291.8968939993647,291.8968939993647,291.8968939993647,0.0,0.00027781586887831196,0.0,290,290,290,290,290,290,290,290,290,290,290
PUT,/users/1687034860698178676,2,0,56,62.345649000235426,55.974999000682146,68.7162989997887,0.0,0.0005556317377566239,0.0,69,69,69,69,69,69,69,69,69,69,69
DELETE,/users/1687034860919825069,1,0,45.57999899952847,45.57999899952847,45.57999899952847,45.57999899952847,0.0,0.00027781586887831196,0.0,46,46,46,46,46,46,46,46,46,46,46
DELETE,/users/1687034863626818755,1,0,75.6130990012025,75.6130990012025,75.6130990012025,75.6130990012025,0.0,0.00027781586887831196,0.0,76,76,76,76,76,76,76,76,76,76,76
PUT,/users/1687034863626818755,4,0,41,42.10002399986479,32.05519899893261,52.51409899938153,0.0,0.0011112634755132478,0.0,43,43,53,53,53,53,53,53,53,53,53
DELETE,/users/1687034864697951866,1,0,31.95129900086613,31.95129900086613,31.95129900086613,31.95129900086613,0.0,0.00027781586887831196,0.0,32,32,32,32,32,32,32,32,32,32,32
PUT,/users/1687034864697951866,5,0,34,40.51729940074438,30.929399001252023,62.56539900095959,0.0,0.0013890793443915596,0.0,34,43,43,63,63,63,63,63,63,63,63
DELETE,/users/1687034867161427868,1,0,34.68949899979634,34.68949899979634,34.68949899979634,34.68949899979634,0.0,0.00027781586887831196,0.0,35,35,35,35,35,35,35,35,35,35,35
PUT,/users/1687034867161427868,1,0,35.620198999822605,35.620198999822605,35.620198999822605,35.620198999822605,0.0,0.00027781586887831196,0.0,36,36,36,36,36,36,36,36,36,36,36
