Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/users,12298,0,41,73.48692207838728,19.301304000009623,1050.3551289999998,7601.518376971865,3.4193412478943563,0.0,41,53,73,90,160,240,350,450,770,1000,1100
POST,/users,1769,0,34,66.59405975636284,16.162166000185607,874.9470809998456,0.0,0.4918535263884466,0.0,34,45,63,82,160,240,360,440,730,870,870
DELETE,/users/1687457915478398355,1,0,29.260440999999915,29.260440999999915,29.260440999999915,29.260440999999915,0.0,0.00027804043323258713,0.0,29,29,29,29,29,29,29,29,29,29,29
DELETE,/users/1687457921484281744,2,0,19,22.73697849999845,18.99213099999919,26.48182599999771,0.0,0.0005560808664651743,0.0,26,26,26,26,26,26,26,26,26,26,26
PUT,/users/1687457921484281744,1,0,21.040676999998453,21.040676999998453,21.040676999998453,21.040676999998453,0.0,0.00027804043323258713,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1687457929533508548,1,0,22.055779999998748,22.055779999998748,22.055779999998748,22.055779999998748,0.0,0.00027804043323258713,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1687457936568082463,1,0,20.546800999998283,20.546800999998283,20.546800999998283,20.546800999998283,0.0,0.00027804043323258713,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1687457939765909855,2,0,21,27.852989000002992,20.736874000000682,34.9691040000053,0.0,0.0005560808664651743,0.0,35,35,35,35,35,35,35,35,35,35,35
PUT,/users/1687457939765909855,1,0,197.61598700000604,197.61598700000604,197.61598700000604,197.61598700000604,0.0,0.00027804043323258713,0.0,200,200,200,200,200,200,200,200,200,200,200
DELETE,/users/1687457941509613543,1,0,21.353222000001892,21.353222000001892,21.353222000001892,21.353222000001892,0.0,0.00027804043323258713,0.0,21,21,21,21,21,21,21,21,21,21,21
PUT,/users/1687457941509613543,4,0,19,22.62405550000146,18.873175000003073,30.0136290000097,0.0,0.0011121617329303485,0.0,22,22,30,30,30,30,30,30,30,30,30
DELETE,/users/1687457943543074760,1,0,21.415159999996547,21.415159999996547,21.415159999996547,21.415159999996547,0.0,0.00027804043323258713,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1687457944795343583,1,0,18.18692799999866,18.18692799999866,18.18692799999866,18.18692799999866,0.0,0.00027804043323258713,0.0,18,18,18,18,18,18,18,18,18,18,18
PUT,/users/1687457944795343583,1,0,22.815555000001098,22.815555000001098,22.815555000001098,22.815555000001098,0.0,0.00027804043323258713,0.0,23,23,23,23,23,23,23,23,23,23,23
DELETE,/users/1687457944805355598,1,0,23.916919000001258,23.916919000001258,23.916919000001258,23.916919000001258,0.0,0.00027804043323258713,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/users/1687457944821237214,1,0,21.24531399999796,21.24531399999796,21.24531399999796,21.24531399999796,0.0,0.00027804043323258713,0.0,21,21,21,21,21,21,21,21,21,21,21
PUT,/users/1687457944821237214,2,0,20,20.173107000001522,19.949723000003416,20.396490999999628,0.0,0.0005560808664651743,0.0,20,20,20,20,20,20,20,20,20,20,20
DELETE,/users/1687457944822361344,1,0,29.527532999992445,29.527532999992445,29.527532999992445,29.527532999992445,0.0,0.00027804043323258713,0.0,30,30,30,30,30,30,30,30,30,30,30
PUT,/users/1687457944822361344,2,0,16,24.516729500000167,15.793664000000263,33.23979500000007,0.0,0.0005560808664651743,0.0,33,33,33,33,33,33,33,33,33,33,33
DELETE,/users/1687457946542260310,1,0,19.89973599999928,19.89973599999928,19.89973599999928,19.89973599999928,0.0,0.00027804043323258713,0.0,20,20,20,20,20,20,20,20,20,20,20
DELETE,/users/1687457947537712325,1,0,26.986229000002027,26.986229000002027,26.986229000002027,26.986229000002027,0.0,0.00027804043323258713,0.0,27,27,27,27,27,27,27,27,27,27,27
PUT,/users/1687457947537712325,4,0,22,23.70694624999814,19.502309000003493,30.908862999993403,0.0,0.0011121617329303485,0.0,23,23,31,31,31,31,31,31,31,31,31
DELETE,/users/1687457947751120012,1,0,20.023696999999174,20.023696999999174,20.023696999999174,20.023696999999174,0.0,0.00027804043323258713,0.0,20,20,20,20,20,20,20,20,20,20,20
PUT,/users/1687457947751120012,1,0,26.993236000002696,26.993236000002696,26.993236000002696,26.993236000002696,0.0,0.00027804043323258713,0.0,27,27,27,27,27,27,27,27,27,27,27
DELETE,/users/1687457947751310972,1,0,26.49079700000101,26.49079700000101,26.49079700000101,26.49079700000101,0.0,0.00027804043323258713,0.0,26,26,26,26,26,26,26,26,26,26,26
DELETE,/users/1687457948570624498,1,0,28.84440500000096,28.84440500000096,28.84440500000096,28.84440500000096,0.0,0.00027804043323258713,0.0,29,29,29,29,29,29,29,29,29,29,29
PUT,/users/1687457948570624498,3,0,25,21.668694666667914,15.315106000002743,25.190757000004282,0.0,0.0008341212996977614,0.0,25,25,25,25,25,25,25,25,25,25,25
DELETE,/users/1687457949534519260,1,0,21.915766999995867,21.915766999995867,21.915766999995867,21.915766999995867,0.0,0.00027804043323258713,0.0,22,22,22,22,22,22,22,22,22,22,22
