Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/staging/users,30415,0,68,108.05656056922594,32.58481499997856,1794.7375130002001,5115.359427913858,8.452176823837346,0.0,68,86,120,140,210,300,450,570,890,1000,1800
POST,/staging/users,4311,0,61,100.86565797030529,30.60213100002329,962.408546000006,160.0,1.1980054015309156,0.0,61,76,110,130,210,310,440,560,880,960,960
DELETE,/staging/users/1686809384948418748,1,0,65.17662199999918,65.17662199999918,65.17662199999918,65.17662199999918,25.0,0.0002778950131131792,0.0,65,65,65,65,65,65,65,65,65,65,65
PUT,/staging/users/1686809384948418748,2,0,50,357.9501294999998,49.785681999999554,666.114577,160.0,0.0005557900262263584,0.0,670,670,670,670,670,670,670,670,670,670,670
DELETE,/staging/users/1686809388474275968,1,0,571.044874,571.044874,571.044874,571.044874,25.0,0.0002778950131131792,0.0,570,570,570,570,570,570,570,570,570,570,570
DELETE,/staging/users/1686809390352367026,1,0,50.12520700000067,50.12520700000067,50.12520700000067,50.12520700000067,25.0,0.0002778950131131792,0.0,50,50,50,50,50,50,50,50,50,50,50
DELETE,/staging/users/1686809394680652638,1,0,42.2492659999989,42.2492659999989,42.2492659999989,42.2492659999989,25.0,0.0002778950131131792,0.0,42,42,42,42,42,42,42,42,42,42,42
DELETE,/staging/users/1686809395749665962,1,0,59.69699299999931,59.69699299999931,59.69699299999931,59.69699299999931,25.0,0.0002778950131131792,0.0,60,60,60,60,60,60,60,60,60,60,60
PUT,/staging/users/1686809395749665962,3,0,110.0,107.21206966666705,70.0260460000024,139.91451899999774,160.0,0.0008336850393395376,0.0,110,110,140,140,140,140,140,140,140,140,140
DELETE,/staging/users/1686809396681197358,1,0,61.21706800000126,61.21706800000126,61.21706800000126,61.21706800000126,25.0,0.0002778950131131792,0.0,61,61,61,61,61,61,61,61,61,61,61
PUT,/staging/users/1686809396681197358,1,0,137.72988399999875,137.72988399999875,137.72988399999875,137.72988399999875,160.0,0.0002778950131131792,0.0,140,140,140,140,140,140,140,140,140,140,140
DELETE,/staging/users/1686809398212330138,1,0,45.307762000000196,45.307762000000196,45.307762000000196,45.307762000000196,25.0,0.0002778950131131792,0.0,45,45,45,45,45,45,45,45,45,45,45
PUT,/staging/users/1686809398212330138,1,0,152.82276699999997,152.82276699999997,152.82276699999997,152.82276699999997,160.0,0.0002778950131131792,0.0,150,150,150,150,150,150,150,150,150,150,150
DELETE,/staging/users/1686809402558127060,1,0,46.64062500000199,46.64062500000199,46.64062500000199,46.64062500000199,25.0,0.0002778950131131792,0.0,47,47,47,47,47,47,47,47,47,47,47
DELETE,/staging/users/1686809403328811594,1,0,50.02305900000081,50.02305900000081,50.02305900000081,50.02305900000081,25.0,0.0002778950131131792,0.0,50,50,50,50,50,50,50,50,50,50,50
PUT,/staging/users/1686809403328811594,4,0,58,63.64338825000182,50.98648100000247,74.67321200000043,160.0,0.001111580052452717,0.0,71,71,75,75,75,75,75,75,75,75,75
DELETE,/staging/users/1686809404756576806,1,0,50.9057619999993,50.9057619999993,50.9057619999993,50.9057619999993,25.0,0.0002778950131131792,0.0,51,51,51,51,51,51,51,51,51,51,51
DELETE,/staging/users/1686809406849215382,1,0,52.123717000000624,52.123717000000624,52.123717000000624,52.123717000000624,25.0,0.0002778950131131792,0.0,52,52,52,52,52,52,52,52,52,52,52
PUT,/staging/users/1686809406849215382,5,0,50,69.34631400000058,41.06107400000525,157.6880929999973,160.0,0.001389475065565896,0.0,50,51,51,160,160,160,160,160,160,160,160
DELETE,/staging/users/1686809407889624909,1,0,64.09746699999985,64.09746699999985,64.09746699999985,64.09746699999985,25.0,0.0002778950131131792,0.0,64,64,64,64,64,64,64,64,64,64,64
PUT,/staging/users/1686809407889624909,2,0,57,78.40091749999978,56.52349500000042,100.27833999999913,160.0,0.0005557900262263584,0.0,100,100,100,100,100,100,100,100,100,100,100
DELETE,/staging/users/1686809410739239825,1,0,56.03247900000241,56.03247900000241,56.03247900000241,56.03247900000241,25.0,0.0002778950131131792,0.0,56,56,56,56,56,56,56,56,56,56,56
DELETE,/staging/users/1686809410918854492,1,0,52.44669199999663,52.44669199999663,52.44669199999663,52.44669199999663,25.0,0.0002778950131131792,0.0,52,52,52,52,52,52,52,52,52,52,52
PUT,/staging/users/1686809410918854492,4,0,48,47.263143499998606,37.23015299999588,54.5899640000016,160.0,0.001111580052452717,0.0,49,49,55,55,55,55,55,55,55,55,55
DELETE,/staging/users/1686809411728917436,1,0,51.30754900000056,51.30754900000056,51.30754900000056,51.30754900000056,25.0,0.0002778950131131792,0.0,51,51,51,51,51,51,51,51,51,51,51
