Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1687380028,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1687380029,1,,Aggregated,0.000000,0.000000,280,280,280,280,280,280,280,280,280,280,280,1,0,284.6857260000002,284.6857260000002,284.6857260000002,284.6857260000002,2.0
1687380030,2,,Aggregated,0.000000,0.000000,280,280,280,280,280,280,280,280,280,280,280,2,0,48.4967119999995,166.59121899999985,48.4967119999995,284.6857260000002,2.0
1687380031,3,,Aggregated,0.000000,0.000000,48,48,280,280,280,280,280,280,280,280,280,3,0,48,124.76833066666664,41.1225540000002,284.6857260000002,1.3333333333333333
1687380032,4,,Aggregated,1.000000,0.000000,41,48,48,280,280,280,280,280,280,280,280,5,0,41,87.52465300000001,22.87644000000011,284.6857260000002,33.2
1687380033,5,,Aggregated,1.000000,0.000000,48,48,52,52,280,280,280,280,280,280,280,6,0,41,81.6374183333332,22.87644000000011,284.6857260000002,28.0
1687380034,6,,Aggregated,1.000000,0.000000,48,48,52,99,280,280,280,280,280,280,280,9,0,48,73.38482722222209,22.87644000000011,284.6857260000002,36.666666666666664
1687380035,7,,Aggregated,1.250000,0.000000,48,49,52,52,99,280,280,280,280,280,280,11,0,48,66.54865227272704,22.768262999999678,284.6857260000002,30.363636363636363
1687380036,8,,Aggregated,1.200000,0.000000,47,48,49,52,99,280,280,280,280,280,280,13,0,47,61.82036253846119,22.768262999999678,284.6857260000002,26.0
1687380037,9,,Aggregated,1.500000,0.000000,43,48,49,52,99,280,280,280,280,280,280,15,0,43,58.02913279999972,22.768262999999678,284.6857260000002,22.8
1687380038,10,,Aggregated,1.571429,0.000000,43,48,48,49,99,280,280,280,280,280,280,17,0,43,55.47795264705859,22.768262999999678,284.6857260000002,20.352941176470587
1687380039,11,,Aggregated,1.625000,0.000000,43,48,48,49,99,280,280,280,280,280,280,20,0,41,52.22520219999988,22.72297300000048,284.6857260000002,17.6
1687380040,12,,Aggregated,1.666667,0.000000,40,47,48,48,52,99,280,280,280,280,280,23,0,40,49.23165865217393,21.37761500000046,284.6857260000002,15.565217391304348
1687380041,13,,Aggregated,1.700000,0.000000,40,47,48,48,52,99,280,280,280,280,280,27,0,40,46.79153914814816,21.37761500000046,284.6857260000002,25.25925925925926
1687380042,14,,Aggregated,1.900000,0.000000,40,47,48,48,49,99,280,280,280,280,280,32,0,39,44.73283831250023,21.37761500000046,284.6857260000002,31.5
1687380043,15,,Aggregated,2.100000,0.000000,39,43,47,48,49,99,280,280,280,280,280,35,0,39,43.49538057142879,21.37761500000046,284.6857260000002,28.97142857142857
1687380044,16,,Aggregated,2.400000,0.000000,31,41,47,47,49,52,280,280,280,280,280,41,0,31,41.26016778048817,19.750924000000225,284.6857260000002,32.63414634146341
1687380045,17,,Aggregated,2.700000,0.000000,29,41,47,48,49,52,280,280,280,280,280,45,0,29,40.023789222222476,18.411505999999633,284.6857260000002,36.977777777777774
