Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/users,61099,0,36,67.0053325877997,17.18020799989972,834.1516660002526,12719.288793597276,16.975941863974317,0.0,36,43,50,58,120,270,430,500,710,770,830
POST,/users,8594,0,27,48.30371406155391,15.172916999972585,758.9908750001086,0.0,2.3877844871273717,0.0,27,32,37,41,66,190,380,430,690,760,760
DELETE,/users/1686661961351582676,1,0,28.79470800000128,28.79470800000128,28.79470800000128,28.79470800000128,0.0,0.00027784320306345955,0.0,29,29,29,29,29,29,29,29,29,29,29
PUT,/users/1686661961351582676,1,0,25.463999999999487,25.463999999999487,25.463999999999487,25.463999999999487,0.0,0.00027784320306345955,0.0,25,25,25,25,25,25,25,25,25,25,25
DELETE,/users/1686661963374301642,1,0,24.06320800000117,24.06320800000117,24.06320800000117,24.06320800000117,0.0,0.00027784320306345955,0.0,24,24,24,24,24,24,24,24,24,24,24
PUT,/users/1686661963374301642,2,0,19,21.416333000000343,18.552916000000863,24.279749999999822,0.0,0.0005556864061269191,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/users/1686661967418700134,1,0,27.53716699999842,27.53716699999842,27.53716699999842,27.53716699999842,0.0,0.00027784320306345955,0.0,28,28,28,28,28,28,28,28,28,28,28
PUT,/users/1686661967418700134,1,0,18.70850000000246,18.70850000000246,18.70850000000246,18.70850000000246,0.0,0.00027784320306345955,0.0,19,19,19,19,19,19,19,19,19,19,19
DELETE,/users/1686661968357501678,1,0,22.999333000001343,22.999333000001343,22.999333000001343,22.999333000001343,0.0,0.00027784320306345955,0.0,23,23,23,23,23,23,23,23,23,23,23
PUT,/users/1686661968357501678,1,0,28.068083000000854,28.068083000000854,28.068083000000854,28.068083000000854,0.0,0.00027784320306345955,0.0,28,28,28,28,28,28,28,28,28,28,28
DELETE,/users/1686661969377417504,1,0,25.340290999999127,25.340290999999127,25.340290999999127,25.340290999999127,0.0,0.00027784320306345955,0.0,25,25,25,25,25,25,25,25,25,25,25
DELETE,/users/1686661969415589940,1,0,24.76183399999954,24.76183399999954,24.76183399999954,24.76183399999954,0.0,0.00027784320306345955,0.0,25,25,25,25,25,25,25,25,25,25,25
PUT,/users/1686661969415589940,2,0,21.24591700000167,21.590792000001358,21.24591700000167,21.935667000001047,0.0,0.0005556864061269191,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1686661971391334957,1,0,19.439082999998192,19.439082999998192,19.439082999998192,19.439082999998192,0.0,0.00027784320306345955,0.0,19,19,19,19,19,19,19,19,19,19,19
DELETE,/users/1686661972386494533,1,0,19.217042000001072,19.217042000001072,19.217042000001072,19.217042000001072,0.0,0.00027784320306345955,0.0,19,19,19,19,19,19,19,19,19,19,19
PUT,/users/1686661972386494533,1,0,27.143917000000073,27.143917000000073,27.143917000000073,27.143917000000073,0.0,0.00027784320306345955,0.0,27,27,27,27,27,27,27,27,27,27,27
DELETE,/users/1686661972461941005,1,0,18.05329100000108,18.05329100000108,18.05329100000108,18.05329100000108,0.0,0.00027784320306345955,0.0,18,18,18,18,18,18,18,18,18,18,18
PUT,/users/1686661972461941005,3,0,20,23.176236000001182,18.75533300000143,30.83058300000019,0.0,0.0008335296091903788,0.0,20,20,31,31,31,31,31,31,31,31,31
DELETE,/users/1686661973424317990,1,0,26.825458000001134,26.825458000001134,26.825458000001134,26.825458000001134,0.0,0.00027784320306345955,0.0,27,27,27,27,27,27,27,27,27,27,27
PUT,/users/1686661973424317990,2,0,19.241166000000476,19.58977049999966,19.241166000000476,19.938374999998842,0.0,0.0005556864061269191,0.0,20,20,20,20,20,20,20,20,20,20,20
DELETE,/users/1686661976556927500,1,0,32.97508300000018,32.97508300000018,32.97508300000018,32.97508300000018,0.0,0.00027784320306345955,0.0,33,33,33,33,33,33,33,33,33,33,33
DELETE,/users/1686661978405707398,1,0,21.58074999999826,21.58074999999826,21.58074999999826,21.58074999999826,0.0,0.00027784320306345955,0.0,22,22,22,22,22,22,22,22,22,22,22
PUT,/users/1686661978405707398,3,0,29,29.391875333332724,21.67624999999873,37.91645899999807,0.0,0.0008335296091903788,0.0,29,29,38,38,38,38,38,38,38,38,38
DELETE,/users/1686661979432607240,1,0,29.17874999999981,29.17874999999981,29.17874999999981,29.17874999999981,0.0,0.00027784320306345955,0.0,29,29,29,29,29,29,29,29,29,29,29
DELETE,/users/1686661982438359525,1,0,31.65400000000318,31.65400000000318,31.65400000000318,31.65400000000318,0.0,0.00027784320306345955,0.0,32,32,32,32,32,32,32,32,32,32,32
PUT,/users/1686661982438359525,3,0,20,20.269846999999192,18.137541999998064,22.459791000002838,0.0,0.0008335296091903788,0.0,20,20,22,22,22,22,22,22,22,22,22
DELETE,/users/1686661982469635298,1,0,18.16395799999526,18.16395799999526,18.16395799999526,18.16395799999526,0.0,0.00027784320306345955,0.0,18,18,18,18,18,18,18,18,18,18,18
DELETE,/users/1686661982512571972,2,0,16.467708000000414,23.95050000000154,16.467708000000414,31.433292000002666,0.0,0.0005556864061269191,0.0,31,31,31,31,31,31,31,31,31,31,31
PUT,/users/1686661982512571972,7,0,19,21.9131308571424,17.1461659999963,32.27583299999992,0.0,0.001944902421444217,0.0,19,20,29,29,32,32,32,32,32,32,32
DELETE,/users/1686661984450532631,1,0,25.019958000001452,25.019958000001452,25.019958000001452,25.019958000001452,0.0,0.00027784320306345955,0.0,25,25,25,25,25,25,25,25,25,25,25
PUT,/users/1686661984450532631,1,0,18.983165999998164,18.983165999998164,18.983165999998164,18.983165999998164,0.0,0.00027784320306345955,0.0,19,19,19,19,19,19,19,19,19,19,19
DELETE,/users/1686661984476825986,1,0,22.358165999996515,22.358165999996515,22.358165999996515,22.358165999996515,0.0,0.00027784320306345955,0.0,22,22,22,22,22,22,22,22,22,22,22
PUT,/users/1686661984476825986,1,0,18.67345799999498,18.67345799999498,18.67345799999498,18.67345799999498,0.0,0.00027784320306345955,0.0,19,19,19,19,19,19,19,19,19,19,19
DELETE,/users/1686661986460778549,1,0,22.006957999998633,22.006957999998633,22.006957999998633,22.006957999998633,0.0,0.00027784320306345955,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1686661988468263011,1,0,20.444749999995793,20.444749999995793,20.444749999995793,20.444749999995793,0.0,0.00027784320306345955,0.0,20,20,20,20,20,20,20,20,20,20,20
PUT,/users/1686661988468263011,1,0,19.28695899999866,19.28695899999866,19.28695899999866,19.28695899999866,0.0,0.00027784320306345955,0.0,19,19,19,19,19,19,19,19,19,19,19
DELETE,/users/1686661989485829899,1,0,28.864208000001668,28.864208000001668,28.864208000001668,28.864208000001668,0.0,0.00027784320306345955,0.0,29,29,29,29,29,29,29,29,29,29,29
