Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/staging/users,26007,0,190.0,858.6683318893336,56.46031399999174,169808.1091040001,11027.974622217096,7.228343450593935,0.0,190,270,430,590,1400,3200,7300,12000,52000,163000,170000
POST,/staging/users,3721,0,110.0,559.4036412757335,51.96781899999792,70454.65510000008,160.0,1.0342087122567014,0.0,110,180,300,450,1100,2400,4400,7200,24000,70000,70000
DELETE,/staging/users/1687096274268860837,1,0,691.9737530000001,691.9737530000001,691.9737530000001,691.9737530000001,25.0,0.0002779383800743621,0.0,690,690,690,690,690,690,690,690,690,690,690
DELETE,/staging/users/1687096282095131506,1,0,93.40181700000016,93.40181700000016,93.40181700000016,93.40181700000016,25.0,0.0002779383800743621,0.0,93,93,93,93,93,93,93,93,93,93,93
DELETE,/staging/users/1687096285091401022,1,0,90.9366690000013,90.9366690000013,90.9366690000013,90.9366690000013,25.0,0.0002779383800743621,0.0,91,91,91,91,91,91,91,91,91,91,91
DELETE,/staging/users/1687096285900160874,1,0,84.82982099999958,84.82982099999958,84.82982099999958,84.82982099999958,25.0,0.0002779383800743621,0.0,85,85,85,85,85,85,85,85,85,85,85
DELETE,/staging/users/1687096286018291514,1,0,95.5878229999989,95.5878229999989,95.5878229999989,95.5878229999989,25.0,0.0002779383800743621,0.0,96,96,96,96,96,96,96,96,96,96,96
DELETE,/staging/users/1687096287016303628,1,0,91.59963500000146,91.59963500000146,91.59963500000146,91.59963500000146,25.0,0.0002779383800743621,0.0,92,92,92,92,92,92,92,92,92,92,92
PUT,/staging/users/1687096287016303628,1,0,653.5420009999982,653.5420009999982,653.5420009999982,653.5420009999982,160.0,0.0002779383800743621,0.0,650,650,650,650,650,650,650,650,650,650,650
DELETE,/staging/users/1687096288033895074,1,0,88.49056000000033,88.49056000000033,88.49056000000033,88.49056000000033,25.0,0.0002779383800743621,0.0,88,88,88,88,88,88,88,88,88,88,88
PUT,/staging/users/1687096288033895074,1,0,88.2101629999994,88.2101629999994,88.2101629999994,88.2101629999994,160.0,0.0002779383800743621,0.0,88,88,88,88,88,88,88,88,88,88,88
DELETE,/staging/users/1687096288213690112,2,0,89,89.15231900000009,88.81568099999981,89.48895700000037,25.0,0.0005558767601487242,0.0,89,89,89,89,89,89,89,89,89,89,89
PUT,/staging/users/1687096288213690112,2,0,85,91.34375400000039,84.51076900000132,98.17673899999946,160.0,0.0005558767601487242,0.0,98,98,98,98,98,98,98,98,98,98,98
DELETE,/staging/users/1687096291033948624,1,0,91.291291000001,91.291291000001,91.291291000001,91.291291000001,25.0,0.0002779383800743621,0.0,91,91,91,91,91,91,91,91,91,91,91
DELETE,/staging/users/1687096295156659970,1,0,368.40315699999593,368.40315699999593,368.40315699999593,368.40315699999593,25.0,0.0002779383800743621,0.0,370,370,370,370,370,370,370,370,370,370,370
PUT,/staging/users/1687096295156659970,4,0,410.0,409.64386175000027,112.53735400000409,673.6072639999975,160.0,0.0011117535202974484,0.0,440,440,670,670,670,670,670,670,670,670,670
DELETE,/staging/users/1687096295305912652,1,0,95.09135900000132,95.09135900000132,95.09135900000132,95.09135900000132,25.0,0.0002779383800743621,0.0,95,95,95,95,95,95,95,95,95,95,95
DELETE,/staging/users/1687096296203692878,1,0,90.6010829999957,90.6010829999957,90.6010829999957,90.6010829999957,25.0,0.0002779383800743621,0.0,91,91,91,91,91,91,91,91,91,91,91
DELETE,/staging/users/1687096298072714551,2,0,160.1081060000098,287.6061135000043,160.1081060000098,415.1041209999988,25.0,0.0005558767601487242,0.0,420,420,420,420,420,420,420,420,420,420,420
