Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1687096272,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1687096273,1,,Aggregated,0.000000,0.000000,910,910,910,910,910,910,910,910,910,910,910,1,0,914.9111809999999,914.9111809999999,914.9111809999999,914.9111809999999,2.0
1687096274,2,,Aggregated,0.000000,0.000000,910,910,910,910,910,910,910,910,910,910,910,2,0,740.0,826.676277,738.4413730000001,914.9111809999999,81.0
1687096275,3,,Aggregated,0.000000,0.000000,740,740,910,910,910,910,910,910,910,910,910,4,0,690.0,639.2613022499999,211.71890199999945,914.9111809999999,87.25
1687096276,4,,Aggregated,0.000000,0.000000,690,740,740,910,910,910,910,910,910,910,910,5,0,690.0,549.9207881999998,192.5587320000002,914.9111809999999,70.2
1687096277,5,,Aggregated,0.500000,0.000000,690,690,740,740,910,910,910,910,910,910,910,6,0,210.0,488.50071733333317,181.40036299999986,914.9111809999999,58.833333333333336
1687096278,6,,Aggregated,1.250000,0.000000,210,690,740,740,910,910,910,910,910,910,910,8,0,190.0,402.15317562499985,96.38225700000014,914.9111809999999,44.625
1687096279,7,,Aggregated,1.200000,0.000000,200,210,690,740,910,910,910,910,910,910,910,10,0,190.0,352.2180988999999,96.38225700000014,914.9111809999999,36.1
1687096280,8,,Aggregated,1.166667,0.000000,190,200,690,690,740,910,910,910,910,910,910,12,0,190.0,315.4049271666667,88.81084900000147,914.9111809999999,30.416666666666668
1687096281,9,,Aggregated,1.285714,0.000000,190,200,210,690,740,910,910,910,910,910,910,14,0,190.0,290.28460507142864,88.81084900000147,914.9111809999999,26.357142857142858
1687096282,10,,Aggregated,1.375000,0.000000,190,190,210,210,740,910,910,910,910,910,910,16,0,190.0,271.42941493750004,88.81084900000147,914.9111809999999,33.1875
1687096283,11,,Aggregated,1.444444,0.000000,190,190,210,240,740,910,910,910,910,910,910,18,0,190.0,260.09232066666675,88.81084900000147,914.9111809999999,47.5
1687096284,12,,Aggregated,1.500000,0.000000,180,190,210,240,690,740,910,910,910,910,910,23,0,180.0,230.6592507391305,88.81084900000147,914.9111809999999,59.47826086956522
