Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/users,30753,0,36,60.127948302117794,17.751416999999492,785.7212909998452,3940.8044418430723,8.546739287275816,0.0,36,43,51,59,140,210,270,310,660,750,790
POST,/users,4277,0,33,53.14717744330061,15.937708000024031,744.2978750000293,0.0,1.1886451380898992,0.0,33,40,46,52,120,200,240,290,630,740,740
DELETE,/users/1686802196414380070,1,0,17.00775000000121,17.00775000000121,17.00775000000121,17.00775000000121,0.0,0.0002779156273298806,0.0,17,17,17,17,17,17,17,17,17,17,17
PUT,/users/1686802196414380070,5,0,19,19.5594418000006,18.152874999998403,21.534750000000713,0.0,0.0013895781366494028,0.0,19,21,21,22,22,22,22,22,22,22,22
DELETE,/users/1686802203441811012,1,0,19.289249999999925,19.289249999999925,19.289249999999925,19.289249999999925,0.0,0.0002779156273298806,0.0,19,19,19,19,19,19,19,19,19,19,19
PUT,/users/1686802203441811012,2,0,21,24.930041499999334,20.746332999998174,29.113750000000493,0.0,0.0005558312546597612,0.0,29,29,29,29,29,29,29,29,29,29,29
DELETE,/users/1686802204452500180,1,0,19.329124999998726,19.329124999998726,19.329124999998726,19.329124999998726,0.0,0.0002779156273298806,0.0,19,19,19,19,19,19,19,19,19,19,19
PUT,/users/1686802204452500180,4,0,18.385542000000754,22.248458500000012,18.385542000000754,31.407583000000017,0.0,0.0011116625093195223,0.0,21,21,31,31,31,31,31,31,31,31,31
DELETE,/users/1686802206474208090,1,0,32.007667000002016,32.007667000002016,32.007667000002016,32.007667000002016,0.0,0.0002779156273298806,0.0,32,32,32,32,32,32,32,32,32,32,32
PUT,/users/1686802206474208090,2,0,20.065416999997865,20.243854500000324,20.065416999997865,20.422292000002784,0.0,0.0005558312546597612,0.0,20,20,20,20,20,20,20,20,20,20,20
DELETE,/users/1686802206474896949,1,0,21.51399999999981,21.51399999999981,21.51399999999981,21.51399999999981,0.0,0.0002779156273298806,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1686802208465014103,1,0,22.718833999999077,22.718833999999077,22.718833999999077,22.718833999999077,0.0,0.0002779156273298806,0.0,23,23,23,23,23,23,23,23,23,23,23
DELETE,/users/1686802210471906098,1,0,26.911500000000643,26.911500000000643,26.911500000000643,26.911500000000643,0.0,0.0002779156273298806,0.0,27,27,27,27,27,27,27,27,27,27,27
DELETE,/users/1686802210476527993,1,0,19.628374999996367,19.628374999996367,19.628374999996367,19.628374999996367,0.0,0.0002779156273298806,0.0,20,20,20,20,20,20,20,20,20,20,20
PUT,/users/1686802210476527993,1,0,22.63112500000375,22.63112500000375,22.63112500000375,22.63112500000375,0.0,0.0002779156273298806,0.0,23,23,23,23,23,23,23,23,23,23,23
DELETE,/users/1686802211497302052,1,0,20.412125000000003,20.412125000000003,20.412125000000003,20.412125000000003,0.0,0.0002779156273298806,0.0,20,20,20,20,20,20,20,20,20,20,20
DELETE,/users/1686802211498174733,1,0,18.20141700000022,18.20141700000022,18.20141700000022,18.20141700000022,0.0,0.0002779156273298806,0.0,18,18,18,18,18,18,18,18,18,18,18
