Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/users,30800,0,38,58.27359831879917,18.929208999992397,4096.262458000183,8108.033733766234,8.55802264348041,0.0,38,45,51,56,86,190,300,390,760,3400,4100
POST,/users,4343,0,31,49.57544225212859,17.700416000025143,3958.1167920000553,0.0,1.206736764306345,0.0,31,37,43,47,67,150,280,370,520,4000,4000
DELETE,/users/1686773892773621178,1,0,21.62374999999983,21.62374999999983,21.62374999999983,21.62374999999983,0.0,0.00027785787803507824,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1686773894784175098,1,0,30.897959000000697,30.897959000000697,30.897959000000697,30.897959000000697,0.0,0.00027785787803507824,0.0,31,31,31,31,31,31,31,31,31,31,31
DELETE,/users/1686773899810067507,3,0,19.030666999999113,20.071097333332233,19.030666999999113,21.852750000000754,0.0,0.0008335736341052348,0.0,19,19,22,22,22,22,22,22,22,22,22
PUT,/users/1686773899810067507,2,0,20,19.952833499999656,19.574957999999754,20.33070899999956,0.0,0.0005557157560701565,0.0,20,20,20,20,20,20,20,20,20,20,20
DELETE,/users/1686773903855319583,1,0,22.67458300000058,22.67458300000058,22.67458300000058,22.67458300000058,0.0,0.00027785787803507824,0.0,23,23,23,23,23,23,23,23,23,23,23
DELETE,/users/1686773906847686422,1,0,21.91620800000038,21.91620800000038,21.91620800000038,21.91620800000038,0.0,0.00027785787803507824,0.0,22,22,22,22,22,22,22,22,22,22,22
PUT,/users/1686773906847686422,1,0,22.503125000000068,22.503125000000068,22.503125000000068,22.503125000000068,0.0,0.00027785787803507824,0.0,23,23,23,23,23,23,23,23,23,23,23
DELETE,/users/1686773906865724545,2,0,21,21.547290999997415,20.791790999997062,22.302790999997768,0.0,0.0005557157560701565,0.0,22,22,22,22,22,22,22,22,22,22,22
PUT,/users/1686773906865724545,1,0,18.54370799999927,18.54370799999927,18.54370799999927,18.54370799999927,0.0,0.00027785787803507824,0.0,19,19,19,19,19,19,19,19,19,19,19
DELETE,/users/1686773908865077323,1,0,23.15550000000144,23.15550000000144,23.15550000000144,23.15550000000144,0.0,0.00027785787803507824,0.0,23,23,23,23,23,23,23,23,23,23,23
PUT,/users/1686773908865077323,2,0,19,21.096395999999018,18.617166999998602,23.575624999999434,0.0,0.0005557157560701565,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/users/1686773909867901713,1,0,22.14420900000036,22.14420900000036,22.14420900000036,22.14420900000036,0.0,0.00027785787803507824,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1686773909869131536,1,0,25.155124999997724,25.155124999997724,25.155124999997724,25.155124999997724,0.0,0.00027785787803507824,0.0,25,25,25,25,25,25,25,25,25,25,25
