Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/users,12322,0,40,57.91809724647163,20.086708000008002,467.99175000001014,11483.184791429963,3.416669255116878,0.0,40,50,64,80,110,140,200,250,400,460,470
POST,/users,1793,0,28,45.35297109146621,17.002292000142916,425.88974999998186,0.0,0.49716669164296073,0.0,28,37,48,59,99,120,180,230,410,430,430
DELETE,/users/1687602837644757419,1,0,45.28808299999909,45.28808299999909,45.28808299999909,45.28808299999909,0.0,0.00027728203661068644,0.0,45,45,45,45,45,45,45,45,45,45,45
PUT,/users/1687602837644757419,3,0,21,21.444667000000806,20.359124999998812,22.634834000001547,0.0,0.0008318461098320593,0.0,21,21,23,23,23,23,23,23,23,23,23
DELETE,/users/1687602839536036376,1,0,21.365041999999335,21.365041999999335,21.365041999999335,21.365041999999335,0.0,0.00027728203661068644,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1687602842687247576,1,0,29.906000000000432,29.906000000000432,29.906000000000432,29.906000000000432,0.0,0.00027728203661068644,0.0,30,30,30,30,30,30,30,30,30,30,30
DELETE,/users/1687602845654315703,1,0,117.25162499999797,117.25162499999797,117.25162499999797,117.25162499999797,0.0,0.00027728203661068644,0.0,120,120,120,120,120,120,120,120,120,120,120
PUT,/users/1687602845654315703,2,0,44.43062499999684,80.42624999999859,44.43062499999684,116.42187500000034,0.0,0.0005545640732213729,0.0,120,120,120,120,120,120,120,120,120,120,120
DELETE,/users/1687602847477494791,1,0,174.13516599999923,174.13516599999923,174.13516599999923,174.13516599999923,0.0,0.00027728203661068644,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/users/1687602852936827289,1,0,20.306417000000465,20.306417000000465,20.306417000000465,20.306417000000465,0.0,0.00027728203661068644,0.0,20,20,20,20,20,20,20,20,20,20,20
DELETE,/users/1687602854639918224,1,0,38.801792000001,38.801792000001,38.801792000001,38.801792000001,0.0,0.00027728203661068644,0.0,39,39,39,39,39,39,39,39,39,39,39
PUT,/users/1687602854639918224,4,0,30,54.081104000001545,19.874875000006398,124.7767919999987,0.0,0.0011091281464427458,0.0,42,42,120,120,120,120,120,120,120,120,120
DELETE,/users/1687602857661741210,1,0,21.156040999997572,21.156040999997572,21.156040999997572,21.156040999997572,0.0,0.00027728203661068644,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1687602859508402319,1,0,20.206958999999358,20.206958999999358,20.206958999999358,20.206958999999358,0.0,0.00027728203661068644,0.0,20,20,20,20,20,20,20,20,20,20,20
