Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/users,12105,0,58,102.81211547478281,29.89850599988131,17935.257280994847,3649.0197439074764,3.3624463616175704,0.0,58,72,85,98,180,340,560,750,1800,2500,18000
POST,/users,1745,0,53,115.43546731296571,27.67580000363523,2558.2384269946488,0.0,0.48471448996469724,0.0,53,68,85,110,290,420,670,1000,2300,2600,2600
DELETE,/users/1687072073582106787,1,0,34.00607799994759,34.00607799994759,34.00607799994759,34.00607799994759,0.0,0.00027777334668464024,0.0,34,34,34,34,34,34,34,34,34,34,34
PUT,/users/1687072073582106787,3,0,35,140.23823766668406,30.479519999062177,355.3836700011743,0.0,0.0008333200400539207,0.0,35,35,360,360,360,360,360,360,360,360,360
DELETE,/users/1687072075587626858,1,0,30.196223997336347,30.196223997336347,30.196223997336347,30.196223997336347,0.0,0.00027777334668464024,0.0,30,30,30,30,30,30,30,30,30,30,30
DELETE,/users/1687072078616556577,1,0,31.18780600198079,31.18780600198079,31.18780600198079,31.18780600198079,0.0,0.00027777334668464024,0.0,31,31,31,31,31,31,31,31,31,31,31
DELETE,/users/1687072080993630221,1,0,40.79480799555313,40.79480799555313,40.79480799555313,40.79480799555313,0.0,0.00027777334668464024,0.0,41,41,41,41,41,41,41,41,41,41,41
DELETE,/users/1687072082632767769,1,0,34.37940699950559,34.37940699950559,34.37940699950559,34.37940699950559,0.0,0.00027777334668464024,0.0,34,34,34,34,34,34,34,34,34,34,34
DELETE,/users/1687072083652502960,1,0,35.066677002760116,35.066677002760116,35.066677002760116,35.066677002760116,0.0,0.00027777334668464024,0.0,35,35,35,35,35,35,35,35,35,35,35
DELETE,/users/1687072086625030659,1,0,34.62310699978843,34.62310699978843,34.62310699978843,34.62310699978843,0.0,0.00027777334668464024,0.0,35,35,35,35,35,35,35,35,35,35,35
PUT,/users/1687072086625030659,1,0,33.687806004309095,33.687806004309095,33.687806004309095,33.687806004309095,0.0,0.00027777334668464024,0.0,34,34,34,34,34,34,34,34,34,34,34
DELETE,/users/1687072088635694292,1,0,35.62350699939998,35.62350699939998,35.62350699939998,35.62350699939998,0.0,0.00027777334668464024,0.0,36,36,36,36,36,36,36,36,36,36,36
DELETE,/users/1687072092733659273,1,0,37.29080300399801,37.29080300399801,37.29080300399801,37.29080300399801,0.0,0.00027777334668464024,0.0,37,37,37,37,37,37,37,37,37,37,37
PUT,/users/1687072092733659273,3,0,30.104808996838983,30.794171667366754,30.104808996838983,31.88260300521506,0.0,0.0008333200400539207,0.0,30,30,32,32,32,32,32,32,32,32,32
DELETE,/users/1687072095709537311,1,0,45.056295006361324,45.056295006361324,45.056295006361324,45.056295006361324,0.0,0.00027777334668464024,0.0,45,45,45,45,45,45,45,45,45,45,45
PUT,/users/1687072095709537311,2,0,46,170.66001150305965,45.57509800361004,295.74492500250926,0.0,0.0005555466933692805,0.0,300,300,300,300,300,300,300,300,300,300,300
DELETE,/users/1687072096507900376,1,0,36.107710999203846,36.107710999203846,36.107710999203846,36.107710999203846,0.0,0.00027777334668464024,0.0,36,36,36,36,36,36,36,36,36,36,36
PUT,/users/1687072096507900376,1,0,43.29577200405765,43.29577200405765,43.29577200405765,43.29577200405765,0.0,0.00027777334668464024,0.0,43,43,43,43,43,43,43,43,43,43,43
DELETE,/users/1687072096657099014,1,0,34.609477006597444,34.609477006597444,34.609477006597444,34.609477006597444,0.0,0.00027777334668464024,0.0,35,35,35,35,35,35,35,35,35,35,35
DELETE,/users/1687072098718112470,1,0,29.443100000207778,29.443100000207778,29.443100000207778,29.443100000207778,0.0,0.00027777334668464024,0.0,29,29,29,29,29,29,29,29,29,29,29
PUT,/users/1687072098718112470,4,0,29,91.17233075085096,28.856395001639612,273.7401240010513,0.0,0.001111093386738561,0.0,33,33,270,270,270,270,270,270,270,270,270
DELETE,/users/1687072098911236927,1,0,43.80420500092441,43.80420500092441,43.80420500092441,43.80420500092441,0.0,0.00027777334668464024,0.0,44,44,44,44,44,44,44,44,44,44,44
DELETE,/users/1687072101554660718,1,0,40.91449200495845,40.91449200495845,40.91449200495845,40.91449200495845,0.0,0.00027777334668464024,0.0,41,41,41,41,41,41,41,41,41,41,41
PUT,/users/1687072101554660718,2,0,30.037702999834437,42.06133150000824,30.037702999834437,54.084960000182036,0.0,0.0005555466933692805,0.0,54,54,54,54,54,54,54,54,54,54,54
DELETE,/users/1687072103890272434,1,0,29.399209000985138,29.399209000985138,29.399209000985138,29.399209000985138,0.0,0.00027777334668464024,0.0,29,29,29,29,29,29,29,29,29,29,29
PUT,/users/1687072103890272434,2,0,44.3712139967829,49.80251499728183,44.3712139967829,55.233815997780766,0.0,0.0005555466933692805,0.0,55,55,55,55,55,55,55,55,55,55,55
DELETE,/users/1687072103890430302,1,0,87.55792600277346,87.55792600277346,87.55792600277346,87.55792600277346,0.0,0.00027777334668464024,0.0,88,88,88,88,88,88,88,88,88,88,88
DELETE,/users/1687072106623775648,1,0,30.926002997148316,30.926002997148316,30.926002997148316,30.926002997148316,0.0,0.00027777334668464024,0.0,31,31,31,31,31,31,31,31,31,31,31
DELETE,/users/1687072108935456710,1,0,61.61710600281367,61.61710600281367,61.61710600281367,61.61710600281367,0.0,0.00027777334668464024,0.0,62,62,62,62,62,62,62,62,62,62,62
DELETE,/users/1687072108965098667,1,0,65.64298800367396,65.64298800367396,65.64298800367396,65.64298800367396,0.0,0.00027777334668464024,0.0,66,66,66,66,66,66,66,66,66,66,66
PUT,/users/1687072108965098667,1,0,31.412393997015897,31.412393997015897,31.412393997015897,31.412393997015897,0.0,0.00027777334668464024,0.0,31,31,31,31,31,31,31,31,31,31,31
DELETE,/users/1687072110824228982,1,0,30.87950000190176,30.87950000190176,30.87950000190176,30.87950000190176,0.0,0.00027777334668464024,0.0,31,31,31,31,31,31,31,31,31,31,31
PUT,/users/1687072110824228982,1,0,35.31139299593633,35.31139299593633,35.31139299593633,35.31139299593633,0.0,0.00027777334668464024,0.0,35,35,35,35,35,35,35,35,35,35,35
DELETE,/users/1687072113971650767,1,0,43.82080399955157,43.82080399955157,43.82080399955157,43.82080399955157,0.0,0.00027777334668464024,0.0,44,44,44,44,44,44,44,44,44,44,44
DELETE,/users/1687072114086245403,1,0,29.047901000012644,29.047901000012644,29.047901000012644,29.047901000012644,0.0,0.00027777334668464024,0.0,29,29,29,29,29,29,29,29,29,29,29
PUT,/users/1687072114086245403,3,0,49,45.64449733394819,30.98210100142751,57.142600999213755,0.0,0.0008333200400539207,0.0,49,49,57,57,57,57,57,57,57,57,57
DELETE,/users/1687072115862967106,2,0,33.45819300011499,37.20304249873152,33.45819300011499,40.94789199734805,0.0,0.0005555466933692805,0.0,41,41,41,41,41,41,41,41,41,41,41
DELETE,/users/1687072120827413978,1,0,32.35729400330456,32.35729400330456,32.35729400330456,32.35729400330456,0.0,0.00027777334668464024,0.0,32,32,32,32,32,32,32,32,32,32,32
PUT,/users/1687072120827413978,1,0,35.56529399793362,35.56529399793362,35.56529399793362,35.56529399793362,0.0,0.00027777334668464024,0.0,36,36,36,36,36,36,36,36,36,36,36
DELETE,/users/1687072122048610133,1,0,33.60510100173997,33.60510100173997,33.60510100173997,33.60510100173997,0.0,0.00027777334668464024,0.0,34,34,34,34,34,34,34,34,34,34,34
PUT,/users/1687072122048610133,1,0,295.6584040002781,295.6584040002781,295.6584040002781,295.6584040002781,0.0,0.00027777334668464024,0.0,300,300,300,300,300,300,300,300,300,300,300
DELETE,/users/1687072124918287012,1,0,31.251499996869825,31.251499996869825,31.251499996869825,31.251499996869825,0.0,0.00027777334668464024,0.0,31,31,31,31,31,31,31,31,31,31,31
DELETE,/users/1687072125934557254,1,0,43.91640100220684,43.91640100220684,43.91640100220684,43.91640100220684,0.0,0.00027777334668464024,0.0,44,44,44,44,44,44,44,44,44,44,44
PUT,/users/1687072125934557254,1,0,31.673399993451312,31.673399993451312,31.673399993451312,31.673399993451312,0.0,0.00027777334668464024,0.0,32,32,32,32,32,32,32,32,32,32,32
DELETE,/users/1687072129475335063,1,0,32.95609199994942,32.95609199994942,32.95609199994942,32.95609199994942,0.0,0.00027777334668464024,0.0,33,33,33,33,33,33,33,33,33,33,33
PUT,/users/1687072129475335063,2,0,34.17769999941811,446.74770499841543,34.17769999941811,859.3177099974127,0.0,0.0005555466933692805,0.0,860,860,860,860,860,860,860,860,860,860,860
DELETE,/users/1687072130136099211,1,0,33.36080099688843,33.36080099688843,33.36080099688843,33.36080099688843,0.0,0.00027777334668464024,0.0,33,33,33,33,33,33,33,33,33,33,33
PUT,/users/1687072130136099211,1,0,31.24579999712296,31.24579999712296,31.24579999712296,31.24579999712296,0.0,0.00027777334668464024,0.0,31,31,31,31,31,31,31,31,31,31,31
DELETE,/users/1687072134254938556,1,0,279.9006119967089,279.9006119967089,279.9006119967089,279.9006119967089,0.0,0.00027777334668464024,0.0,280,280,280,280,280,280,280,280,280,280,280
PUT,/users/1687072134254938556,1,0,31.785801002115477,31.785801002115477,31.785801002115477,31.785801002115477,0.0,0.00027777334668464024,0.0,32,32,32,32,32,32,32,32,32,32,32
DELETE,/users/1687072134563259712,1,0,36.7467019968899,36.7467019968899,36.7467019968899,36.7467019968899,0.0,0.00027777334668464024,0.0,37,37,37,37,37,37,37,37,37,37,37
PUT,/users/1687072134563259712,2,0,30,31.274550001398893,29.576499000540935,32.97260100225685,0.0,0.0005555466933692805,0.0,33,33,33,33,33,33,33,33,33,33,33
DELETE,/users/1687072139219399211,1,0,32.89100099937059,32.89100099937059,32.89100099937059,32.89100099937059,0.0,0.00027777334668464024,0.0,33,33,33,33,33,33,33,33,33,33,33
DELETE,/users/1687072139566998220,1,0,34.26580200175522,34.26580200175522,34.26580200175522,34.26580200175522,0.0,0.00027777334668464024,0.0,34,34,34,34,34,34,34,34,34,34,34
DELETE,/users/1687072139597865802,1,0,43.08590100117726,43.08590100117726,43.08590100117726,43.08590100117726,0.0,0.00027777334668464024,0.0,43,43,43,43,43,43,43,43,43,43,43
PUT,/users/1687072139597865802,3,0,32,34.21113466659639,30.826201000309084,39.42390099837212,0.0,0.0008333200400539207,0.0,32,32,39,39,39,39,39,39,39,39,39
DELETE,/users/1687072140105806914,1,0,278.10439099994255,278.10439099994255,278.10439099994255,278.10439099994255,0.0,0.00027777334668464024,0.0,280,280,280,280,280,280,280,280,280,280,280
DELETE,/users/1687072140213477246,1,0,34.76820099604083,34.76820099604083,34.76820099604083,34.76820099604083,0.0,0.00027777334668464024,0.0,35,35,35,35,35,35,35,35,35,35,35
PUT,/users/1687072140213477246,1,0,38.44580100121675,38.44580100121675,38.44580100121675,38.44580100121675,0.0,0.00027777334668464024,0.0,38,38,38,38,38,38,38,38,38,38,38
DELETE,/users/1687072144430115008,1,0,531.3789819992962,531.3789819992962,531.3789819992962,531.3789819992962,0.0,0.00027777334668464024,0.0,530,530,530,530,530,530,530,530,530,530,530
DELETE,/users/1687072144811494082,1,0,28.943200995854568,28.943200995854568,28.943200995854568,28.943200995854568,0.0,0.00027777334668464024,0.0,29,29,29,29,29,29,29,29,29,29,29
DELETE,/users/1687072149712946369,1,0,50.03699799999595,50.03699799999595,50.03699799999595,50.03699799999595,0.0,0.00027777334668464024,0.0,50,50,50,50,50,50,50,50,50,50,50
DELETE,/users/1687072150539864265,1,0,28.867196997452993,28.867196997452993,28.867196997452993,28.867196997452993,0.0,0.00027777334668464024,0.0,29,29,29,29,29,29,29,29,29,29,29
PUT,/users/1687072150539864265,4,0,31,95.79992600083642,29.208398998889606,283.0390040035127,0.0,0.001111093386738561,0.0,40,40,280,280,280,280,280,280,280,280,280
DELETE,/users/1687072154389033371,1,0,41.301489996840246,41.301489996840246,41.301489996840246,41.301489996840246,0.0,0.00027777334668464024,0.0,41,41,41,41,41,41,41,41,41,41,41
PUT,/users/1687072154389033371,2,0,33,34.71134999563219,32.61230099451495,36.81039899674943,0.0,0.0005555466933692805,0.0,37,37,37,37,37,37,37,37,37,37,37
DELETE,/users/1687072154672862352,1,0,52.322703995741904,52.322703995741904,52.322703995741904,52.322703995741904,0.0,0.00027777334668464024,0.0,52,52,52,52,52,52,52,52,52,52,52
PUT,/users/1687072154672862352,1,0,30.04119599791011,30.04119599791011,30.04119599791011,30.04119599791011,0.0,0.00027777334668464024,0.0,30,30,30,30,30,30,30,30,30,30,30
DELETE,/users/1687072155612228902,1,0,48.70000300434185,48.70000300434185,48.70000300434185,48.70000300434185,0.0,0.00027777334668464024,0.0,49,49,49,49,49,49,49,49,49,49,49
PUT,/users/1687072155612228902,1,0,461.1401060028584,461.1401060028584,461.1401060028584,461.1401060028584,0.0,0.00027777334668464024,0.0,460,460,460,460,460,460,460,460,460,460,460
DELETE,/users/1687072156515306669,1,0,30.121395997412037,30.121395997412037,30.121395997412037,30.121395997412037,0.0,0.00027777334668464024,0.0,30,30,30,30,30,30,30,30,30,30,30
PUT,/users/1687072156515306669,2,0,27.246794001257513,28.43349750037305,27.246794001257513,29.62020099948859,0.0,0.0005555466933692805,0.0,30,30,30,30,30,30,30,30,30,30,30
DELETE,/users/1687072159704550305,1,0,49.36139899655245,49.36139899655245,49.36139899655245,49.36139899655245,0.0,0.00027777334668464024,0.0,49,49,49,49,49,49,49,49,49,49,49
PUT,/users/1687072159704550305,2,0,28.3419999977923,47.24235049798153,28.3419999977923,66.14270099817077,0.0,0.0005555466933692805,0.0,66,66,66,66,66,66,66,66,66,66,66
DELETE,/users/1687072160703072643,1,0,31.814504000067245,31.814504000067245,31.814504000067245,31.814504000067245,0.0,0.00027777334668464024,0.0,32,32,32,32,32,32,32,32,32,32,32
DELETE,/users/1687072162863037899,1,0,41.628499995567836,41.628499995567836,41.628499995567836,41.628499995567836,0.0,0.00027777334668464024,0.0,42,42,42,42,42,42,42,42,42,42,42
PUT,/users/1687072162863037899,1,0,29.459402998327278,29.459402998327278,29.459402998327278,29.459402998327278,0.0,0.00027777334668464024,0.0,29,29,29,29,29,29,29,29,29,29,29
DELETE,/users/1687072162863691000,1,0,43.946399993728846,43.946399993728846,43.946399993728846,43.946399993728846,0.0,0.00027777334668464024,0.0,44,44,44,44,44,44,44,44,44,44,44
PUT,/users/1687072162863691000,4,0,30,36.60524749830074,27.89669999765465,46.29629499686416,0.0,0.001111093386738561,0.0,42,42,46,46,46,46,46,46,46,46,46
DELETE,/users/1687072164991565364,1,0,45.605104001879226,45.605104001879226,45.605104001879226,45.605104001879226,0.0,0.00027777334668464024,0.0,46,46,46,46,46,46,46,46,46,46,46
DELETE,/users/1687072167894050804,1,0,33.853503002319485,33.853503002319485,33.853503002319485,33.853503002319485,0.0,0.00027777334668464024,0.0,34,34,34,34,34,34,34,34,34,34,34
DELETE,/users/1687072169797626933,1,0,28.0892969967681,28.0892969967681,28.0892969967681,28.0892969967681,0.0,0.00027777334668464024,0.0,28,28,28,28,28,28,28,28,28,28,28
PUT,/users/1687072169797626933,1,0,36.85429100005422,36.85429100005422,36.85429100005422,36.85429100005422,0.0,0.00027777334668464024,0.0,37,37,37,37,37,37,37,37,37,37,37
DELETE,/users/1687072169863515420,1,0,40.85090099397348,40.85090099397348,40.85090099397348,40.85090099397348,0.0,0.00027777334668464024,0.0,41,41,41,41,41,41,41,41,41,41,41
PUT,/users/1687072169863515420,1,0,31.257101996743586,31.257101996743586,31.257101996743586,31.257101996743586,0.0,0.00027777334668464024,0.0,31,31,31,31,31,31,31,31,31,31,31
DELETE,/users/1687072170784639865,1,0,39.99320000002626,39.99320000002626,39.99320000002626,39.99320000002626,0.0,0.00027777334668464024,0.0,40,40,40,40,40,40,40,40,40,40,40
PUT,/users/1687072170784639865,3,0,29,29.727467997872736,27.746601997932885,31.97720199386822,0.0,0.0008333200400539207,0.0,29,29,32,32,32,32,32,32,32,32,32
DELETE,/users/1687072171332284970,1,0,38.00269099883735,38.00269099883735,38.00269099883735,38.00269099883735,0.0,0.00027777334668464024,0.0,38,38,38,38,38,38,38,38,38,38,38
DELETE,/users/1687072171943801348,1,0,40.782002004561946,40.782002004561946,40.782002004561946,40.782002004561946,0.0,0.00027777334668464024,0.0,41,41,41,41,41,41,41,41,41,41,41
PUT,/users/1687072171943801348,2,0,34,34.59569400001783,33.70619199995417,35.48519600008149,0.0,0.0005555466933692805,0.0,35,35,35,35,35,35,35,35,35,35,35
DELETE,/users/1687072175074794302,1,0,38.58410099928733,38.58410099928733,38.58410099928733,38.58410099928733,0.0,0.00027777334668464024,0.0,39,39,39,39,39,39,39,39,39,39,39
PUT,/users/1687072175074794302,1,0,44.290805999480654,44.290805999480654,44.290805999480654,44.290805999480654,0.0,0.00027777334668464024,0.0,44,44,44,44,44,44,44,44,44,44,44
DELETE,/users/1687072175938190519,1,0,50.486301006458234,50.486301006458234,50.486301006458234,50.486301006458234,0.0,0.00027777334668464024,0.0,50,50,50,50,50,50,50,50,50,50,50
PUT,/users/1687072175938190519,4,0,33,145.10432425049657,29.156500997487456,471.63349800393917,0.0,0.001111093386738561,0.0,47,47,470,470,470,470,470,470,470,470,470
DELETE,/users/1687072176392869097,1,0,35.76709099434083,35.76709099434083,35.76709099434083,35.76709099434083,0.0,0.00027777334668464024,0.0,36,36,36,36,36,36,36,36,36,36,36
DELETE,/users/1687072178214864798,1,0,46.94478899909882,46.94478899909882,46.94478899909882,46.94478899909882,0.0,0.00027777334668464024,0.0,47,47,47,47,47,47,47,47,47,47,47
DELETE,/users/1687072182344699346,1,0,32.74440400127787,32.74440400127787,32.74440400127787,32.74440400127787,0.0,0.00027777334668464024,0.0,33,33,33,33,33,33,33,33,33,33,33
PUT,/users/1687072182344699346,1,0,37.394692000816576,37.394692000816576,37.394692000816576,37.394692000816576,0.0,0.00027777334668464024,0.0,37,37,37,37,37,37,37,37,37,37,37
DELETE,/users/1687072183187767699,1,0,44.37190300086513,44.37190300086513,44.37190300086513,44.37190300086513,0.0,0.00027777334668464024,0.0,44,44,44,44,44,44,44,44,44,44,44
PUT,/users/1687072183187767699,1,0,55.68308699730551,55.68308699730551,55.68308699730551,55.68308699730551,0.0,0.00027777334668464024,0.0,56,56,56,56,56,56,56,56,56,56,56
