Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/staging/users,11982,0,120.0,159.09508030387343,57.36533099999974,2556.2607669999124,8726.983975963945,3.33090796698577,0.0,120,150,170,190,270,360,480,630,1300,2400,2600
POST,/staging/users,1803,0,92,131.31101031446838,54.27488300006189,4365.533343999914,160.0,0.501220753169366,0.0,92,110,130,150,240,320,430,500,2400,4400,4400
DELETE,/staging/users/1687034807565139386,1,0,59.014793999999426,59.014793999999426,59.014793999999426,59.014793999999426,25.0,0.0002779926528948231,0.0,59,59,59,59,59,59,59,59,59,59,59
PUT,/staging/users/1687034807565139386,1,0,94.03456699999779,94.03456699999779,94.03456699999779,94.03456699999779,160.0,0.0002779926528948231,0.0,94,94,94,94,94,94,94,94,94,94,94
DELETE,/staging/users/1687034808888447713,1,0,682.6968020000024,682.6968020000024,682.6968020000024,682.6968020000024,25.0,0.0002779926528948231,0.0,680,680,680,680,680,680,680,680,680,680,680
PUT,/staging/users/1687034808888447713,1,0,635.8967140000011,635.8967140000011,635.8967140000011,635.8967140000011,160.0,0.0002779926528948231,0.0,640,640,640,640,640,640,640,640,640,640,640
DELETE,/staging/users/1687034818047048080,1,0,89.29609999999855,89.29609999999855,89.29609999999855,89.29609999999855,25.0,0.0002779926528948231,0.0,89,89,89,89,89,89,89,89,89,89,89
PUT,/staging/users/1687034818047048080,2,0,90,90.7881770000003,89.89687100000054,91.67948300000006,160.0,0.0005559853057896462,0.0,92,92,92,92,92,92,92,92,92,92,92
DELETE,/staging/users/1687034821675930372,1,0,63.095850000003395,63.095850000003395,63.095850000003395,63.095850000003395,25.0,0.0002779926528948231,0.0,63,63,63,63,63,63,63,63,63,63,63
PUT,/staging/users/1687034821675930372,1,0,97.65593200000211,97.65593200000211,97.65593200000211,97.65593200000211,160.0,0.0002779926528948231,0.0,98,98,98,98,98,98,98,98,98,98,98
DELETE,/staging/users/1687034822981416611,1,0,90.53360599999394,90.53360599999394,90.53360599999394,90.53360599999394,25.0,0.0002779926528948231,0.0,91,91,91,91,91,91,91,91,91,91,91
PUT,/staging/users/1687034822981416611,1,0,90.97535400000112,90.97535400000112,90.97535400000112,90.97535400000112,160.0,0.0002779926528948231,0.0,91,91,91,91,91,91,91,91,91,91,91
DELETE,/staging/users/1687034826267914287,1,0,95.94139100000376,95.94139100000376,95.94139100000376,95.94139100000376,25.0,0.0002779926528948231,0.0,96,96,96,96,96,96,96,96,96,96,96
PUT,/staging/users/1687034826267914287,1,0,88.28791700000238,88.28791700000238,88.28791700000238,88.28791700000238,160.0,0.0002779926528948231,0.0,88,88,88,88,88,88,88,88,88,88,88
DELETE,/staging/users/1687034828076405398,1,0,92.0720029999984,92.0720029999984,92.0720029999984,92.0720029999984,25.0,0.0002779926528948231,0.0,92,92,92,92,92,92,92,92,92,92,92
DELETE,/staging/users/1687034828656095804,2,0,86,87.69600399999788,85.89612099999755,89.49588699999822,25.0,0.0005559853057896462,0.0,89,89,89,89,89,89,89,89,89,89,89
PUT,/staging/users/1687034828656095804,1,0,98.91645599999777,98.91645599999777,98.91645599999777,98.91645599999777,160.0,0.0002779926528948231,0.0,99,99,99,99,99,99,99,99,99,99,99
DELETE,/staging/users/1687034830136857427,1,0,58.02681200000137,58.02681200000137,58.02681200000137,58.02681200000137,25.0,0.0002779926528948231,0.0,58,58,58,58,58,58,58,58,58,58,58
DELETE,/staging/users/1687034831895472044,1,0,117.28518400000354,117.28518400000354,117.28518400000354,117.28518400000354,25.0,0.0002779926528948231,0.0,120,120,120,120,120,120,120,120,120,120,120
PUT,/staging/users/1687034831895472044,1,0,90.08125700000136,90.08125700000136,90.08125700000136,90.08125700000136,160.0,0.0002779926528948231,0.0,90,90,90,90,90,90,90,90,90,90,90
DELETE,/staging/users/1687034834750474177,1,0,96.33807100000524,96.33807100000524,96.33807100000524,96.33807100000524,25.0,0.0002779926528948231,0.0,96,96,96,96,96,96,96,96,96,96,96
PUT,/staging/users/1687034834750474177,4,0,89,94.69905499999953,84.66570000000218,112.38232499999867,160.0,0.0011119706115792923,0.0,92,92,110,110,110,110,110,110,110,110,110
DELETE,/staging/users/1687034837483051393,1,0,89.12312300000025,89.12312300000025,89.12312300000025,89.12312300000025,25.0,0.0002779926528948231,0.0,89,89,89,89,89,89,89,89,89,89,89
DELETE,/staging/users/1687034839190693469,1,0,123.06313699999549,123.06313699999549,123.06313699999549,123.06313699999549,25.0,0.0002779926528948231,0.0,120,120,120,120,120,120,120,120,120,120,120
DELETE,/staging/users/1687034840318454083,1,0,84.52011099999623,84.52011099999623,84.52011099999623,84.52011099999623,25.0,0.0002779926528948231,0.0,85,85,85,85,85,85,85,85,85,85,85
DELETE,/staging/users/1687034840776931847,1,0,61.35898899999859,61.35898899999859,61.35898899999859,61.35898899999859,25.0,0.0002779926528948231,0.0,61,61,61,61,61,61,61,61,61,61,61
DELETE,/staging/users/1687034841161404816,1,0,72.92834600000475,72.92834600000475,72.92834600000475,72.92834600000475,25.0,0.0002779926528948231,0.0,73,73,73,73,73,73,73,73,73,73,73
DELETE,/staging/users/1687034843611708701,1,0,129.13922699999603,129.13922699999603,129.13922699999603,129.13922699999603,25.0,0.0002779926528948231,0.0,130,130,130,130,130,130,130,130,130,130,130
DELETE,/staging/users/1687034844942646172,1,0,67.27630199999624,67.27630199999624,67.27630199999624,67.27630199999624,25.0,0.0002779926528948231,0.0,67,67,67,67,67,67,67,67,67,67,67
DELETE,/staging/users/1687034845869919397,1,0,61.847903999996845,61.847903999996845,61.847903999996845,61.847903999996845,25.0,0.0002779926528948231,0.0,62,62,62,62,62,62,62,62,62,62,62
PUT,/staging/users/1687034845869919397,2,0,59,72.69353000000223,58.78341300000045,86.603647000004,160.0,0.0005559853057896462,0.0,87,87,87,87,87,87,87,87,87,87,87
DELETE,/staging/users/1687034847687531973,1,0,258.3217859999962,258.3217859999962,258.3217859999962,258.3217859999962,25.0,0.0002779926528948231,0.0,260,260,260,260,260,260,260,260,260,260,260
DELETE,/staging/users/1687034848628543217,1,0,88.44898200000273,88.44898200000273,88.44898200000273,88.44898200000273,25.0,0.0002779926528948231,0.0,88,88,88,88,88,88,88,88,88,88,88
DELETE,/staging/users/1687034849624030592,1,0,205.8729180000114,205.8729180000114,205.8729180000114,205.8729180000114,25.0,0.0002779926528948231,0.0,210,210,210,210,210,210,210,210,210,210,210
DELETE,/staging/users/1687034850640400318,1,0,91.2870020000014,91.2870020000014,91.2870020000014,91.2870020000014,25.0,0.0002779926528948231,0.0,91,91,91,91,91,91,91,91,91,91,91
DELETE,/staging/users/1687034853759962974,1,0,222.45761799999286,222.45761799999286,222.45761799999286,222.45761799999286,25.0,0.0002779926528948231,0.0,220,220,220,220,220,220,220,220,220,220,220
DELETE,/staging/users/1687034855027700063,1,0,104.33055299999694,104.33055299999694,104.33055299999694,104.33055299999694,25.0,0.0002779926528948231,0.0,100,100,100,100,100,100,100,100,100,100,100
PUT,/staging/users/1687034855027700063,2,0,87,89.87061999999924,86.65713599999947,93.084103999999,160.0,0.0005559853057896462,0.0,93,93,93,93,93,93,93,93,93,93,93
DELETE,/staging/users/1687034856339727309,1,0,86.44259300000101,86.44259300000101,86.44259300000101,86.44259300000101,25.0,0.0002779926528948231,0.0,86,86,86,86,86,86,86,86,86,86,86
PUT,/staging/users/1687034856339727309,5,0,89,90.61378799999318,67.0596819999929,136.50706199999263,160.0,0.0013899632644741155,0.0,89,90,90,140,140,140,140,140,140,140,140
DELETE,/staging/users/1687034857829865137,1,0,93.98237599999959,93.98237599999959,93.98237599999959,93.98237599999959,25.0,0.0002779926528948231,0.0,94,94,94,94,94,94,94,94,94,94,94
PUT,/staging/users/1687034857829865137,1,0,62.60536499999603,62.60536499999603,62.60536499999603,62.60536499999603,160.0,0.0002779926528948231,0.0,63,63,63,63,63,63,63,63,63,63,63
DELETE,/staging/users/1687034864811385588,1,0,163.85404999999764,163.85404999999764,163.85404999999764,163.85404999999764,25.0,0.0002779926528948231,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/staging/users/1687034864811385588,1,0,94.30703799999662,94.30703799999662,94.30703799999662,94.30703799999662,160.0,0.0002779926528948231,0.0,94,94,94,94,94,94,94,94,94,94,94
DELETE,/staging/users/1687034866391383698,1,0,86.84838700000341,86.84838700000341,86.84838700000341,86.84838700000341,25.0,0.0002779926528948231,0.0,87,87,87,87,87,87,87,87,87,87,87
PUT,/staging/users/1687034866391383698,2,0,65.30833499999744,210.74289999999962,65.30833499999744,356.1774650000018,160.0,0.0005559853057896462,0.0,360,360,360,360,360,360,360,360,360,360,360
DELETE,/staging/users/1687034867251417989,1,0,89.92607800000485,89.92607800000485,89.92607800000485,89.92607800000485,25.0,0.0002779926528948231,0.0,90,90,90,90,90,90,90,90,90,90,90
PUT,/staging/users/1687034867251417989,3,0,74,85.18136033333217,61.33106600000815,119.97551899999337,160.0,0.0008339779586844692,0.0,74,74,120,120,120,120,120,120,120,120,120
DELETE,/staging/users/1687034867393482345,1,0,90.21717199999557,90.21717199999557,90.21717199999557,90.21717199999557,25.0,0.0002779926528948231,0.0,90,90,90,90,90,90,90,90,90,90,90
PUT,/staging/users/1687034867393482345,2,0,87,168.75210850000144,86.93840099999761,250.56581600000527,160.0,0.0005559853057896462,0.0,250,250,250,250,250,250,250,250,250,250,250
DELETE,/staging/users/1687034870162811181,1,0,93.92721900000822,93.92721900000822,93.92721900000822,93.92721900000822,25.0,0.0002779926528948231,0.0,94,94,94,94,94,94,94,94,94,94,94
DELETE,/staging/users/1687034872384135656,1,0,115.58102799999403,115.58102799999403,115.58102799999403,115.58102799999403,25.0,0.0002779926528948231,0.0,120,120,120,120,120,120,120,120,120,120,120
PUT,/staging/users/1687034872384135656,2,0,65,184.78895249999994,64.74284699999089,304.835058000009,160.0,0.0005559853057896462,0.0,300,300,300,300,300,300,300,300,300,300,300
DELETE,/staging/users/1687034876058559791,1,0,93.04602299999942,93.04602299999942,93.04602299999942,93.04602299999942,25.0,0.0002779926528948231,0.0,93,93,93,93,93,93,93,93,93,93,93
DELETE,/staging/users/1687034880708357365,1,0,83.6012910000079,83.6012910000079,83.6012910000079,83.6012910000079,25.0,0.0002779926528948231,0.0,84,84,84,84,84,84,84,84,84,84,84
DELETE,/staging/users/1687034881751947352,1,0,89.40352700000176,89.40352700000176,89.40352700000176,89.40352700000176,25.0,0.0002779926528948231,0.0,89,89,89,89,89,89,89,89,89,89,89
PUT,/staging/users/1687034881751947352,1,0,87.62930900000754,87.62930900000754,87.62930900000754,87.62930900000754,160.0,0.0002779926528948231,0.0,88,88,88,88,88,88,88,88,88,88,88
DELETE,/staging/users/1687034881762769305,1,0,66.66806300000871,66.66806300000871,66.66806300000871,66.66806300000871,25.0,0.0002779926528948231,0.0,67,67,67,67,67,67,67,67,67,67,67
PUT,/staging/users/1687034881762769305,3,0,94,139.86526833333812,59.15536700000246,266.7173470000108,160.0,0.0008339779586844692,0.0,94,94,270,270,270,270,270,270,270,270,270
DELETE,/staging/users/1687034882819684159,1,0,97.49857900000336,97.49857900000336,97.49857900000336,97.49857900000336,25.0,0.0002779926528948231,0.0,97,97,97,97,97,97,97,97,97,97,97
PUT,/staging/users/1687034882819684159,1,0,89.63156999999455,89.63156999999455,89.63156999999455,89.63156999999455,160.0,0.0002779926528948231,0.0,90,90,90,90,90,90,90,90,90,90,90
DELETE,/staging/users/1687034883717250193,1,0,63.81469599999434,63.81469599999434,63.81469599999434,63.81469599999434,25.0,0.0002779926528948231,0.0,64,64,64,64,64,64,64,64,64,64,64
DELETE,/staging/users/1687034884761462215,1,0,65.02370300000848,65.02370300000848,65.02370300000848,65.02370300000848,25.0,0.0002779926528948231,0.0,65,65,65,65,65,65,65,65,65,65,65
DELETE,/staging/users/1687034888948454541,1,0,92.52590599999166,92.52590599999166,92.52590599999166,92.52590599999166,25.0,0.0002779926528948231,0.0,93,93,93,93,93,93,93,93,93,93,93
PUT,/staging/users/1687034888948454541,1,0,62.281643000005715,62.281643000005715,62.281643000005715,62.281643000005715,160.0,0.0002779926528948231,0.0,62,62,62,62,62,62,62,62,62,62,62
DELETE,/staging/users/1687034890694685023,1,0,110.02604300000485,110.02604300000485,110.02604300000485,110.02604300000485,25.0,0.0002779926528948231,0.0,110,110,110,110,110,110,110,110,110,110,110
PUT,/staging/users/1687034890694685023,1,0,89.95699499999432,89.95699499999432,89.95699499999432,89.95699499999432,160.0,0.0002779926528948231,0.0,90,90,90,90,90,90,90,90,90,90,90
DELETE,/staging/users/1687034895524055375,1,0,88.97784399999864,88.97784399999864,88.97784399999864,88.97784399999864,25.0,0.0002779926528948231,0.0,89,89,89,89,89,89,89,89,89,89,89
DELETE,/staging/users/1687034897192171338,1,0,92.47074499999997,92.47074499999997,92.47074499999997,92.47074499999997,25.0,0.0002779926528948231,0.0,92,92,92,92,92,92,92,92,92,92,92
DELETE,/staging/users/1687034900933988580,1,0,83.84598000000665,83.84598000000665,83.84598000000665,83.84598000000665,25.0,0.0002779926528948231,0.0,84,84,84,84,84,84,84,84,84,84,84
DELETE,/staging/users/1687034904982858305,1,0,87.36617999998941,87.36617999998941,87.36617999998941,87.36617999998941,25.0,0.0002779926528948231,0.0,87,87,87,87,87,87,87,87,87,87,87
DELETE,/staging/users/1687034905776922403,1,0,392.4962549999975,392.4962549999975,392.4962549999975,392.4962549999975,25.0,0.0002779926528948231,0.0,390,390,390,390,390,390,390,390,390,390,390
PUT,/staging/users/1687034905776922403,1,0,86.2911199999985,86.2911199999985,86.2911199999985,86.2911199999985,160.0,0.0002779926528948231,0.0,86,86,86,86,86,86,86,86,86,86,86
