Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1686820428,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1686820429,1,,Aggregated,0.000000,0.000000,110,110,110,110,110,110,110,110,110,110,110,1,0,112.29312499999999,112.29312499999999,112.29312499999999,112.29312499999999,2.0
1686820430,2,,Aggregated,0.000000,0.000000,110,110,110,110,110,110,110,110,110,110,110,2,0,45,78.49379149999996,44.69445799999994,112.29312499999999,2.0
1686820431,3,,Aggregated,0.000000,0.000000,46,46,110,110,110,110,110,110,110,110,110,3,0,46,67.78256933333334,44.69445799999994,112.29312499999999,2.0
1686820432,4,,Aggregated,1.000000,0.000000,50,50,110,110,110,110,110,110,110,110,110,4,0,46,63.22588549999999,44.69445799999994,112.29312499999999,2.0
1686820433,5,,Aggregated,1.000000,0.000000,46,50,50,110,110,110,110,110,110,110,110,5,0,46,58.92443339999993,41.718624999999676,112.29312499999999,2.0
1686820434,6,,Aggregated,1.000000,0.000000,46,46,50,50,110,110,110,110,110,110,110,7,0,46,52.69943457142857,27.867042000000453,112.29312499999999,2.0
1686820435,7,,Aggregated,1.000000,0.000000,45,46,46,50,110,110,110,110,110,110,110,9,0,45,47.82213899999996,22.5679999999997,112.29312499999999,2.0
1686820436,8,,Aggregated,1.000000,0.000000,45,46,47,47,50,110,110,110,110,110,110,11,0,45,45.72048872727273,22.5679999999997,112.29312499999999,2.0
1686820437,9,,Aggregated,1.166667,0.000000,45,46,46,47,50,110,110,110,110,110,110,13,0,45,44.02227576923075,22.5679999999997,112.29312499999999,2.0
1686820438,10,,Aggregated,1.285714,0.000000,44,46,46,47,50,110,110,110,110,110,110,15,0,44,43.148791800000055,22.5679999999997,112.29312499999999,1.8666666666666667
1686820439,11,,Aggregated,1.375000,0.000000,44,46,46,46,50,110,110,110,110,110,110,18,0,42,41.00219227777784,22.54712500000089,112.29312499999999,28.555555555555557
1686820440,12,,Aggregated,1.444444,0.000000,42,46,46,46,50,50,110,110,110,110,110,22,0,39,39.06182968181818,19.68258299999981,112.29312499999999,52.72727272727273
1686820441,13,,Aggregated,1.500000,0.000000,39,46,46,46,50,50,110,110,110,110,110,25,0,39,38.137826759999946,19.68258299999981,112.29312499999999,65.84
1686820442,14,,Aggregated,1.700000,0.000000,39,46,46,46,50,50,110,110,110,110,110,28,0,31,37.34843607142857,19.68258299999981,112.29312499999999,81.85714285714286
1686820443,15,,Aggregated,2.000000,0.000000,31,45,46,46,47,50,110,110,110,110,110,32,0,28,35.914063875000046,18.77791700000131,112.29312499999999,101.90625
1686820444,16,,Aggregated,2.200000,0.000000,28,44,46,46,47,50,110,110,110,110,110,36,0,27,35.06371419444452,18.77791700000131,112.29312499999999,108.58333333333333
1686820445,17,,Aggregated,2.400000,0.000000,27,44,46,46,47,50,110,110,110,110,110,41,0,27,34.62917285365861,18.77791700000131,112.29312499999999,103.2439024390244
1686820446,18,,Aggregated,2.400000,0.000000,27,44,46,46,47,50,110,110,110,110,110,41,0,27,34.62917285365861,18.77791700000131,112.29312499999999,103.2439024390244
1686820447,19,,Aggregated,2.400000,0.000000,27,44,46,46,47,50,110,110,110,110,110,41,0,27,34.62917285365861,18.77791700000131,112.29312499999999,103.2439024390244
1686820448,20,,Aggregated,3.000000,0.000000,35,46,46,50,1100,2500,2600,2900,2900,2900,2900,55,0,35,291.04620310909087,18.77791700000131,2938.9269999999997,179.6
1686820449,21,,Aggregated,3.000000,0.000000,31,45,46,47,1100,2000,2600,2900,2900,2900,2900,61,0,31,265.1095766065575,18.77791700000131,2938.9269999999997,220.0655737704918
1686820450,22,,Aggregated,2.800000,0.000000,28,44,46,47,1100,2000,2600,2900,2900,2900,2900,67,0,28,243.71453492537321,18.77791700000131,2938.9269999999997,248.47761194029852
1686820451,23,,Aggregated,3.300000,0.000000,28,44,46,47,1100,2000,2600,2900,2900,2900,2900,69,0,28,237.6173002173914,18.77791700000131,2938.9269999999997,252.95652173913044
1686820452,24,,Aggregated,4.300000,0.000000,28,44,46,47,1000,2000,2600,2900,2900,2900,2900,71,0,28,231.8499044507043,18.77791700000131,2938.9269999999997,257.1830985915493
1686820453,25,,Aggregated,4.400000,0.000000,26,39,46,46,110,1100,2600,2900,2900,2900,2900,87,0,26,194.1400910689655,17.48870900000199,2938.9269999999997,291.4597701149425
1686820454,26,,Aggregated,4.300000,0.000000,26,38,45,46,56,1100,2600,2900,2900,2900,2900,94,0,25,181.58830015957437,17.48870900000199,2938.9269999999997,288.6489361702128
1686820455,27,,Aggregated,4.900000,0.000000,26,35,45,46,56,1100,2500,2600,2900,2900,2900,101,0,26,171.14195840594056,17.48870900000199,2938.9269999999997,287.83168316831683
1686820456,28,,Aggregated,4.900000,0.000000,26,35,45,46,56,1100,2500,2600,2900,2900,2900,104,0,25,167.08799926923075,17.48870900000199,2938.9269999999997,285.74038461538464
1686820457,29,,Aggregated,5.700000,0.000000,26,35,45,46,56,1100,2500,2600,2900,2900,2900,106,0,25,164.52598984905654,17.48870900000199,2938.9269999999997,283.4056603773585
1686820458,30,,Aggregated,6.300000,0.000000,26,34,42,46,50,1100,2500,2600,2900,2900,2900,122,0,26,146.52109362295087,17.48870900000199,2938.9269999999997,268.74590163934425
1686820459,31,,Aggregated,6.500000,0.000000,25,33,39,45,50,1100,2500,2600,2900,2900,2900,132,0,25,137.04170900757575,17.48870900000199,2938.9269999999997,276.4848484848485
1686820460,32,,Aggregated,6.700000,0.000000,24,31,39,45,50,1100,2500,2600,2900,2900,2900,139,0,24,131.41069787050367,17.48870900000199,2938.9269999999997,274.1798561151079
1686820461,33,,Aggregated,6.900000,0.000000,24,31,39,45,50,1000,2500,2600,2900,2900,2900,142,0,24,129.2787952183099,17.48870900000199,2938.9269999999997,282.01408450704224
1686820462,34,,Aggregated,7.000000,0.000000,24,31,39,45,50,1000,2500,2600,2900,2900,2900,146,0,24,126.51701657534257,17.48870900000199,2938.9269999999997,284.2260273972603
1686820463,35,,Aggregated,7.100000,0.000000,24,31,38,43,47,110,2000,2600,2900,2900,2900,164,0,24,115.30149468902441,17.058167000001845,2938.9269999999997,310.0487804878049
1686820464,36,,Aggregated,7.200000,0.000000,24,31,37,42,47,110,2000,2600,2900,2900,2900,172,0,24,111.16794551744191,17.058167000001845,2938.9269999999997,323.75
1686820465,37,,Aggregated,6.900000,0.000000,24,31,37,42,47,60,2000,2600,2900,2900,2900,181,0,24,107.28624886187852,17.058167000001845,2938.9269999999997,343.27624309392263
1686820466,38,,Aggregated,7.300000,0.000000,24,31,37,42,47,60,2000,2600,2900,2900,2900,186,0,24,105.2234166827957,17.058167000001845,2938.9269999999997,351.3817204301075
1686820467,39,,Aggregated,7.200000,0.000000,24,31,37,42,47,60,2000,2600,2900,2900,2900,191,0,24,103.22745245549741,17.058167000001845,2938.9269999999997,357.3717277486911
1686820469,40,,Aggregated,7.700000,0.000000,25,32,36,39,46,58,1100,2500,2900,2900,2900,211,0,25,96.25120951658782,17.058167000001845,2938.9269999999997,395.29857819905214
1686820470,41,,Aggregated,8.000000,0.000000,25,32,37,41,47,56,1100,2500,2900,2900,2900,221,0,25,93.45958295927613,17.058167000001845,2938.9269999999997,407.31674208144796
1686820471,42,,Aggregated,7.600000,0.000000,26,33,37,41,47,56,1100,2500,2900,2900,2900,231,0,26,90.83525649350662,17.058167000001845,2938.9269999999997,427.35497835497836
1686820472,43,,Aggregated,8.100000,0.000000,26,33,37,42,47,56,1100,2500,2900,2900,2900,237,0,26,89.46408403375537,17.058167000001845,2938.9269999999997,436.253164556962
1686820473,44,,Aggregated,8.400000,0.000000,26,33,37,42,47,55,1100,2500,2900,2900,2900,244,0,26,87.67619586065587,17.058167000001845,2938.9269999999997,440.905737704918
1686820474,45,,Aggregated,9.400000,0.000000,26,33,37,39,47,51,1100,2500,2900,2900,2900,267,0,26,82.55027121722856,17.058167000001845,2938.9269999999997,471.72659176029964
1686820475,46,,Aggregated,9.400000,0.000000,25,33,37,39,47,51,1100,2500,2900,2900,2900,280,0,25,79.90822410357144,15.778540999995982,2938.9269999999997,475.1535714285714
1686820476,47,,Aggregated,9.400000,0.000000,25,33,37,41,47,50,1100,2500,2900,2900,2900,294,0,25,77.6611685,15.778540999995982,2938.9269999999997,483.2244897959184
1686820477,48,,Aggregated,9.900000,0.000000,25,33,37,41,47,50,1100,2000,2900,2900,2900,302,0,25,76.33081814238413,15.778540999995982,2938.9269999999997,485.9039735099338
1686820478,49,,Aggregated,10.800000,0.000000,25,33,37,39,47,50,1100,2000,2900,2900,2900,311,0,25,74.91802276205786,15.778540999995982,2938.9269999999997,483.7652733118971
1686820479,50,,Aggregated,11.600000,0.000000,26,33,37,41,47,50,1100,2000,2900,2900,2900,337,0,26,71.55377014836793,15.778540999995982,2938.9269999999997,474.6765578635015
1686820480,51,,Aggregated,11.600000,0.000000,25,32,37,39,47,50,1100,2000,2900,2900,2900,348,0,25,70.08779585057472,15.778540999995982,2938.9269999999997,470.79597701149424
1686820481,52,,Aggregated,12.000000,0.000000,26,33,37,41,47,51,1000,2000,2900,2900,2900,360,0,25,68.8992532388889,15.778540999995982,2938.9269999999997,473.9111111111111
1686820482,53,,Aggregated,12.300000,0.000000,26,32,37,40,47,51,1000,2000,2900,2900,2900,371,0,26,67.75209950673856,15.778540999995982,2938.9269999999997,475.06469002695417
1686820483,54,,Aggregated,12.700000,0.000000,26,32,37,40,47,51,1000,2000,2900,2900,2900,380,0,26,66.86195701842108,15.778540999995982,2938.9269999999997,477.38684210526316
1686820484,55,,Aggregated,13.400000,0.000000,26,32,36,39,47,50,110,1100,2900,2900,2900,406,0,26,64.33469633004924,15.778540999995982,2938.9269999999997,482.1527093596059
1686820485,56,,Aggregated,13.400000,0.000000,26,32,36,39,47,50,110,1100,2900,2900,2900,416,0,26,63.384822221153826,15.778540999995982,2938.9269999999997,488.38461538461536
1686820486,57,,Aggregated,13.600000,0.000000,26,32,36,39,47,50,110,1100,2900,2900,2900,430,0,26,62.461069479069714,15.778540999995982,2938.9269999999997,498.346511627907
1686820487,58,,Aggregated,13.600000,0.000000,26,32,37,39,47,50,110,1100,2900,2900,2900,439,0,26,61.89067283826877,15.778540999995982,2938.9269999999997,497.6788154897494
1686820488,59,,Aggregated,13.600000,0.000000,27,33,37,39,47,50,110,1100,2900,2900,2900,449,0,27,61.301807262806186,15.778540999995982,2938.9269999999997,502.02895322939867
1686820489,60,,Aggregated,13.700000,0.000000,26,32,36,39,47,50,64,1100,2900,2900,2900,476,0,26,59.27330839075624,15.289125000002457,2938.9269999999997,527.7142857142857
1686820490,61,,Aggregated,13.700000,0.000000,26,32,36,39,47,50,64,1100,2900,2900,2900,488,0,26,58.48818033196715,15.289125000002457,2938.9269999999997,538.5102459016393
1686820491,62,,Aggregated,13.800000,0.000000,26,32,36,39,47,50,64,1100,2900,2900,2900,508,0,26,57.48645013779523,15.289125000002457,2938.9269999999997,543.3208661417323
1686820492,63,,Aggregated,13.600000,0.000000,27,33,36,39,47,52,65,1100,2900,2900,2900,519,0,27,57.096654148362234,15.289125000002457,2938.9269999999997,549.1907514450867
1686820493,64,,Aggregated,14.800000,0.000000,27,33,37,39,47,53,67,1100,2900,2900,2900,531,0,27,56.697017269303245,15.289125000002457,2938.9269999999997,558.3220338983051
1686820494,65,,Aggregated,14.800000,0.000000,27,33,37,39,46,51,65,1100,2900,2900,2900,561,0,27,55.276435684492064,15.289125000002457,2938.9269999999997,600.5418894830659
1686820495,66,,Aggregated,14.800000,0.000000,27,33,37,39,46,51,65,1100,2900,2900,2900,576,0,27,54.51348112673619,15.192208999991408,2938.9269999999997,605.3211805555555
1686820496,67,,Aggregated,15.000000,0.000000,27,33,37,39,46,51,65,1100,2900,2900,2900,592,0,27,53.86091949155413,15.192208999991408,2938.9269999999997,619.4442567567568
1686820497,68,,Aggregated,15.200000,0.000000,27,33,37,39,46,51,64,1100,2900,2900,2900,608,0,27,53.230546473684306,15.192208999991408,2938.9269999999997,621.1661184210526
