Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/users,58916,0,58,192.74850431926882,17.53400000001193,2883.4618329997284,17847.07819607577,16.37381899928157,0.0,58,160,270,340,550,730,980,1200,1800,2800,2900
POST,/users,8473,0,41,137.59208765112695,15.84804100002657,2938.9269999999997,0.0,2.3547995176337966,0.0,41,79,160,210,410,590,790,960,1400,2900,2900
DELETE,/users/1686820437867860784,1,0,19.68258299999981,19.68258299999981,19.68258299999981,19.68258299999981,0.0,0.0002779180358354534,0.0,20,20,20,20,20,20,20,20,20,20,20
DELETE,/users/1686820439869570828,1,0,22.34799999999737,22.34799999999737,22.34799999999737,22.34799999999737,0.0,0.0002779180358354534,0.0,22,22,22,22,22,22,22,22,22,22,22
PUT,/users/1686820439869570828,2,0,18,20.030354499999348,17.738874999999155,22.32183399999954,0.0,0.0005558360716709068,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1686820441891023149,1,0,18.77791700000131,18.77791700000131,18.77791700000131,18.77791700000131,0.0,0.0002779180358354534,0.0,19,19,19,19,19,19,19,19,19,19,19
DELETE,/users/1686820444904611489,1,0,17.48870900000199,17.48870900000199,17.48870900000199,17.48870900000199,0.0,0.0002779180358354534,0.0,17,17,17,17,17,17,17,17,17,17,17
PUT,/users/1686820444904611489,1,0,20.85370900000072,20.85370900000072,20.85370900000072,20.85370900000072,0.0,0.0002779180358354534,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1686820444930344908,1,0,21.060249999997893,21.060249999997893,21.060249999997893,21.060249999997893,0.0,0.0002779180358354534,0.0,21,21,21,21,21,21,21,21,21,21,21
PUT,/users/1686820444930344908,1,0,20.055457999998083,20.055457999998083,20.055457999998083,20.055457999998083,0.0,0.0002779180358354534,0.0,20,20,20,20,20,20,20,20,20,20,20
DELETE,/users/1686820447938964073,1,0,35.07741700000011,35.07741700000011,35.07741700000011,35.07741700000011,0.0,0.0002779180358354534,0.0,35,35,35,35,35,35,35,35,35,35,35
DELETE,/users/1686820448823485386,1,0,20.457167,20.457167,20.457167,20.457167,0.0,0.0002779180358354534,0.0,20,20,20,20,20,20,20,20,20,20,20
PUT,/users/1686820448823485386,1,0,19.45720800000217,19.45720800000217,19.45720800000217,19.45720800000217,0.0,0.0002779180358354534,0.0,19,19,19,19,19,19,19,19,19,19,19
DELETE,/users/1686820448919977838,1,0,19.13283399999699,19.13283399999699,19.13283399999699,19.13283399999699,0.0,0.0002779180358354534,0.0,19,19,19,19,19,19,19,19,19,19,19
DELETE,/users/1686820449952688822,1,0,18.80262500000285,18.80262500000285,18.80262500000285,18.80262500000285,0.0,0.0002779180358354534,0.0,19,19,19,19,19,19,19,19,19,19,19
PUT,/users/1686820449952688822,1,0,33.8497920000016,33.8497920000016,33.8497920000016,33.8497920000016,0.0,0.0002779180358354534,0.0,34,34,34,34,34,34,34,34,34,34,34
DELETE,/users/1686820453943875686,1,0,30.61458299999842,30.61458299999842,30.61458299999842,30.61458299999842,0.0,0.0002779180358354534,0.0,31,31,31,31,31,31,31,31,31,31,31
DELETE,/users/1686820457960919016,1,0,18.112165999998098,18.112165999998098,18.112165999998098,18.112165999998098,0.0,0.0002779180358354534,0.0,18,18,18,18,18,18,18,18,18,18,18
