Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1687145728,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1687145729,1,,Aggregated,0.000000,0.000000,140,140,140,140,140,140,140,140,140,140,140,1,0,135.87635599999993,135.87635599999993,135.87635599999993,135.87635599999993,2.0
1687145730,2,,Aggregated,0.000000,0.000000,140,140,140,140,140,140,140,140,140,140,140,2,0,64.3731219999999,100.12473899999992,64.3731219999999,135.87635599999993,1.0
1687145731,3,,Aggregated,0.000000,0.000000,74,74,140,140,140,140,140,140,140,140,140,3,0,74,91.54661233333331,64.3731219999999,135.87635599999993,54.666666666666664
1687145732,4,,Aggregated,1.000000,0.000000,64,74,74,140,140,140,140,140,140,140,140,5,0,64,74.051705,35.91614099999995,135.87635599999993,65.2
1687145733,5,,Aggregated,0.666667,0.000000,72,72,74,74,140,140,140,140,140,140,140,6,0,64,73.77534816666657,35.91614099999995,135.87635599999993,81.33333333333333
1687145734,6,,Aggregated,1.000000,0.000000,64,72,74,74,140,140,140,140,140,140,140,8,0,60,66.93171599999995,33.29177300000019,135.87635599999993,101.5
1687145735,7,,Aggregated,1.000000,0.000000,64,68,72,74,140,140,140,140,140,140,140,10,0,60,63.85988659999991,33.29177300000019,135.87635599999993,113.6
1687145736,8,,Aggregated,1.166667,0.000000,62,64,72,72,74,140,140,140,140,140,140,12,0,60,61.27058458333325,33.29177300000019,135.87635599999993,121.66666666666667
1687145737,9,,Aggregated,1.142857,0.000000,60,64,68,72,74,140,140,140,140,140,140,13,0,60,59.14705676923064,33.29177300000019,135.87635599999993,112.3076923076923
1687145738,10,,Aggregated,1.250000,0.000000,60,64,70,72,140,1100,1100,1100,1100,1100,1100,18,0,60,112.3033766111109,30.164242999999757,1067.185414999999,134.94444444444446
