Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/users,12231,0,45,82.35282095307034,17.979108000005795,870.0998200001777,11859.346087809665,3.4010042587367737,0.0,45,68,97,110,190,260,350,420,690,850,870
POST,/users,1817,0,32,60.730567472758885,16.211164999958783,906.503912000062,0.0,0.5052428041962814,0.0,32,44,66,84,140,220,280,360,490,910,910
DELETE,/users/1687495208628687340,1,0,33.88435999999473,33.88435999999473,33.88435999999473,33.88435999999473,0.0,0.00027806428409261495,0.0,34,34,34,34,34,34,34,34,34,34,34
PUT,/users/1687495208628687340,4,0,20,20.710979250001316,19.71621200000051,23.043213000001117,0.0,0.0011122571363704598,0.0,20,20,23,23,23,23,23,23,23,23,23
DELETE,/users/1687495212121526316,1,0,20.292488999999136,20.292488999999136,20.292488999999136,20.292488999999136,0.0,0.00027806428409261495,0.0,20,20,20,20,20,20,20,20,20,20,20
DELETE,/users/1687495213630057035,1,0,29.348229000000003,29.348229000000003,29.348229000000003,29.348229000000003,0.0,0.00027806428409261495,0.0,29,29,29,29,29,29,29,29,29,29,29
DELETE,/users/1687495217159983044,1,0,23.77971199999962,23.77971199999962,23.77971199999962,23.77971199999962,0.0,0.00027806428409261495,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/users/1687495217634153208,1,0,20.12274300000172,20.12274300000172,20.12274300000172,20.12274300000172,0.0,0.00027806428409261495,0.0,20,20,20,20,20,20,20,20,20,20,20
PUT,/users/1687495217634153208,4,0,18,19.42647549999954,17.213633000000783,21.05857599999794,0.0,0.0011122571363704598,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1687495221645348559,1,0,37.93684499999017,37.93684499999017,37.93684499999017,37.93684499999017,0.0,0.00027806428409261495,0.0,38,38,38,38,38,38,38,38,38,38,38
PUT,/users/1687495221645348559,7,0,21,23.307513571430555,15.930819000004703,30.434272000000817,0.0,0.0019464499886483048,0.0,21,29,30,30,30,30,30,30,30,30,30
DELETE,/users/1687495222220538953,1,0,29.34598799999577,29.34598799999577,29.34598799999577,29.34598799999577,0.0,0.00027806428409261495,0.0,29,29,29,29,29,29,29,29,29,29,29
DELETE,/users/1687495222769629789,1,0,25.773333000003618,25.773333000003618,25.773333000003618,25.773333000003618,0.0,0.00027806428409261495,0.0,26,26,26,26,26,26,26,26,26,26,26
PUT,/users/1687495222769629789,4,0,22,24.850374249999696,17.00496099999782,35.24954600000285,0.0,0.0011122571363704598,0.0,26,26,35,35,35,35,35,35,35,35,35
DELETE,/users/1687495223722448693,1,0,34.623226999997314,34.623226999997314,34.623226999997314,34.623226999997314,0.0,0.00027806428409261495,0.0,35,35,35,35,35,35,35,35,35,35,35
PUT,/users/1687495223722448693,2,0,20,21.978143499996605,19.686226999994005,24.270059999999205,0.0,0.0005561285681852299,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/users/1687495225768553704,1,0,29.035915999997997,29.035915999997997,29.035915999997997,29.035915999997997,0.0,0.00027806428409261495,0.0,29,29,29,29,29,29,29,29,29,29,29
DELETE,/users/1687495228757732771,1,0,21.124928999995518,21.124928999995518,21.124928999995518,21.124928999995518,0.0,0.00027806428409261495,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1687495230792877460,1,0,23.80190800001003,23.80190800001003,23.80190800001003,23.80190800001003,0.0,0.00027806428409261495,0.0,24,24,24,24,24,24,24,24,24,24,24
PUT,/users/1687495230792877460,1,0,41.915416999998456,41.915416999998456,41.915416999998456,41.915416999998456,0.0,0.00027806428409261495,0.0,42,42,42,42,42,42,42,42,42,42,42
DELETE,/users/1687495233755771452,1,0,34.712353000003304,34.712353000003304,34.712353000003304,34.712353000003304,0.0,0.00027806428409261495,0.0,35,35,35,35,35,35,35,35,35,35,35
PUT,/users/1687495233755771452,1,0,21.108103999999628,21.108103999999628,21.108103999999628,21.108103999999628,0.0,0.00027806428409261495,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1687495234740850291,1,0,20.569563999998763,20.569563999998763,20.569563999998763,20.569563999998763,0.0,0.00027806428409261495,0.0,21,21,21,21,21,21,21,21,21,21,21
PUT,/users/1687495234740850291,3,0,21,25.686170666669266,19.91509500000177,35.98656300000869,0.0,0.0008341928522778449,0.0,21,21,36,36,36,36,36,36,36,36,36
DELETE,/users/1687495236913236670,1,0,18.338147999998,18.338147999998,18.338147999998,18.338147999998,0.0,0.00027806428409261495,0.0,18,18,18,18,18,18,18,18,18,18,18
DELETE,/users/1687495237856040073,1,0,21.764770999993743,21.764770999993743,21.764770999993743,21.764770999993743,0.0,0.00027806428409261495,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1687495238712781079,1,0,41.27769299999784,41.27769299999784,41.27769299999784,41.27769299999784,0.0,0.00027806428409261495,0.0,41,41,41,41,41,41,41,41,41,41,41
DELETE,/users/1687495242398436384,1,0,48.398682999994946,48.398682999994946,48.398682999994946,48.398682999994946,0.0,0.00027806428409261495,0.0,48,48,48,48,48,48,48,48,48,48,48
DELETE,/users/1687495242862286542,1,0,21.799005000005423,21.799005000005423,21.799005000005423,21.799005000005423,0.0,0.00027806428409261495,0.0,22,22,22,22,22,22,22,22,22,22,22
PUT,/users/1687495242862286542,3,0,31,29.43128933333128,18.703094999999337,38.15775599999682,0.0,0.0008341928522778449,0.0,31,31,38,38,38,38,38,38,38,38,38
DELETE,/users/1687495244893680474,1,0,26.710997000002124,26.710997000002124,26.710997000002124,26.710997000002124,0.0,0.00027806428409261495,0.0,27,27,27,27,27,27,27,27,27,27,27
DELETE,/users/1687495245951168621,1,0,25.61337899999927,25.61337899999927,25.61337899999927,25.61337899999927,0.0,0.00027806428409261495,0.0,26,26,26,26,26,26,26,26,26,26,26
DELETE,/users/1687495253286251209,1,0,17.626479999997002,17.626479999997002,17.626479999997002,17.626479999997002,0.0,0.00027806428409261495,0.0,18,18,18,18,18,18,18,18,18,18,18
DELETE,/users/1687495258556800499,1,0,53.49188099999935,53.49188099999935,53.49188099999935,53.49188099999935,0.0,0.00027806428409261495,0.0,53,53,53,53,53,53,53,53,53,53,53
DELETE,/users/1687495259572800137,1,0,28.276023999993072,28.276023999993072,28.276023999993072,28.276023999993072,0.0,0.00027806428409261495,0.0,28,28,28,28,28,28,28,28,28,28,28
PUT,/users/1687495259572800137,1,0,25.53559199999711,25.53559199999711,25.53559199999711,25.53559199999711,0.0,0.00027806428409261495,0.0,26,26,26,26,26,26,26,26,26,26,26
DELETE,/users/1687495260403616407,1,0,28.828708999995456,28.828708999995456,28.828708999995456,28.828708999995456,0.0,0.00027806428409261495,0.0,29,29,29,29,29,29,29,29,29,29,29
DELETE,/users/1687495261350982601,1,0,39.35298599999726,39.35298599999726,39.35298599999726,39.35298599999726,0.0,0.00027806428409261495,0.0,39,39,39,39,39,39,39,39,39,39,39
PUT,/users/1687495261350982601,1,0,22.037534000006076,22.037534000006076,22.037534000006076,22.037534000006076,0.0,0.00027806428409261495,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1687495263177177812,1,0,40.37376499999823,40.37376499999823,40.37376499999823,40.37376499999823,0.0,0.00027806428409261495,0.0,40,40,40,40,40,40,40,40,40,40,40
