Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/users,58521,0,75,224.25482611310474,18.331041999999798,2710.315249999894,15953.643170827567,16.267279102673328,0.0,75,210,320,410,650,820,980,1200,2300,2700,2700
POST,/users,8348,0,50,164.02844415991765,16.008290999934616,2483.555875000093,0.0,2.3205216238464303,0.0,50,120,220,290,480,690,900,970,1400,2500,2500
DELETE,/users/1686833746306144023,1,0,20.138625000001298,20.138625000001298,20.138625000001298,20.138625000001298,0.0,0.0002779733617449006,0.0,20,20,20,20,20,20,20,20,20,20,20
PUT,/users/1686833746306144023,2,0,21.115707999999955,22.38875000000018,21.115707999999955,23.661792000000403,0.0,0.0005559467234898013,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/users/1686833748314400547,1,0,20.019708000000414,20.019708000000414,20.019708000000414,20.019708000000414,0.0,0.0002779733617449006,0.0,20,20,20,20,20,20,20,20,20,20,20
DELETE,/users/1686833748336540660,1,0,22.714084000000412,22.714084000000412,22.714084000000412,22.714084000000412,0.0,0.0002779733617449006,0.0,23,23,23,23,23,23,23,23,23,23,23
DELETE,/users/1686833750317496039,1,0,22.658082999999607,22.658082999999607,22.658082999999607,22.658082999999607,0.0,0.0002779733617449006,0.0,23,23,23,23,23,23,23,23,23,23,23
PUT,/users/1686833750317496039,1,0,21.459166000001417,21.459166000001417,21.459166000001417,21.459166000001417,0.0,0.0002779733617449006,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1686833754336475602,1,0,32.8892500000002,32.8892500000002,32.8892500000002,32.8892500000002,0.0,0.0002779733617449006,0.0,33,33,33,33,33,33,33,33,33,33,33
DELETE,/users/1686833755375610105,1,0,19.49737500000026,19.49737500000026,19.49737500000026,19.49737500000026,0.0,0.0002779733617449006,0.0,19,19,19,19,19,19,19,19,19,19,19
DELETE,/users/1686833757353309304,1,0,34.19750000000121,34.19750000000121,34.19750000000121,34.19750000000121,0.0,0.0002779733617449006,0.0,34,34,34,34,34,34,34,34,34,34,34
PUT,/users/1686833757353309304,2,0,19,20.39141599999894,18.885790999998875,21.897040999999007,0.0,0.0005559467234898013,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1686833758372097395,1,0,23.78183399999756,23.78183399999756,23.78183399999756,23.78183399999756,0.0,0.0002779733617449006,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/users/1686833760377368088,1,0,21.072915999997832,21.072915999997832,21.072915999997832,21.072915999997832,0.0,0.0002779733617449006,0.0,21,21,21,21,21,21,21,21,21,21,21
