Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/staging/users,12748,0,49,74.68895455671786,34.229254999999625,918.5721499998181,4157.987919673675,3.542750322901536,0.0,49,55,64,78,130,230,310,420,580,770,920
POST,/staging/users,1311,0,46,70.80010316933857,33.48763300027713,906.5971820000414,160.0,0.3643352426517033,0.0,46,51,60,75,120,210,310,430,830,910,910
DELETE,/staging/users/1686637939527812107,1,0,651.3514820000008,651.3514820000008,651.3514820000008,651.3514820000008,25.0,0.0002779063635787211,0.0,650,650,650,650,650,650,650,650,650,650,650
DELETE,/staging/users/1686637962922571448,1,0,42.40745299999915,42.40745299999915,42.40745299999915,42.40745299999915,25.0,0.0002779063635787211,0.0,42,42,42,42,42,42,42,42,42,42,42
DELETE,/staging/users/1686637976580924193,1,0,41.66254500000122,41.66254500000122,41.66254500000122,41.66254500000122,25.0,0.0002779063635787211,0.0,42,42,42,42,42,42,42,42,42,42,42
DELETE,/staging/users/1686637982351950008,1,0,39.85358799999972,39.85358799999972,39.85358799999972,39.85358799999972,25.0,0.0002779063635787211,0.0,40,40,40,40,40,40,40,40,40,40,40
DELETE,/staging/users/1686637983491912907,1,0,42.55568099999607,42.55568099999607,42.55568099999607,42.55568099999607,25.0,0.0002779063635787211,0.0,43,43,43,43,43,43,43,43,43,43,43
PUT,/staging/users/1686637983491912907,1,0,699.944588000001,699.944588000001,699.944588000001,699.944588000001,160.0,0.0002779063635787211,0.0,700,700,700,700,700,700,700,700,700,700,700
DELETE,/staging/users/1686637983734677267,1,0,43.414450999996745,43.414450999996745,43.414450999996745,43.414450999996745,25.0,0.0002779063635787211,0.0,43,43,43,43,43,43,43,43,43,43,43
DELETE,/staging/users/1686637985679450604,1,0,41.98620699999367,41.98620699999367,41.98620699999367,41.98620699999367,25.0,0.0002779063635787211,0.0,42,42,42,42,42,42,42,42,42,42,42
DELETE,/staging/users/1686637989521713541,1,0,47.68469300000078,47.68469300000078,47.68469300000078,47.68469300000078,25.0,0.0002779063635787211,0.0,48,48,48,48,48,48,48,48,48,48,48
DELETE,/staging/users/1686637997680638600,1,0,40.142456999994636,40.142456999994636,40.142456999994636,40.142456999994636,25.0,0.0002779063635787211,0.0,40,40,40,40,40,40,40,40,40,40,40
PUT,/staging/users/1686637997680638600,2,0,39,40.72350949999759,38.66611999999492,42.78089900000026,160.0,0.0005558127271574422,0.0,43,43,43,43,43,43,43,43,43,43,43
DELETE,/staging/users/1686637998874909131,1,0,40.94177700000046,40.94177700000046,40.94177700000046,40.94177700000046,25.0,0.0002779063635787211,0.0,41,41,41,41,41,41,41,41,41,41,41
DELETE,/staging/users/1686638003981123931,1,0,39.94205699999043,39.94205699999043,39.94205699999043,39.94205699999043,25.0,0.0002779063635787211,0.0,40,40,40,40,40,40,40,40,40,40,40
PUT,/staging/users/1686638003981123931,2,0,41.140038999998296,41.36988999999858,41.140038999998296,41.59974099999886,160.0,0.0005558127271574422,0.0,42,42,42,42,42,42,42,42,42,42,42
DELETE,/staging/users/1686638007771108484,1,0,44.80549999999539,44.80549999999539,44.80549999999539,44.80549999999539,25.0,0.0002779063635787211,0.0,45,45,45,45,45,45,45,45,45,45,45
PUT,/staging/users/1686638007771108484,1,0,43.67007499999431,43.67007499999431,43.67007499999431,43.67007499999431,160.0,0.0002779063635787211,0.0,44,44,44,44,44,44,44,44,44,44,44
DELETE,/staging/users/1686638008804107949,1,0,42.55774799999301,42.55774799999301,42.55774799999301,42.55774799999301,25.0,0.0002779063635787211,0.0,43,43,43,43,43,43,43,43,43,43,43
PUT,/staging/users/1686638008804107949,1,0,40.79778099999487,40.79778099999487,40.79778099999487,40.79778099999487,160.0,0.0002779063635787211,0.0,41,41,41,41,41,41,41,41,41,41,41
