Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1687443953,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1687443954,1,,Aggregated,0.000000,0.000000,250,250,250,250,250,250,250,250,250,250,250,1,0,253.06623800000062,253.06623800000062,253.06623800000062,253.06623800000062,2.0
1687443955,2,,Aggregated,0.000000,0.000000,250,250,250,250,250,250,250,250,250,250,250,1,0,253.06623800000062,253.06623800000062,253.06623800000062,253.06623800000062,2.0
1687443956,2,,Aggregated,0.000000,0.000000,250,250,250,250,250,250,250,250,250,250,250,2,0,58,155.52396700000017,57.981695999999694,253.06623800000062,2.0
1687443957,3,,Aggregated,0.000000,0.000000,250,250,250,250,250,250,250,250,250,250,250,2,0,58,155.52396700000017,57.981695999999694,253.06623800000062,2.0
1687443958,3,,Aggregated,0.500000,0.000000,58,58,250,250,250,250,250,250,250,250,250,3,0,58,118.86009233333333,45.53234299999964,253.06623800000062,1.3333333333333333
1687443959,4,,Aggregated,0.666667,0.000000,58,58,250,250,250,250,250,250,250,250,250,4,0,46,95.57366700000026,25.714391000001058,253.06623800000062,41.5
1687443960,4,,Aggregated,0.500000,0.000000,46,58,58,250,250,250,250,250,250,250,250,5,0,46,84.69118100000034,25.714391000001058,253.06623800000062,65.6
1687443961,5,,Aggregated,0.600000,0.000000,46,46,58,58,250,250,250,250,250,250,250,6,0,41,74.96724200000034,25.714391000001058,253.06623800000062,81.66666666666667
1687443962,5,,Aggregated,0.666667,0.000000,46,51,58,58,250,250,250,250,250,250,250,7,0,46,71.55360185714305,25.714391000001058,253.06623800000062,93.14285714285714
1687443963,6,,Aggregated,0.714286,0.000000,41,46,51,58,250,250,250,250,250,250,250,9,0,41,62.343284555555584,25.022211999999655,253.06623800000062,90.44444444444444
1687443964,6,,Aggregated,0.750000,0.000000,41,48,51,51,58,250,250,250,250,250,250,11,0,41,58.497899272727096,25.022211999999655,253.06623800000062,103.45454545454545
1687443965,7,,Aggregated,0.777778,0.000000,41,46,51,51,58,250,250,250,250,250,250,12,0,35,55.88019599999987,25.022211999999655,253.06623800000062,108.33333333333333
1687443966,7,,Aggregated,0.900000,0.000000,35,46,50,51,58,250,250,250,250,250,250,15,0,35,51.558472933332965,24.127659999997775,253.06623800000062,108.2
1687443967,8,,Aggregated,1.000000,0.000000,35,46,50,50,58,250,250,250,250,250,250,16,0,35,50.51011806249967,24.127659999997775,253.06623800000062,111.5625
