Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/users,12452,0,29,59.53121609789616,16.33932000004279,557.9489929999966,2433.6626244779955,3.4619157629074357,0.0,29,36,53,77,160,230,290,360,470,530,560
POST,/users,1661,0,25,55.59109833112069,15.818249999938416,519.2732630000592,0.0,0.46179265035249367,0.0,25,31,47,72,150,230,280,360,500,520,520
DELETE,/users/1687443957223161754,1,0,29.981736000003423,29.981736000003423,29.981736000003423,29.981736000003423,0.0,0.00027802086113937007,0.0,30,30,30,30,30,30,30,30,30,30,30
PUT,/users/1687443957223161754,1,0,25.022211999999655,25.022211999999655,25.022211999999655,25.022211999999655,0.0,0.00027802086113937007,0.0,25,25,25,25,25,25,25,25,25,25,25
DELETE,/users/1687443965244797225,1,0,24.127659999997775,24.127659999997775,24.127659999997775,24.127659999997775,0.0,0.00027802086113937007,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/users/1687443970337469997,1,0,22.275839999998936,22.275839999998936,22.275839999998936,22.275839999998936,0.0,0.00027802086113937007,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1687443972340490952,1,0,26.91367699999958,26.91367699999958,26.91367699999958,26.91367699999958,0.0,0.00027802086113937007,0.0,27,27,27,27,27,27,27,27,27,27,27
PUT,/users/1687443972340490952,1,0,27.085113000001826,27.085113000001826,27.085113000001826,27.085113000001826,0.0,0.00027802086113937007,0.0,27,27,27,27,27,27,27,27,27,27,27
DELETE,/users/1687443979286204917,1,0,18.888665000005744,18.888665000005744,18.888665000005744,18.888665000005744,0.0,0.00027802086113937007,0.0,19,19,19,19,19,19,19,19,19,19,19
PUT,/users/1687443979286204917,4,0,22,23.433880500000726,19.601606000001937,27.929340000000025,0.0,0.0011120834445574803,0.0,24,24,28,28,28,28,28,28,28,28,28
