Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1686828176,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1686828177,1,,Aggregated,0.000000,0.000000,860,860,860,860,860,860,860,860,860,860,860,1,0,858.0042450000001,858.0042450000001,858.0042450000001,858.0042450000001,160.0
1686828178,2,,Aggregated,0.000000,0.000000,860,860,860,860,860,860,860,860,860,860,860,2,0,693.4464170000001,775.7253310000001,693.4464170000001,858.0042450000001,161.0
1686828179,3,,Aggregated,0.000000,0.000000,690,690,860,860,860,860,860,860,860,860,860,3,0,690.0,565.8288306666667,146.03582999999975,858.0042450000001,161.33333333333334
1686828180,4,,Aggregated,0.500000,0.000000,690,690,690,860,860,860,860,860,860,860,860,5,0,690.0,498.69094299999995,101.97058999999965,858.0042450000001,134.2
1686828181,5,,Aggregated,0.500000,0.000000,690,690,690,690,860,860,860,860,860,860,860,6,0,150.0,434.15737766666666,101.97058999999965,858.0042450000001,112.16666666666667
1686828182,6,,Aggregated,1.000000,0.000000,150,690,690,690,860,860,860,860,860,860,860,8,0,140.0,347.81649725,39.002455000000325,858.0042450000001,84.625
1686828183,7,,Aggregated,1.200000,0.000000,140,150,690,690,860,860,860,860,860,860,860,10,0,110.0,292.37198679999995,39.002455000000325,858.0042450000001,99.9
1686828184,8,,Aggregated,1.200000,0.000000,110,140,150,690,690,860,860,860,860,860,860,13,0,110.0,242.4382689999999,39.002455000000325,858.0042450000001,103.6923076923077
1686828185,9,,Aggregated,1.285714,0.000000,110,140,200,690,690,860,860,860,860,860,860,15,0,110.0,229.42344239999986,39.002455000000325,858.0042450000001,90.13333333333334
1686828186,10,,Aggregated,1.285714,0.000000,100,140,150,200,690,860,860,860,860,860,860,17,0,100.0,211.42367823529392,39.002455000000325,858.0042450000001,79.76470588235294
1686828187,11,,Aggregated,1.555556,0.000000,100,110,150,200,690,860,860,860,860,860,860,20,0,93,191.61992524999994,39.002455000000325,858.0042450000001,68.1
1686828188,12,,Aggregated,1.700000,0.000000,93,110,140,150,690,690,860,860,860,860,860,23,0,93,176.95650617391308,39.002455000000325,858.0042450000001,59.47826086956522
1686828189,13,,Aggregated,1.700000,0.000000,93,110,140,150,690,690,860,860,860,860,860,26,0,85,167.93907142307705,39.002455000000325,858.0042450000001,52.84615384615385
1686828190,14,,Aggregated,1.900000,0.000000,93,110,140,150,690,690,860,860,860,860,860,28,0,85,162.0783352500001,39.002455000000325,858.0042450000001,49.214285714285715
1686828191,15,,Aggregated,2.100000,0.000000,85,110,130,140,200,690,860,860,860,860,860,32,0,82,151.49963353125005,39.002455000000325,858.0042450000001,43.3125
1686828192,16,,Aggregated,2.300000,0.000000,82,110,130,140,200,690,860,860,860,860,860,35,0,82,144.50755565714297,39.002455000000325,858.0042450000001,39.77142857142857
1686828193,17,,Aggregated,2.600000,0.000000,82,110,130,150,280,690,860,860,860,860,860,40,0,80,143.11320660000007,39.002455000000325,858.0042450000001,51.0
1686828194,18,,Aggregated,2.800000,0.000000,85,120,140,170,280,690,860,860,860,860,860,46,0,82,145.1548223043479,39.002455000000325,858.0042450000001,62.97826086956522
1686828195,19,,Aggregated,2.800000,0.000000,93,130,170,200,370,690,860,860,860,860,860,49,0,93,154.63286432653072,39.002455000000325,858.0042450000001,59.244897959183675
1686828196,20,,Aggregated,3.200000,0.000000,110,170,230,280,400,690,690,860,860,860,860,55,0,110.0,175.5657698363637,39.002455000000325,858.0042450000001,65.01818181818182
1686828197,21,,Aggregated,3.500000,0.000000,110,170,240,280,440,690,740,860,860,860,860,59,0,110.0,184.93241194915265,39.002455000000325,858.0042450000001,60.74576271186441
1686828198,22,,Aggregated,3.700000,0.000000,110,140,210,280,400,690,740,860,860,860,860,65,0,110.0,173.53086612307698,39.002455000000325,858.0042450000001,55.323076923076925
1686828199,23,,Aggregated,3.900000,0.000000,93,130,200,260,400,690,740,860,860,860,860,70,0,87,165.50218181428585,39.002455000000325,858.0042450000001,51.51428571428571
1686828200,24,,Aggregated,3.900000,0.000000,85,130,180,240,370,690,740,860,860,860,860,74,0,83,160.24849958108118,39.002455000000325,858.0042450000001,48.83783783783784
1686828201,25,,Aggregated,4.300000,0.000000,85,120,180,230,370,690,740,860,860,860,860,80,0,83,154.6292338875001,39.002455000000325,858.0042450000001,51.275
1686828202,26,,Aggregated,4.600000,0.000000,85,120,150,210,370,470,740,860,860,860,860,85,0,85,150.3851031294119,39.002455000000325,858.0042450000001,67.23529411764706
1686828203,27,,Aggregated,4.700000,0.000000,85,120,150,180,330,470,740,860,860,860,860,92,0,83,145.7617540760871,39.002455000000325,858.0042450000001,93.6304347826087
1686828204,28,,Aggregated,4.900000,0.000000,82,110,130,180,330,470,740,860,860,860,860,99,0,82,140.13702450505065,39.002455000000325,858.0042450000001,139.34343434343435
1686828205,29,,Aggregated,4.900000,0.000000,80,110,130,170,330,470,730,740,860,860,860,106,0,78,141.25889882075484,39.002455000000325,858.0042450000001,174.4433962264151
1686828206,30,,Aggregated,5.200000,0.000000,73,100,120,150,310,470,730,740,860,860,860,116,0,72,134.61873715517265,39.002455000000325,858.0042450000001,221.89655172413794
