Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/staging/users,57296,0,140.0,272.02262133679403,34.2545319999914,7976.769376999982,28110.55672298241,16.136297481106197,0.0,140,230,310,380,600,850,1300,1800,3800,5200,8000
POST,/staging/users,8414,0,63,106.04184586213587,30.93160099990655,2513.5376500002167,160.0,2.3696384914484003,0.0,63,80,110,130,210,340,470,600,1100,2500,2500
DELETE,/staging/users/1686828176829011951,1,0,693.9976330000004,693.9976330000004,693.9976330000004,693.9976330000004,25.0,0.00028163043634994066,0.0,690,690,690,690,690,690,690,690,690,690,690
DELETE,/staging/users/1686828182447629967,1,0,73.04701700000038,73.04701700000038,73.04701700000038,73.04701700000038,25.0,0.00028163043634994066,0.0,73,73,73,73,73,73,73,73,73,73,73
DELETE,/staging/users/1686828192557096068,1,0,127.55701500000072,127.55701500000072,127.55701500000072,127.55701500000072,25.0,0.00028163043634994066,0.0,130,130,130,130,130,130,130,130,130,130,130
DELETE,/staging/users/1686828193621157727,1,0,169.83251399999943,169.83251399999943,169.83251399999943,169.83251399999943,25.0,0.00028163043634994066,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/staging/users/1686828195808210028,1,0,473.2710789999999,473.2710789999999,473.2710789999999,473.2710789999999,25.0,0.00028163043634994066,0.0,470,470,470,470,470,470,470,470,470,470,470
DELETE,/staging/users/1686828200878231050,1,0,65.05064700000318,65.05064700000318,65.05064700000318,65.05064700000318,25.0,0.00028163043634994066,0.0,65,65,65,65,65,65,65,65,65,65,65
DELETE,/staging/users/1686828201353687499,1,0,53.135281000002976,53.135281000002976,53.135281000002976,53.135281000002976,25.0,0.00028163043634994066,0.0,53,53,53,53,53,53,53,53,53,53,53
DELETE,/staging/users/1686828201811329785,1,0,48.101900000006026,48.101900000006026,48.101900000006026,48.101900000006026,25.0,0.00028163043634994066,0.0,48,48,48,48,48,48,48,48,48,48,48
PUT,/staging/users/1686828201811329785,6,0,40,45.121497833334224,33.8371210000048,60.86394400000472,160.0,0.0016897826180996439,0.0,43,43,53,53,61,61,61,61,61,61,61
DELETE,/staging/users/1686828202669866777,1,0,57.5038240000012,57.5038240000012,57.5038240000012,57.5038240000012,25.0,0.00028163043634994066,0.0,58,58,58,58,58,58,58,58,58,58,58
PUT,/staging/users/1686828202669866777,3,0,41,43.231003333337036,39.065193000006104,49.37918600000302,160.0,0.0008448913090498219,0.0,41,41,49,49,49,49,49,49,49,49,49
DELETE,/staging/users/1686828202790383183,1,0,48.11368100000024,48.11368100000024,48.11368100000024,48.11368100000024,25.0,0.00028163043634994066,0.0,48,48,48,48,48,48,48,48,48,48,48
DELETE,/staging/users/1686828203347580276,1,0,62.412337000004925,62.412337000004925,62.412337000004925,62.412337000004925,25.0,0.00028163043634994066,0.0,62,62,62,62,62,62,62,62,62,62,62
PUT,/staging/users/1686828203347580276,1,0,58.25861200000304,58.25861200000304,58.25861200000304,58.25861200000304,160.0,0.00028163043634994066,0.0,58,58,58,58,58,58,58,58,58,58,58
DELETE,/staging/users/1686828203690146859,1,0,57.45883600000212,57.45883600000212,57.45883600000212,57.45883600000212,25.0,0.00028163043634994066,0.0,57,57,57,57,57,57,57,57,57,57,57
PUT,/staging/users/1686828203690146859,1,0,727.5860519999994,727.5860519999994,727.5860519999994,727.5860519999994,160.0,0.00028163043634994066,0.0,730,730,730,730,730,730,730,730,730,730,730
DELETE,/staging/users/1686828204568481197,1,0,53.26326199999443,53.26326199999443,53.26326199999443,53.26326199999443,25.0,0.00028163043634994066,0.0,53,53,53,53,53,53,53,53,53,53,53
PUT,/staging/users/1686828204568481197,2,0,52,61.82083150000395,51.78623500000157,71.85542800000633,160.0,0.0005632608726998813,0.0,72,72,72,72,72,72,72,72,72,72,72
DELETE,/staging/users/1686828207856290383,1,0,54.52097300000247,54.52097300000247,54.52097300000247,54.52097300000247,25.0,0.00028163043634994066,0.0,55,55,55,55,55,55,55,55,55,55,55
DELETE,/staging/users/1686828208412908508,1,0,58.799700999998095,58.799700999998095,58.799700999998095,58.799700999998095,25.0,0.00028163043634994066,0.0,59,59,59,59,59,59,59,59,59,59,59
PUT,/staging/users/1686828208412908508,4,0,59,60.198361999999506,50.75160500000209,71.74149399999408,160.0,0.0011265217453997626,0.0,60,60,72,72,72,72,72,72,72,72,72
DELETE,/staging/users/1686828209987994144,1,0,59.67050299999954,59.67050299999954,59.67050299999954,59.67050299999954,25.0,0.00028163043634994066,0.0,60,60,60,60,60,60,60,60,60,60,60
DELETE,/staging/users/1686828210579673361,1,0,51.88403600000413,51.88403600000413,51.88403600000413,51.88403600000413,25.0,0.00028163043634994066,0.0,52,52,52,52,52,52,52,52,52,52,52
DELETE,/staging/users/1686828211709762214,1,0,45.57313200000124,45.57313200000124,45.57313200000124,45.57313200000124,25.0,0.00028163043634994066,0.0,46,46,46,46,46,46,46,46,46,46,46
PUT,/staging/users/1686828211709762214,1,0,67.12496000000101,67.12496000000101,67.12496000000101,67.12496000000101,160.0,0.00028163043634994066,0.0,67,67,67,67,67,67,67,67,67,67,67
DELETE,/staging/users/1686828212945282904,1,0,49.09638699999874,49.09638699999874,49.09638699999874,49.09638699999874,25.0,0.00028163043634994066,0.0,49,49,49,49,49,49,49,49,49,49,49
PUT,/staging/users/1686828212945282904,4,0,41,46.921603750002205,40.38930800000173,56.93744100000231,160.0,0.0011265217453997626,0.0,49,49,57,57,57,57,57,57,57,57,57
DELETE,/staging/users/1686828214638918991,1,0,70.50637700000095,70.50637700000095,70.50637700000095,70.50637700000095,25.0,0.00028163043634994066,0.0,71,71,71,71,71,71,71,71,71,71,71
PUT,/staging/users/1686828214638918991,2,0,52.395475999993835,54.08280299999646,52.395475999993835,55.770129999999085,160.0,0.0005632608726998813,0.0,56,56,56,56,56,56,56,56,56,56,56
DELETE,/staging/users/1686828215787456919,1,0,41.88515199999898,41.88515199999898,41.88515199999898,41.88515199999898,25.0,0.00028163043634994066,0.0,42,42,42,42,42,42,42,42,42,42,42
DELETE,/staging/users/1686828216110420985,1,0,61.9772619999992,61.9772619999992,61.9772619999992,61.9772619999992,25.0,0.00028163043634994066,0.0,62,62,62,62,62,62,62,62,62,62,62
DELETE,/staging/users/1686828216241299241,1,0,40.032612999993944,40.032612999993944,40.032612999993944,40.032612999993944,25.0,0.00028163043634994066,0.0,40,40,40,40,40,40,40,40,40,40,40
DELETE,/staging/users/1686828217604609904,1,0,57.16755999999634,57.16755999999634,57.16755999999634,57.16755999999634,25.0,0.00028163043634994066,0.0,57,57,57,57,57,57,57,57,57,57,57
PUT,/staging/users/1686828217604609904,3,0,61,59.9006563333333,52.809527000000855,65.96844799999246,160.0,0.0008448913090498219,0.0,61,61,66,66,66,66,66,66,66,66,66
DELETE,/staging/users/1686828219030251211,1,0,44.272057000000586,44.272057000000586,44.272057000000586,44.272057000000586,25.0,0.00028163043634994066,0.0,44,44,44,44,44,44,44,44,44,44,44
PUT,/staging/users/1686828219030251211,4,0,55,59.77626000000136,49.675080999996624,79.18749800000313,160.0,0.0011265217453997626,0.0,55,55,79,79,79,79,79,79,79,79,79
DELETE,/staging/users/1686828221265347164,1,0,54.92658800000072,54.92658800000072,54.92658800000072,54.92658800000072,25.0,0.00028163043634994066,0.0,55,55,55,55,55,55,55,55,55,55,55
DELETE,/staging/users/1686828221682763709,1,0,60.16130100000083,60.16130100000083,60.16130100000083,60.16130100000083,25.0,0.00028163043634994066,0.0,60,60,60,60,60,60,60,60,60,60,60
PUT,/staging/users/1686828221682763709,1,0,53.61749500000457,53.61749500000457,53.61749500000457,53.61749500000457,160.0,0.00028163043634994066,0.0,54,54,54,54,54,54,54,54,54,54,54
DELETE,/staging/users/1686828222991347207,1,0,34.772868000004564,34.772868000004564,34.772868000004564,34.772868000004564,25.0,0.00028163043634994066,0.0,35,35,35,35,35,35,35,35,35,35,35
PUT,/staging/users/1686828222991347207,2,0,44.06353899999971,50.887301500001314,44.06353899999971,57.71106400000292,160.0,0.0005632608726998813,0.0,58,58,58,58,58,58,58,58,58,58,58
DELETE,/staging/users/1686828223030839527,1,0,39.98158099999927,39.98158099999927,39.98158099999927,39.98158099999927,25.0,0.00028163043634994066,0.0,40,40,40,40,40,40,40,40,40,40,40
DELETE,/staging/users/1686828224701857676,1,0,48.837943999998856,48.837943999998856,48.837943999998856,48.837943999998856,25.0,0.00028163043634994066,0.0,49,49,49,49,49,49,49,49,49,49,49
DELETE,/staging/users/1686828224754806961,1,0,50.77614899999361,50.77614899999361,50.77614899999361,50.77614899999361,25.0,0.00028163043634994066,0.0,51,51,51,51,51,51,51,51,51,51,51
DELETE,/staging/users/1686828224796722427,1,0,37.50481199999456,37.50481199999456,37.50481199999456,37.50481199999456,25.0,0.00028163043634994066,0.0,38,38,38,38,38,38,38,38,38,38,38
PUT,/staging/users/1686828224796722427,1,0,54.06536499999959,54.06536499999959,54.06536499999959,54.06536499999959,160.0,0.00028163043634994066,0.0,54,54,54,54,54,54,54,54,54,54,54
