Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/users,30767,0,37,55.56334533847884,19.33408400000758,880.9745000003204,6178.980856112068,8.550819786092614,0.0,37,44,49,54,78,180,300,400,670,800,880
POST,/users,4371,0,32,50.048834674675604,16.965332999916427,810.8419169998342,0.0,1.2147961544840515,0.0,32,38,43,48,68,180,300,390,730,810,810
DELETE,/users/1686765154800418765,1,0,22.48858300000034,22.48858300000034,22.48858300000034,22.48858300000034,0.0,0.00027792179237795734,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1686765170849257387,1,0,21.14966699999954,21.14966699999954,21.14966699999954,21.14966699999954,0.0,0.00027792179237795734,0.0,21,21,21,21,21,21,21,21,21,21,21
PUT,/users/1686765170849257387,1,0,21.952041999998784,21.952041999998784,21.952041999998784,21.952041999998784,0.0,0.00027792179237795734,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1686765170872899930,1,0,21.821665999997464,21.821665999997464,21.821665999997464,21.821665999997464,0.0,0.00027792179237795734,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1686765171860731573,1,0,21.811833000001002,21.811833000001002,21.811833000001002,21.811833000001002,0.0,0.00027792179237795734,0.0,22,22,22,22,22,22,22,22,22,22,22
PUT,/users/1686765171860731573,1,0,20.73566700000029,20.73566700000029,20.73566700000029,20.73566700000029,0.0,0.00027792179237795734,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1686765175006177503,1,0,22.141790999999245,22.141790999999245,22.141790999999245,22.141790999999245,0.0,0.00027792179237795734,0.0,22,22,22,22,22,22,22,22,22,22,22
PUT,/users/1686765175006177503,3,0,21,21.261611333333263,19.62595899999897,23.457792000002087,0.0,0.0008337653771338721,0.0,21,21,23,23,23,23,23,23,23,23,23
DELETE,/users/1686765175872667924,1,0,59.283125000000325,59.283125000000325,59.283125000000325,59.283125000000325,0.0,0.00027792179237795734,0.0,59,59,59,59,59,59,59,59,59,59,59
DELETE,/users/1686765175929459272,1,0,21.56866699999682,21.56866699999682,21.56866699999682,21.56866699999682,0.0,0.00027792179237795734,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1686765178889159951,1,0,19.645958000001684,19.645958000001684,19.645958000001684,19.645958000001684,0.0,0.00027792179237795734,0.0,20,20,20,20,20,20,20,20,20,20,20
DELETE,/users/1686765178920152042,1,0,19.227957999998324,19.227957999998324,19.227957999998324,19.227957999998324,0.0,0.00027792179237795734,0.0,19,19,19,19,19,19,19,19,19,19,19
