Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1687616610,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1687616611,1,,Aggregated,0.000000,0.000000,250,250,250,250,250,250,250,250,250,250,250,1,0,250.47051499999995,250.47051499999995,250.47051499999995,250.47051499999995,2.0
1687616612,2,,Aggregated,0.000000,0.000000,250,250,250,250,250,250,250,250,250,250,250,2,0,140.0,194.6407750000001,138.81103500000026,250.47051499999995,2.0
1687616613,3,,Aggregated,0.000000,0.000000,140,140,250,250,250,250,250,250,250,250,250,3,0,140.0,142.84973166666666,39.267644999999796,250.47051499999995,2.0
1687616614,4,,Aggregated,1.000000,0.000000,140,140,250,250,250,250,250,250,250,250,250,4,0,64,123.02727324999985,39.267644999999796,250.47051499999995,2.0
1687616615,5,,Aggregated,1.000000,0.000000,64,140,140,250,250,250,250,250,250,250,250,5,0,64,111.28351479999995,39.267644999999796,250.47051499999995,2.0
1687616616,6,,Aggregated,1.000000,0.000000,64,64,140,140,250,250,250,250,250,250,250,7,0,64,89.69580557142841,28.49774399999916,250.47051499999995,2.0
1687616617,7,,Aggregated,1.000000,0.000000,46,64,64,140,250,250,250,250,250,250,250,9,0,46,77.54480599999994,24.488188999999494,250.47051499999995,2.0
1687616618,8,,Aggregated,1.000000,0.000000,45,64,64,64,140,250,250,250,250,250,250,11,0,45,70.66162254545439,24.488188999999494,250.47051499999995,2.0
1687616619,9,,Aggregated,1.166667,0.000000,45,48,64,64,140,250,250,250,250,250,250,13,0,45,65.4521851538461,24.488188999999494,250.47051499999995,2.0
1687616620,10,,Aggregated,1.285714,0.000000,45,47,64,64,140,250,250,250,250,250,250,15,0,45,61.23719026666648,20.329411999998825,250.47051499999995,2.0
1687616621,11,,Aggregated,1.375000,0.000000,43,47,48,64,140,250,250,250,250,250,250,19,0,43,54.556196473684096,19.461628000000175,250.47051499999995,10.105263157894736
1687616622,12,,Aggregated,1.444444,0.000000,39,46,47,48,64,140,250,250,250,250,250,23,0,39,50.120525391304106,18.83291399999898,250.47051499999995,43.47826086956522
1687616623,13,,Aggregated,1.500000,0.000000,34,45,47,47,64,140,250,250,250,250,250,27,0,34,46.844361666666536,18.83291399999898,250.47051499999995,49.111111111111114
1687616624,14,,Aggregated,1.800000,0.000000,34,43,46,47,64,140,250,250,250,250,250,30,0,31,45.33313976666653,18.83291399999898,250.47051499999995,44.4
1687616625,15,,Aggregated,2.100000,0.000000,31,43,46,47,64,140,250,250,250,250,250,33,0,31,43.87060833333322,18.83291399999898,250.47051499999995,40.54545454545455
1687616626,16,,Aggregated,2.400000,0.000000,29,43,46,47,64,140,250,250,250,250,250,37,0,29,42.44377362162153,18.83291399999898,250.47051499999995,36.37837837837838
1687616627,17,,Aggregated,2.600000,0.000000,29,43,45,46,48,64,250,250,250,250,250,41,0,29,41.00848802439019,18.83291399999898,250.47051499999995,33.02439024390244
1687616628,18,,Aggregated,2.800000,0.000000,29,43,45,46,48,64,250,250,250,250,250,45,0,29,40.400870244444576,18.83291399999898,250.47051499999995,40.888888888888886
1687616629,19,,Aggregated,3.000000,0.000000,29,43,44,46,48,64,250,250,250,250,250,50,0,29,39.39530326000005,18.83291399999898,250.47051499999995,49.76
1687616630,20,,Aggregated,3.200000,0.000000,29,39,43,46,47,64,140,250,250,250,250,54,0,28,38.29484861111111,18.83291399999898,250.47051499999995,46.22222222222222
1687616631,21,,Aggregated,3.400000,0.000000,28,34,43,46,48,64,140,250,250,250,250,59,0,28,37.43921222033899,17.81591399999982,250.47051499999995,47.847457627118644
1687616632,22,,Aggregated,3.700000,0.000000,27,34,43,46,48,64,140,250,250,250,250,65,0,27,36.474001646153766,17.81591399999982,250.47051499999995,70.73846153846154
1687616633,23,,Aggregated,3.900000,0.000000,28,34,43,46,49,64,140,250,250,250,250,72,0,27,36.72126323611115,17.81591399999982,250.47051499999995,97.47222222222223
1687616634,24,,Aggregated,4.000000,0.000000,27,34,43,45,49,64,140,250,250,250,250,78,0,27,35.81145498717945,17.81591399999982,250.47051499999995,106.55128205128206
1687616635,25,,Aggregated,4.200000,0.000000,28,36,43,46,49,64,140,250,250,250,250,84,0,28,36.54534990476187,17.81591399999982,250.47051499999995,108.58333333333333
1687616636,26,,Aggregated,4.500000,0.000000,28,35,43,45,49,64,140,250,250,250,250,91,0,28,35.89973997802189,17.81591399999982,250.47051499999995,107.3956043956044
1687616637,27,,Aggregated,4.800000,0.000000,28,35,43,44,49,64,140,250,250,250,250,97,0,28,35.52591108247412,17.81591399999982,250.47051499999995,104.1340206185567
