Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/staging/users,12252,0,53,87.12710109631048,33.262181000054625,1364.7640869999123,4921.35496245511,3.405598743555016,0.0,53,64,90,110,200,250,350,430,640,1200,1400
POST,/staging/users,1766,0,47,80.42067686636689,30.78976100005093,705.4923020000388,160.0,0.4908820911784328,0.0,47,55,85,100,190,240,340,420,680,710,710
DELETE,/staging/users/1686747772109341652,1,0,760.6232810000008,760.6232810000008,760.6232810000008,760.6232810000008,25.0,0.00027796267903648517,0.0,760,760,760,760,760,760,760,760,760,760,760
DELETE,/staging/users/1686747787654799773,1,0,39.22298300000193,39.22298300000193,39.22298300000193,39.22298300000193,25.0,0.00027796267903648517,0.0,39,39,39,39,39,39,39,39,39,39,39
PUT,/staging/users/1686747787654799773,1,0,591.0343850000004,591.0343850000004,591.0343850000004,591.0343850000004,160.0,0.00027796267903648517,0.0,590,590,590,590,590,590,590,590,590,590,590
DELETE,/staging/users/1686747789975264429,1,0,130.22497400000077,130.22497400000077,130.22497400000077,130.22497400000077,25.0,0.00027796267903648517,0.0,130,130,130,130,130,130,130,130,130,130,130
PUT,/staging/users/1686747789975264429,1,0,38.51141699999516,38.51141699999516,38.51141699999516,38.51141699999516,160.0,0.00027796267903648517,0.0,39,39,39,39,39,39,39,39,39,39,39
DELETE,/staging/users/1686747792989986815,1,0,54.16987800000328,54.16987800000328,54.16987800000328,54.16987800000328,25.0,0.00027796267903648517,0.0,54,54,54,54,54,54,54,54,54,54,54
DELETE,/staging/users/1686747796881219874,1,0,38.68647800000247,38.68647800000247,38.68647800000247,38.68647800000247,25.0,0.00027796267903648517,0.0,39,39,39,39,39,39,39,39,39,39,39
PUT,/staging/users/1686747796881219874,1,0,43.72008400000027,43.72008400000027,43.72008400000027,43.72008400000027,160.0,0.00027796267903648517,0.0,44,44,44,44,44,44,44,44,44,44,44
DELETE,/staging/users/1686747804492277054,1,0,43.922594999997955,43.922594999997955,43.922594999997955,43.922594999997955,25.0,0.00027796267903648517,0.0,44,44,44,44,44,44,44,44,44,44,44
PUT,/staging/users/1686747804492277054,1,0,41.50821500000035,41.50821500000035,41.50821500000035,41.50821500000035,160.0,0.00027796267903648517,0.0,42,42,42,42,42,42,42,42,42,42,42
DELETE,/staging/users/1686747805168545153,1,0,40.36224400000066,40.36224400000066,40.36224400000066,40.36224400000066,25.0,0.00027796267903648517,0.0,40,40,40,40,40,40,40,40,40,40,40
DELETE,/staging/users/1686747807431719774,1,0,39.7912869999999,39.7912869999999,39.7912869999999,39.7912869999999,25.0,0.00027796267903648517,0.0,40,40,40,40,40,40,40,40,40,40,40
DELETE,/staging/users/1686747808498662430,1,0,41.031683999989355,41.031683999989355,41.031683999989355,41.031683999989355,25.0,0.00027796267903648517,0.0,41,41,41,41,41,41,41,41,41,41,41
PUT,/staging/users/1686747808498662430,4,0,39,42.35140950000016,36.273420000000556,47.12176099999965,160.0,0.0011118507161459407,0.0,47,47,47,47,47,47,47,47,47,47,47
DELETE,/staging/users/1686747810205968068,1,0,39.50831199999527,39.50831199999527,39.50831199999527,39.50831199999527,25.0,0.00027796267903648517,0.0,40,40,40,40,40,40,40,40,40,40,40
DELETE,/staging/users/1686747813208197613,1,0,39.83122399999672,39.83122399999672,39.83122399999672,39.83122399999672,25.0,0.00027796267903648517,0.0,40,40,40,40,40,40,40,40,40,40,40
DELETE,/staging/users/1686747814681236542,1,0,47.10088200000229,47.10088200000229,47.10088200000229,47.10088200000229,25.0,0.00027796267903648517,0.0,47,47,47,47,47,47,47,47,47,47,47
DELETE,/staging/users/1686747816493220697,1,0,41.9013809999953,41.9013809999953,41.9013809999953,41.9013809999953,25.0,0.00027796267903648517,0.0,42,42,42,42,42,42,42,42,42,42,42
DELETE,/staging/users/1686747816531168254,1,0,41.76409800000158,41.76409800000158,41.76409800000158,41.76409800000158,25.0,0.00027796267903648517,0.0,42,42,42,42,42,42,42,42,42,42,42
PUT,/staging/users/1686747816531168254,1,0,37.53142899999773,37.53142899999773,37.53142899999773,37.53142899999773,160.0,0.00027796267903648517,0.0,38,38,38,38,38,38,38,38,38,38,38
DELETE,/staging/users/1686747818451490411,1,0,38.21927799999969,38.21927799999969,38.21927799999969,38.21927799999969,25.0,0.00027796267903648517,0.0,38,38,38,38,38,38,38,38,38,38,38
DELETE,/staging/users/1686747819249964038,1,0,43.90799700000514,43.90799700000514,43.90799700000514,43.90799700000514,25.0,0.00027796267903648517,0.0,44,44,44,44,44,44,44,44,44,44,44
PUT,/staging/users/1686747819249964038,2,0,39.19431600000678,40.16492150000772,39.19431600000678,41.135527000008665,160.0,0.0005559253580729703,0.0,41,41,41,41,41,41,41,41,41,41,41
DELETE,/staging/users/1686747820302048289,1,0,39.39349999999564,39.39349999999564,39.39349999999564,39.39349999999564,25.0,0.00027796267903648517,0.0,39,39,39,39,39,39,39,39,39,39,39
PUT,/staging/users/1686747820302048289,1,0,37.59982800000472,37.59982800000472,37.59982800000472,37.59982800000472,160.0,0.00027796267903648517,0.0,38,38,38,38,38,38,38,38,38,38,38
DELETE,/staging/users/1686747820347842109,1,0,39.01872200000156,39.01872200000156,39.01872200000156,39.01872200000156,25.0,0.00027796267903648517,0.0,39,39,39,39,39,39,39,39,39,39,39
PUT,/staging/users/1686747820347842109,1,0,43.98899499999942,43.98899499999942,43.98899499999942,43.98899499999942,160.0,0.00027796267903648517,0.0,44,44,44,44,44,44,44,44,44,44,44
DELETE,/staging/users/1686747822626540684,1,0,42.50782600000491,42.50782600000491,42.50782600000491,42.50782600000491,25.0,0.00027796267903648517,0.0,43,43,43,43,43,43,43,43,43,43,43
PUT,/staging/users/1686747822626540684,1,0,70.00756800000829,70.00756800000829,70.00756800000829,70.00756800000829,160.0,0.00027796267903648517,0.0,70,70,70,70,70,70,70,70,70,70,70
DELETE,/staging/users/1686747824326774498,1,0,40.78947699999702,40.78947699999702,40.78947699999702,40.78947699999702,25.0,0.00027796267903648517,0.0,41,41,41,41,41,41,41,41,41,41,41
DELETE,/staging/users/1686747828533644778,1,0,44.854499999999575,44.854499999999575,44.854499999999575,44.854499999999575,25.0,0.00027796267903648517,0.0,45,45,45,45,45,45,45,45,45,45,45
DELETE,/staging/users/1686747828566346705,1,0,39.10241900000244,39.10241900000244,39.10241900000244,39.10241900000244,25.0,0.00027796267903648517,0.0,39,39,39,39,39,39,39,39,39,39,39
DELETE,/staging/users/1686747832720754824,1,0,48.98170299999549,48.98170299999549,48.98170299999549,48.98170299999549,25.0,0.00027796267903648517,0.0,49,49,49,49,49,49,49,49,49,49,49
DELETE,/staging/users/1686747838649871656,1,0,37.80730200000448,37.80730200000448,37.80730200000448,37.80730200000448,25.0,0.00027796267903648517,0.0,38,38,38,38,38,38,38,38,38,38,38
DELETE,/staging/users/1686747839951915624,1,0,41.72633000000303,41.72633000000303,41.72633000000303,41.72633000000303,25.0,0.00027796267903648517,0.0,42,42,42,42,42,42,42,42,42,42,42
DELETE,/staging/users/1686747840770611214,1,0,40.214120000001685,40.214120000001685,40.214120000001685,40.214120000001685,25.0,0.00027796267903648517,0.0,40,40,40,40,40,40,40,40,40,40,40
DELETE,/staging/users/1686747843748215029,1,0,55.906286000009686,55.906286000009686,55.906286000009686,55.906286000009686,25.0,0.00027796267903648517,0.0,56,56,56,56,56,56,56,56,56,56,56
PUT,/staging/users/1686747843748215029,2,0,41.13418000000024,41.78696000000315,41.13418000000024,42.439740000006054,160.0,0.0005559253580729703,0.0,42,42,42,42,42,42,42,42,42,42,42
DELETE,/staging/users/1686747848678821479,1,0,33.94718400001295,33.94718400001295,33.94718400001295,33.94718400001295,25.0,0.00027796267903648517,0.0,34,34,34,34,34,34,34,34,34,34,34
PUT,/staging/users/1686747848678821479,4,0,38,41.4030039999993,34.20417600000292,54.930236999993554,160.0,0.0011118507161459407,0.0,38,38,55,55,55,55,55,55,55,55,55
DELETE,/staging/users/1686747848905234561,1,0,42.03800700000215,42.03800700000215,42.03800700000215,42.03800700000215,25.0,0.00027796267903648517,0.0,42,42,42,42,42,42,42,42,42,42,42
PUT,/staging/users/1686747848905234561,1,0,39.971825000009176,39.971825000009176,39.971825000009176,39.971825000009176,160.0,0.00027796267903648517,0.0,40,40,40,40,40,40,40,40,40,40,40
DELETE,/staging/users/1686747849560404124,1,0,36.10965900000451,36.10965900000451,36.10965900000451,36.10965900000451,25.0,0.00027796267903648517,0.0,36,36,36,36,36,36,36,36,36,36,36
PUT,/staging/users/1686747849560404124,1,0,39.77772599999696,39.77772599999696,39.77772599999696,39.77772599999696,160.0,0.00027796267903648517,0.0,40,40,40,40,40,40,40,40,40,40,40
DELETE,/staging/users/1686747850713391380,1,0,41.23112799999262,41.23112799999262,41.23112799999262,41.23112799999262,25.0,0.00027796267903648517,0.0,41,41,41,41,41,41,41,41,41,41,41
PUT,/staging/users/1686747850713391380,1,0,43.610868999991226,43.610868999991226,43.610868999991226,43.610868999991226,160.0,0.00027796267903648517,0.0,44,44,44,44,44,44,44,44,44,44,44
DELETE,/staging/users/1686747852722171392,1,0,37.75064700000996,37.75064700000996,37.75064700000996,37.75064700000996,25.0,0.00027796267903648517,0.0,38,38,38,38,38,38,38,38,38,38,38
PUT,/staging/users/1686747852722171392,1,0,47.39005200001145,47.39005200001145,47.39005200001145,47.39005200001145,160.0,0.00027796267903648517,0.0,47,47,47,47,47,47,47,47,47,47,47
DELETE,/staging/users/1686747857421366765,1,0,42.25993000000017,42.25993000000017,42.25993000000017,42.25993000000017,25.0,0.00027796267903648517,0.0,42,42,42,42,42,42,42,42,42,42,42
PUT,/staging/users/1686747857421366765,2,0,35.3839809999954,37.623593499994,35.3839809999954,39.8632059999926,160.0,0.0005559253580729703,0.0,40,40,40,40,40,40,40,40,40,40,40
DELETE,/staging/users/1686747858166215337,1,0,50.725200000002246,50.725200000002246,50.725200000002246,50.725200000002246,25.0,0.00027796267903648517,0.0,51,51,51,51,51,51,51,51,51,51,51
PUT,/staging/users/1686747858166215337,1,0,59.28663000000256,59.28663000000256,59.28663000000256,59.28663000000256,160.0,0.00027796267903648517,0.0,59,59,59,59,59,59,59,59,59,59,59
DELETE,/staging/users/1686747858783061439,1,0,46.612936999991916,46.612936999991916,46.612936999991916,46.612936999991916,25.0,0.00027796267903648517,0.0,47,47,47,47,47,47,47,47,47,47,47
PUT,/staging/users/1686747858783061439,4,0,39,40.2832619999991,33.630750000000376,46.731300000004694,160.0,0.0011118507161459407,0.0,42,42,47,47,47,47,47,47,47,47,47
DELETE,/staging/users/1686747862424545336,1,0,38.01150700002154,38.01150700002154,38.01150700002154,38.01150700002154,25.0,0.00027796267903648517,0.0,38,38,38,38,38,38,38,38,38,38,38
PUT,/staging/users/1686747862424545336,2,0,41.973358999996435,41.738375500003144,41.50339200000985,41.973358999996435,160.0,0.0005559253580729703,0.0,42,42,42,42,42,42,42,42,42,42,42
DELETE,/staging/users/1686747862433210420,1,0,40.45122699999126,40.45122699999126,40.45122699999126,40.45122699999126,25.0,0.00027796267903648517,0.0,40,40,40,40,40,40,40,40,40,40,40
PUT,/staging/users/1686747862433210420,1,0,41.211470000007466,41.211470000007466,41.211470000007466,41.211470000007466,160.0,0.00027796267903648517,0.0,41,41,41,41,41,41,41,41,41,41,41
DELETE,/staging/users/1686747862464852607,1,0,37.879671000013104,37.879671000013104,37.879671000013104,37.879671000013104,25.0,0.00027796267903648517,0.0,38,38,38,38,38,38,38,38,38,38,38
