Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/users,59004,0,66,216.48024257158752,18.17695800000152,3973.6014159998376,28365.35397600163,16.39621436246321,0.0,66,130,230,320,670,910,1300,1500,2200,3600,4000
POST,/users,8532,0,34,129.412685030122,16.48691700006566,2755.5768750003153,0.0,2.3708985990871145,0.0,34,57,100,160,380,640,890,1100,1700,2800,2800
DELETE,/users/1686811631641800309,1,0,19.01908299999988,19.01908299999988,19.01908299999988,19.01908299999988,0.0,0.000277883098814711,0.0,19,19,19,19,19,19,19,19,19,19,19
DELETE,/users/1686811637668490908,2,0,17,17.999708499999656,16.536916999999818,19.462499999999494,0.0,0.000555766197629422,0.0,19,19,19,19,19,19,19,19,19,19,19
PUT,/users/1686811637668490908,2,0,19,19.202832999999586,18.683499999999853,19.72216599999932,0.0,0.000555766197629422,0.0,20,20,20,20,20,20,20,20,20,20,20
DELETE,/users/1686811641676979603,1,0,18.917916000003032,18.917916000003032,18.917916000003032,18.917916000003032,0.0,0.000277883098814711,0.0,19,19,19,19,19,19,19,19,19,19,19
PUT,/users/1686811641676979603,1,0,20.585333999999733,20.585333999999733,20.585333999999733,20.585333999999733,0.0,0.000277883098814711,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1686811642691841895,1,0,19.288416000001973,19.288416000001973,19.288416000001973,19.288416000001973,0.0,0.000277883098814711,0.0,19,19,19,19,19,19,19,19,19,19,19
DELETE,/users/1686811646712298420,1,0,20.212250000000154,20.212250000000154,20.212250000000154,20.212250000000154,0.0,0.000277883098814711,0.0,20,20,20,20,20,20,20,20,20,20,20
DELETE,/users/1686811647722239616,1,0,18.95654200000152,18.95654200000152,18.95654200000152,18.95654200000152,0.0,0.000277883098814711,0.0,19,19,19,19,19,19,19,19,19,19,19
DELETE,/users/1686811649736421908,1,0,35.32062499999711,35.32062499999711,35.32062499999711,35.32062499999711,0.0,0.000277883098814711,0.0,35,35,35,35,35,35,35,35,35,35,35
PUT,/users/1686811649736421908,2,0,18,18.370187500000412,17.87779200000017,18.862583000000654,0.0,0.000555766197629422,0.0,19,19,19,19,19,19,19,19,19,19,19
DELETE,/users/1686811651744065142,1,0,19.113624999995693,19.113624999995693,19.113624999995693,19.113624999995693,0.0,0.000277883098814711,0.0,19,19,19,19,19,19,19,19,19,19,19
PUT,/users/1686811651744065142,5,0,20,21.971033599997014,16.51499999999828,32.459999999996825,0.0,0.001389415494073555,0.0,20,21,21,32,32,32,32,32,32,32,32
DELETE,/users/1686811651747506995,1,0,19.494874999999467,19.494874999999467,19.494874999999467,19.494874999999467,0.0,0.000277883098814711,0.0,19,19,19,19,19,19,19,19,19,19,19
DELETE,/users/1686811653756283605,2,0,20,20.076916999997252,19.500333999999953,20.65349999999455,0.0,0.000555766197629422,0.0,21,21,21,21,21,21,21,21,21,21,21
PUT,/users/1686811653756283605,5,0,19,19.271674799999516,18.35116599999509,20.896415999999363,0.0,0.001389415494073555,0.0,19,19,19,21,21,21,21,21,21,21,21
DELETE,/users/1686811653757123854,2,0,28.31654199999889,29.04333349999888,28.31654199999889,29.77012499999887,0.0,0.000555766197629422,0.0,30,30,30,30,30,30,30,30,30,30,30
PUT,/users/1686811653757123854,2,0,20,22.399666500001914,19.606333000005804,25.192999999998023,0.0,0.000555766197629422,0.0,25,25,25,25,25,25,25,25,25,25,25
DELETE,/users/1686811655774663200,1,0,34.731874999998524,34.731874999998524,34.731874999998524,34.731874999998524,0.0,0.000277883098814711,0.0,35,35,35,35,35,35,35,35,35,35,35
DELETE,/users/1686811655786952813,1,0,23.02295799999854,23.02295799999854,23.02295799999854,23.02295799999854,0.0,0.000277883098814711,0.0,23,23,23,23,23,23,23,23,23,23,23
DELETE,/users/1686811656783788093,1,0,24.520249999994803,24.520249999994803,24.520249999994803,24.520249999994803,0.0,0.000277883098814711,0.0,25,25,25,25,25,25,25,25,25,25,25
DELETE,/users/1686811656800103097,1,0,22.13725000000011,22.13725000000011,22.13725000000011,22.13725000000011,0.0,0.000277883098814711,0.0,22,22,22,22,22,22,22,22,22,22,22
PUT,/users/1686811656800103097,1,0,33.48466699999619,33.48466699999619,33.48466699999619,33.48466699999619,0.0,0.000277883098814711,0.0,33,33,33,33,33,33,33,33,33,33,33
DELETE,/users/1686811657789229653,1,0,19.419958000000292,19.419958000000292,19.419958000000292,19.419958000000292,0.0,0.000277883098814711,0.0,19,19,19,19,19,19,19,19,19,19,19
