Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/users,12201,0,57,93.26414237080317,29.83639900048729,4719.278671997017,3449.2953856241293,3.3902818835728175,0.0,57,68,79,89,160,260,410,550,2600,4700,4700
POST,/users,1705,0,53,99.87051093265434,28.333902002486866,4681.836174000637,0.0,0.47376695447026096,0.0,53,63,75,86,210,310,530,750,3300,4700,4700
DELETE,/users/1687058968829362106,1,0,39.08240500459215,39.08240500459215,39.08240500459215,39.08240500459215,0.0,0.0002778691815074844,0.0,39,39,39,39,39,39,39,39,39,39,39
DELETE,/users/1687058974950132794,1,0,32.52520100068068,32.52520100068068,32.52520100068068,32.52520100068068,0.0,0.0002778691815074844,0.0,33,33,33,33,33,33,33,33,33,33,33
PUT,/users/1687058974950132794,2,0,43.267603003187105,45.65920350069064,43.267603003187105,48.05080399819417,0.0,0.0005557383630149688,0.0,48,48,48,48,48,48,48,48,48,48,48
DELETE,/users/1687058980236776837,1,0,57.57577899930766,57.57577899930766,57.57577899930766,57.57577899930766,0.0,0.0002778691815074844,0.0,58,58,58,58,58,58,58,58,58,58,58
PUT,/users/1687058980236776837,5,0,48,95.20433439902263,38.96849999728147,278.9038740011165,0.0,0.0013893459075374221,0.0,48,62,62,280,280,280,280,280,280,280,280
DELETE,/users/1687058984866656208,1,0,48.8203010027064,48.8203010027064,48.8203010027064,48.8203010027064,0.0,0.0002778691815074844,0.0,49,49,49,49,49,49,49,49,49,49,49
DELETE,/users/1687058986058934542,1,0,48.42788299720269,48.42788299720269,48.42788299720269,48.42788299720269,0.0,0.0002778691815074844,0.0,48,48,48,48,48,48,48,48,48,48,48
PUT,/users/1687058986058934542,2,0,73.42289300140692,180.28744950061082,73.42289300140692,287.1520059998147,0.0,0.0005557383630149688,0.0,290,290,290,290,290,290,290,290,290,290,290
DELETE,/users/1687058986059044604,1,0,37.64898800000083,37.64898800000083,37.64898800000083,37.64898800000083,0.0,0.0002778691815074844,0.0,38,38,38,38,38,38,38,38,38,38,38
PUT,/users/1687058986059044604,4,0,50,69.07005424727686,33.04938799556112,137.02175000071293,0.0,0.0011114767260299377,0.0,56,56,140,140,140,140,140,140,140,140,140
DELETE,/users/1687058986990344295,1,0,34.75899699697038,34.75899699697038,34.75899699697038,34.75899699697038,0.0,0.0002778691815074844,0.0,35,35,35,35,35,35,35,35,35,35,35
PUT,/users/1687058986990344295,1,0,50.84339500172064,50.84339500172064,50.84339500172064,50.84339500172064,0.0,0.0002778691815074844,0.0,51,51,51,51,51,51,51,51,51,51,51
DELETE,/users/1687058989952950917,1,0,51.9073949981248,51.9073949981248,51.9073949981248,51.9073949981248,0.0,0.0002778691815074844,0.0,52,52,52,52,52,52,52,52,52,52,52
DELETE,/users/1687058990164540852,1,0,48.82808300317265,48.82808300317265,48.82808300317265,48.82808300317265,0.0,0.0002778691815074844,0.0,49,49,49,49,49,49,49,49,49,49,49
PUT,/users/1687058990164540852,1,0,47.176396001304965,47.176396001304965,47.176396001304965,47.176396001304965,0.0,0.0002778691815074844,0.0,47,47,47,47,47,47,47,47,47,47,47
DELETE,/users/1687058991135219947,1,0,87.24830899882363,87.24830899882363,87.24830899882363,87.24830899882363,0.0,0.0002778691815074844,0.0,87,87,87,87,87,87,87,87,87,87,87
DELETE,/users/1687058993003965971,1,0,539.8967330038431,539.8967330038431,539.8967330038431,539.8967330038431,0.0,0.0002778691815074844,0.0,540,540,540,540,540,540,540,540,540,540,540
PUT,/users/1687058993003965971,3,0,44,47.99125333374832,43.48839600424981,56.161280001106206,0.0,0.0008336075445224533,0.0,44,44,56,56,56,56,56,56,56,56,56
DELETE,/users/1687058996249192218,1,0,37.556785995548125,37.556785995548125,37.556785995548125,37.556785995548125,0.0,0.0002778691815074844,0.0,38,38,38,38,38,38,38,38,38,38,38
DELETE,/users/1687059000080229275,1,0,37.10168899851851,37.10168899851851,37.10168899851851,37.10168899851851,0.0,0.0002778691815074844,0.0,37,37,37,37,37,37,37,37,37,37,37
DELETE,/users/1687059003045608460,1,0,58.212078001815826,58.212078001815826,58.212078001815826,58.212078001815826,0.0,0.0002778691815074844,0.0,58,58,58,58,58,58,58,58,58,58,58
DELETE,/users/1687059003110790513,1,0,49.90068399638403,49.90068399638403,49.90068399638403,49.90068399638403,0.0,0.0002778691815074844,0.0,50,50,50,50,50,50,50,50,50,50,50
