Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/users,30723,0,36,60.19892032226827,16.73020800001268,1039.251457999999,11118.029652052208,8.537729978183547,0.0,36,43,50,62,110,200,350,400,590,750,1000
POST,/users,4399,0,27,45.11480795044256,15.916000000061103,584.3669169998975,0.0,1.2224546487657268,0.0,27,31,36,40,75,140,310,370,530,580,580
DELETE,/users/1687495183823489841,1,0,21.927000000001584,21.927000000001584,21.927000000001584,21.927000000001584,0.0,0.00027789375966486175,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1687495184844131830,1,0,23.477582999994695,23.477582999994695,23.477582999994695,23.477582999994695,0.0,0.00027789375966486175,0.0,23,23,23,23,23,23,23,23,23,23,23
PUT,/users/1687495184844131830,2,0,20,21.900228999999882,19.98458299999939,23.815875000000375,0.0,0.0005557875193297235,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/users/1687495185827563296,1,0,21.604582999998456,21.604582999998456,21.604582999998456,21.604582999998456,0.0,0.00027789375966486175,0.0,22,22,22,22,22,22,22,22,22,22,22
PUT,/users/1687495185827563296,2,0,19.45562500000264,21.789646000001994,19.45562500000264,24.123667000001348,0.0,0.0005557875193297235,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/users/1687495185834301377,1,0,21.8922500000005,21.8922500000005,21.8922500000005,21.8922500000005,0.0,0.00027789375966486175,0.0,22,22,22,22,22,22,22,22,22,22,22
PUT,/users/1687495185834301377,5,0,21,21.074383400000585,19.139375000001735,24.393708999998154,0.0,0.0013894687983243088,0.0,21,21,21,24,24,24,24,24,24,24,24
DELETE,/users/1687495187021661723,1,0,28.285999999997813,28.285999999997813,28.285999999997813,28.285999999997813,0.0,0.00027789375966486175,0.0,28,28,28,28,28,28,28,28,28,28,28
DELETE,/users/1687495188830658459,1,0,23.015167000000503,23.015167000000503,23.015167000000503,23.015167000000503,0.0,0.00027789375966486175,0.0,23,23,23,23,23,23,23,23,23,23,23
DELETE,/users/1687495188854177888,1,0,18.900874999999928,18.900874999999928,18.900874999999928,18.900874999999928,0.0,0.00027789375966486175,0.0,19,19,19,19,19,19,19,19,19,19,19
DELETE,/users/1687495190858706898,1,0,23.072875000000437,23.072875000000437,23.072875000000437,23.072875000000437,0.0,0.00027789375966486175,0.0,23,23,23,23,23,23,23,23,23,23,23
