Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/users,59498,0,71,168.57149653196512,18.54404099998419,3190.877166000064,9666.523983999463,16.530949134544155,0.0,71,140,210,280,450,600,830,1000,2000,2400,3200
POST,/users,8403,0,42,131.83572267749517,16.49220899997772,2139.62387499987,0.0,2.3346930245987183,0.0,42,93,160,200,380,540,720,900,1700,2100,2100
DELETE,/users/1687527705917603002,2,0,19.463292000000187,20.832020999999923,19.463292000000187,22.20074999999966,0.0,0.0005556808341303626,0.0,22,22,22,22,22,22,22,22,22,22,22
PUT,/users/1687527705917603002,2,0,20,20.078979499999594,19.66891699999973,20.489041999999458,0.0,0.0005556808341303626,0.0,20,20,20,20,20,20,20,20,20,20,20
DELETE,/users/1687527706212102446,1,0,21.221250000000857,21.221250000000857,21.221250000000857,21.221250000000857,0.0,0.0002778404170651813,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1687527708947051101,1,0,21.052458999999857,21.052458999999857,21.052458999999857,21.052458999999857,0.0,0.0002778404170651813,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1687527709945521100,1,0,24.071292000000355,24.071292000000355,24.071292000000355,24.071292000000355,0.0,0.0002778404170651813,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/users/1687527712974403212,1,0,19.735208999998477,19.735208999998477,19.735208999998477,19.735208999998477,0.0,0.0002778404170651813,0.0,20,20,20,20,20,20,20,20,20,20,20
DELETE,/users/1687527712988883683,1,0,23.4900420000006,23.4900420000006,23.4900420000006,23.4900420000006,0.0,0.0002778404170651813,0.0,23,23,23,23,23,23,23,23,23,23,23
DELETE,/users/1687527714972920731,1,0,29.84891699999892,29.84891699999892,29.84891699999892,29.84891699999892,0.0,0.0002778404170651813,0.0,30,30,30,30,30,30,30,30,30,30,30
DELETE,/users/1687527716283006582,1,0,21.875958999999057,21.875958999999057,21.875958999999057,21.875958999999057,0.0,0.0002778404170651813,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1687527716958540885,2,0,19.03733299999999,20.012333499998647,19.03733299999999,20.987333999997304,0.0,0.0005556808341303626,0.0,21,21,21,21,21,21,21,21,21,21,21
PUT,/users/1687527716958540885,1,0,20.042458000002483,20.042458000002483,20.042458000002483,20.042458000002483,0.0,0.0002778404170651813,0.0,20,20,20,20,20,20,20,20,20,20,20
DELETE,/users/1687527718962604623,1,0,25.7844580000004,25.7844580000004,25.7844580000004,25.7844580000004,0.0,0.0002778404170651813,0.0,26,26,26,26,26,26,26,26,26,26,26
DELETE,/users/1687527721316914668,1,0,25.024791999999962,25.024791999999962,25.024791999999962,25.024791999999962,0.0,0.0002778404170651813,0.0,25,25,25,25,25,25,25,25,25,25,25
DELETE,/users/1687527722991513469,1,0,20.63912499999887,20.63912499999887,20.63912499999887,20.63912499999887,0.0,0.0002778404170651813,0.0,21,21,21,21,21,21,21,21,21,21,21
PUT,/users/1687527722991513469,1,0,34.50845800000124,34.50845800000124,34.50845800000124,34.50845800000124,0.0,0.0002778404170651813,0.0,35,35,35,35,35,35,35,35,35,35,35
DELETE,/users/1687527730038847007,1,0,26.352082999999027,26.352082999999027,26.352082999999027,26.352082999999027,0.0,0.0002778404170651813,0.0,26,26,26,26,26,26,26,26,26,26,26
PUT,/users/1687527730038847007,3,0,22,23.140555333335772,19.800458000002408,27.506375000001526,0.0,0.0008335212511955438,0.0,22,22,28,28,28,28,28,28,28,28,28
DELETE,/users/1687527733083467583,1,0,24.213124999995728,24.213124999995728,24.213124999995728,24.213124999995728,0.0,0.0002778404170651813,0.0,24,24,24,24,24,24,24,24,24,24,24
PUT,/users/1687527733083467583,1,0,19.489667000001987,19.489667000001987,19.489667000001987,19.489667000001987,0.0,0.0002778404170651813,0.0,19,19,19,19,19,19,19,19,19,19,19
DELETE,/users/1687527733151079698,1,0,41.404458000002364,41.404458000002364,41.404458000002364,41.404458000002364,0.0,0.0002778404170651813,0.0,41,41,41,41,41,41,41,41,41,41,41
DELETE,/users/1687527734051776784,1,0,21.967082999999832,21.967082999999832,21.967082999999832,21.967082999999832,0.0,0.0002778404170651813,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1687527734067327625,1,0,21.894332999998767,21.894332999998767,21.894332999998767,21.894332999998767,0.0,0.0002778404170651813,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1687527734085471869,1,0,20.631999999999096,20.631999999999096,20.631999999999096,20.631999999999096,0.0,0.0002778404170651813,0.0,21,21,21,21,21,21,21,21,21,21,21
PUT,/users/1687527734085471869,4,0,22,21.684875250002733,20.24437500000431,22.769584000002396,0.0,0.0011113616682607251,0.0,22,22,23,23,23,23,23,23,23,23,23
DELETE,/users/1687527735075239121,1,0,22.515459000004512,22.515459000004512,22.515459000004512,22.515459000004512,0.0,0.0002778404170651813,0.0,23,23,23,23,23,23,23,23,23,23,23
DELETE,/users/1687527735075305480,1,0,25.35999999999916,25.35999999999916,25.35999999999916,25.35999999999916,0.0,0.0002778404170651813,0.0,25,25,25,25,25,25,25,25,25,25,25
PUT,/users/1687527735075305480,1,0,23.161666999996555,23.161666999996555,23.161666999996555,23.161666999996555,0.0,0.0002778404170651813,0.0,23,23,23,23,23,23,23,23,23,23,23
DELETE,/users/1687527735100144198,1,0,64.33137500000186,64.33137500000186,64.33137500000186,64.33137500000186,0.0,0.0002778404170651813,0.0,64,64,64,64,64,64,64,64,64,64,64
DELETE,/users/1687527736085402220,1,0,21.70591599999483,21.70591599999483,21.70591599999483,21.70591599999483,0.0,0.0002778404170651813,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1687527736087522621,1,0,21.849750000001222,21.849750000001222,21.849750000001222,21.849750000001222,0.0,0.0002778404170651813,0.0,22,22,22,22,22,22,22,22,22,22,22
PUT,/users/1687527736087522621,2,0,22.94133300000567,22.903875000004348,22.866417000003025,22.94133300000567,0.0,0.0005556808341303626,0.0,23,23,23,23,23,23,23,23,23,23,23
DELETE,/users/1687527738132830981,1,0,31.48862500000149,31.48862500000149,31.48862500000149,31.48862500000149,0.0,0.0002778404170651813,0.0,31,31,31,31,31,31,31,31,31,31,31
PUT,/users/1687527738132830981,4,0,24,29.443281249999842,20.10562499999935,43.065499999997314,0.0,0.0011113616682607251,0.0,31,31,43,43,43,43,43,43,43,43,43
DELETE,/users/1687527740145969558,1,0,32.40783300000061,32.40783300000061,32.40783300000061,32.40783300000061,0.0,0.0002778404170651813,0.0,32,32,32,32,32,32,32,32,32,32,32
DELETE,/users/1687527743139455571,1,0,21.388416000000632,21.388416000000632,21.388416000000632,21.388416000000632,0.0,0.0002778404170651813,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1687527744121679504,1,0,23.97954100000277,23.97954100000277,23.97954100000277,23.97954100000277,0.0,0.0002778404170651813,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/users/1687527744122070764,1,0,21.52341699999738,21.52341699999738,21.52341699999738,21.52341699999738,0.0,0.0002778404170651813,0.0,22,22,22,22,22,22,22,22,22,22,22
PUT,/users/1687527744122070764,2,0,22,29.23966650000054,21.990791000000343,36.488542000000734,0.0,0.0005556808341303626,0.0,36,36,36,36,36,36,36,36,36,36,36
DELETE,/users/1687527745134211809,2,0,22.413667000002135,23.19389599999866,22.413667000002135,23.974124999995183,0.0,0.0005556808341303626,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/users/1687527746213716023,1,0,19.152583000000334,19.152583000000334,19.152583000000334,19.152583000000334,0.0,0.0002778404170651813,0.0,19,19,19,19,19,19,19,19,19,19,19
PUT,/users/1687527746213716023,4,0,21,22.02216699999937,18.682124999997995,24.53212500000035,0.0,0.0011113616682607251,0.0,24,24,25,25,25,25,25,25,25,25,25
DELETE,/users/1687527747205436050,1,0,17.894665999996562,17.894665999996562,17.894665999996562,17.894665999996562,0.0,0.0002778404170651813,0.0,18,18,18,18,18,18,18,18,18,18,18
PUT,/users/1687527747205436050,2,0,22.457875000000627,23.73856250000017,22.457875000000627,25.019249999999715,0.0,0.0005556808341303626,0.0,25,25,25,25,25,25,25,25,25,25,25
DELETE,/users/1687527748183714745,1,0,21.85324999999949,21.85324999999949,21.85324999999949,21.85324999999949,0.0,0.0002778404170651813,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1687527748186494695,1,0,20.590040999998394,20.590040999998394,20.590040999998394,20.590040999998394,0.0,0.0002778404170651813,0.0,21,21,21,21,21,21,21,21,21,21,21
PUT,/users/1687527748186494695,1,0,23.856582999997045,23.856582999997045,23.856582999997045,23.856582999997045,0.0,0.0002778404170651813,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/users/1687527749187722256,2,0,29,31.83285400000102,28.869249999999624,34.79645800000242,0.0,0.0005556808341303626,0.0,35,35,35,35,35,35,35,35,35,35,35
PUT,/users/1687527749187722256,1,0,23.231917000003932,23.231917000003932,23.231917000003932,23.231917000003932,0.0,0.0002778404170651813,0.0,23,23,23,23,23,23,23,23,23,23,23
DELETE,/users/1687527750196235988,1,0,27.51508400000091,27.51508400000091,27.51508400000091,27.51508400000091,0.0,0.0002778404170651813,0.0,28,28,28,28,28,28,28,28,28,28,28
PUT,/users/1687527750196235988,1,0,21.455791999997587,21.455791999997587,21.455791999997587,21.455791999997587,0.0,0.0002778404170651813,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1687527750206889031,1,0,34.00804200000351,34.00804200000351,34.00804200000351,34.00804200000351,0.0,0.0002778404170651813,0.0,34,34,34,34,34,34,34,34,34,34,34
DELETE,/users/1687527751589868211,1,0,42.42633300000165,42.42633300000165,42.42633300000165,42.42633300000165,0.0,0.0002778404170651813,0.0,42,42,42,42,42,42,42,42,42,42,42
PUT,/users/1687527751589868211,2,0,26.421083000002454,27.333125000001957,26.421083000002454,28.24516700000146,0.0,0.0005556808341303626,0.0,28,28,28,28,28,28,28,28,28,28,28
DELETE,/users/1687527754200066193,1,0,57.50366699999887,57.50366699999887,57.50366699999887,57.50366699999887,0.0,0.0002778404170651813,0.0,58,58,58,58,58,58,58,58,58,58,58
DELETE,/users/1687527754215924501,1,0,21.824833000003707,21.824833000003707,21.824833000003707,21.824833000003707,0.0,0.0002778404170651813,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1687527754242623436,2,0,24.11687499999715,34.64706249999949,24.11687499999715,45.177250000001834,0.0,0.0005556808341303626,0.0,45,45,45,45,45,45,45,45,45,45,45
DELETE,/users/1687527756223714093,1,0,20.048083000006045,20.048083000006045,20.048083000006045,20.048083000006045,0.0,0.0002778404170651813,0.0,20,20,20,20,20,20,20,20,20,20,20
DELETE,/users/1687527756243735736,1,0,31.46837500000288,31.46837500000288,31.46837500000288,31.46837500000288,0.0,0.0002778404170651813,0.0,31,31,31,31,31,31,31,31,31,31,31
PUT,/users/1687527756243735736,2,0,19,37.72677050000084,18.707333000001825,56.746207999999854,0.0,0.0005556808341303626,0.0,57,57,57,57,57,57,57,57,57,57,57
DELETE,/users/1687527757265635272,2,0,30.449791999998865,31.75395850000129,30.449791999998865,33.05812500000371,0.0,0.0005556808341303626,0.0,33,33,33,33,33,33,33,33,33,33,33
DELETE,/users/1687527758259892217,1,0,18.504000000000076,18.504000000000076,18.504000000000076,18.504000000000076,0.0,0.0002778404170651813,0.0,19,19,19,19,19,19,19,19,19,19,19
DELETE,/users/1687527760353504687,1,0,34.78583300000082,34.78583300000082,34.78583300000082,34.78583300000082,0.0,0.0002778404170651813,0.0,35,35,35,35,35,35,35,35,35,35,35
PUT,/users/1687527760353504687,1,0,30.713083000001973,30.713083000001973,30.713083000001973,30.713083000001973,0.0,0.0002778404170651813,0.0,31,31,31,31,31,31,31,31,31,31,31
DELETE,/users/1687527761286620939,1,0,22.324540999996145,22.324540999996145,22.324540999996145,22.324540999996145,0.0,0.0002778404170651813,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1687527761321595916,1,0,25.268749999995066,25.268749999995066,25.268749999995066,25.268749999995066,0.0,0.0002778404170651813,0.0,25,25,25,25,25,25,25,25,25,25,25
DELETE,/users/1687527762305137189,1,0,24.747040999997694,24.747040999997694,24.747040999997694,24.747040999997694,0.0,0.0002778404170651813,0.0,25,25,25,25,25,25,25,25,25,25,25
DELETE,/users/1687527762338351153,2,0,23.295541999999614,27.864229499996895,23.295541999999614,32.43291699999418,0.0,0.0005556808341303626,0.0,32,32,32,32,32,32,32,32,32,32,32
PUT,/users/1687527762338351153,4,0,19,23.121489500002923,18.801000000010504,32.75495799999817,0.0,0.0011113616682607251,0.0,22,22,33,33,33,33,33,33,33,33,33
DELETE,/users/1687527762350213562,1,0,32.08062500000608,32.08062500000608,32.08062500000608,32.08062500000608,0.0,0.0002778404170651813,0.0,32,32,32,32,32,32,32,32,32,32,32
PUT,/users/1687527762350213562,3,0,35,30.605902666669255,20.297292000002187,36.47958300000198,0.0,0.0008335212511955438,0.0,35,35,36,36,36,36,36,36,36,36,36
DELETE,/users/1687527763322530045,1,0,29.94837500000358,29.94837500000358,29.94837500000358,29.94837500000358,0.0,0.0002778404170651813,0.0,30,30,30,30,30,30,30,30,30,30,30
PUT,/users/1687527763322530045,1,0,21.717332999998007,21.717332999998007,21.717332999998007,21.717332999998007,0.0,0.0002778404170651813,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1687527764326517194,1,0,21.244041000002767,21.244041000002767,21.244041000002767,21.244041000002767,0.0,0.0002778404170651813,0.0,21,21,21,21,21,21,21,21,21,21,21
PUT,/users/1687527764326517194,3,0,22,35.42205533332776,18.867749999998296,65.60108299999001,0.0,0.0008335212511955438,0.0,22,22,66,66,66,66,66,66,66,66,66
DELETE,/users/1687527765347420591,1,0,39.123125000003256,39.123125000003256,39.123125000003256,39.123125000003256,0.0,0.0002778404170651813,0.0,39,39,39,39,39,39,39,39,39,39,39
PUT,/users/1687527765347420591,4,0,24,27.476052249998162,19.383624999989024,37.48679200000993,0.0,0.0011113616682607251,0.0,29,29,37,37,37,37,37,37,37,37,37
DELETE,/users/1687527766357048215,1,0,20.7905420000003,20.7905420000003,20.7905420000003,20.7905420000003,0.0,0.0002778404170651813,0.0,21,21,21,21,21,21,21,21,21,21,21
PUT,/users/1687527766357048215,4,0,24,28.44540599999945,22.73262499998907,43.10141599999895,0.0,0.0011113616682607251,0.0,24,24,43,43,43,43,43,43,43,43,43
DELETE,/users/1687527766357613439,1,0,21.26820799999507,21.26820799999507,21.26820799999507,21.26820799999507,0.0,0.0002778404170651813,0.0,21,21,21,21,21,21,21,21,21,21,21
PUT,/users/1687527766357613439,1,0,22.31841700000814,22.31841700000814,22.31841700000814,22.31841700000814,0.0,0.0002778404170651813,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/users/1687527767359563094,1,0,20.316708000009953,20.316708000009953,20.316708000009953,20.316708000009953,0.0,0.0002778404170651813,0.0,20,20,20,20,20,20,20,20,20,20,20
PUT,/users/1687527767359563094,1,0,59.02262499999722,59.02262499999722,59.02262499999722,59.02262499999722,0.0,0.0002778404170651813,0.0,59,59,59,59,59,59,59,59,59,59,59
DELETE,/users/1687527767420623803,1,0,23.517124999997918,23.517124999997918,23.517124999997918,23.517124999997918,0.0,0.0002778404170651813,0.0,24,24,24,24,24,24,24,24,24,24,24
PUT,/users/1687527767420623803,2,0,22.07933299999354,35.8999374999982,22.07933299999354,49.720542000002865,0.0,0.0005556808341303626,0.0,50,50,50,50,50,50,50,50,50,50,50
DELETE,/users/1687527768414015168,1,0,18.96929200000841,18.96929200000841,18.96929200000841,18.96929200000841,0.0,0.0002778404170651813,0.0,19,19,19,19,19,19,19,19,19,19,19
DELETE,/users/1687527769347752748,2,0,24,37.48760450000077,23.546542000005388,51.42866699999615,0.0,0.0005556808341303626,0.0,51,51,51,51,51,51,51,51,51,51,51
PUT,/users/1687527769347752748,3,0,23,23.42056966666443,22.214667000000077,25.216749999998456,0.0,0.0008335212511955438,0.0,23,23,25,25,25,25,25,25,25,25,25
DELETE,/users/1687527769356659254,1,0,23.021291999995697,23.021291999995697,23.021291999995697,23.021291999995697,0.0,0.0002778404170651813,0.0,23,23,23,23,23,23,23,23,23,23,23
