Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/staging/users,31475,1,81,127.92685099085168,33.08727099999942,5760.274745000061,9155.82474980143,8.750668508427186,0.000278019650784025,81,110,140,160,240,350,530,640,2100,3800,5800
POST,/staging/users,3154,0,62,110.51072918420806,32.79079600042678,3630.1915249999865,160.0,0.8768739785728148,0.0,62,87,130,140,210,300,510,590,2000,3600,3600
DELETE,/staging/users/1686562433742663584,2,0,610.0,643.3811884999993,605.3780199999999,681.3843569999989,25.0,0.00055603930156805,0.0,680,680,680,680,680,680,680,680,680,680,680
DELETE,/staging/users/1686562435359595035,1,0,40.06514900000013,40.06514900000013,40.06514900000013,40.06514900000013,25.0,0.000278019650784025,0.0,40,40,40,40,40,40,40,40,40,40,40
PUT,/staging/users/1686562435359595035,2,0,56.33773499999961,56.354313499999975,56.33773499999961,56.37089200000034,160.0,0.00055603930156805,0.0,56,56,56,56,56,56,56,56,56,56,56
DELETE,/staging/users/1686562435398783729,1,0,53.148967000002045,53.148967000002045,53.148967000002045,53.148967000002045,25.0,0.000278019650784025,0.0,53,53,53,53,53,53,53,53,53,53,53
PUT,/staging/users/1686562435398783729,1,0,565.5722670000002,565.5722670000002,565.5722670000002,565.5722670000002,160.0,0.000278019650784025,0.0,570,570,570,570,570,570,570,570,570,570,570
DELETE,/staging/users/1686562435466553558,1,0,61.775260000001,61.775260000001,61.775260000001,61.775260000001,25.0,0.000278019650784025,0.0,62,62,62,62,62,62,62,62,62,62,62
PUT,/staging/users/1686562435466553558,1,0,635.6809989999981,635.6809989999981,635.6809989999981,635.6809989999981,160.0,0.000278019650784025,0.0,640,640,640,640,640,640,640,640,640,640,640
DELETE,/staging/users/1686562438343429425,1,0,61.78473800000006,61.78473800000006,61.78473800000006,61.78473800000006,25.0,0.000278019650784025,0.0,62,62,62,62,62,62,62,62,62,62,62
DELETE,/staging/users/1686562438430059276,1,0,62.444857999999215,62.444857999999215,62.444857999999215,62.444857999999215,25.0,0.000278019650784025,0.0,62,62,62,62,62,62,62,62,62,62,62
PUT,/staging/users/1686562438430059276,2,0,55,57.092439000001605,54.72886799999799,59.45601000000522,160.0,0.00055603930156805,0.0,59,59,59,59,59,59,59,59,59,59,59
DELETE,/staging/users/1686562442459812512,1,0,136.20685600000115,136.20685600000115,136.20685600000115,136.20685600000115,25.0,0.000278019650784025,0.0,140,140,140,140,140,140,140,140,140,140,140
DELETE,/staging/users/1686562445399849907,1,0,62.05664499999841,62.05664499999841,62.05664499999841,62.05664499999841,25.0,0.000278019650784025,0.0,62,62,62,62,62,62,62,62,62,62,62
PUT,/staging/users/1686562445399849907,4,0,55,58.924443250001346,48.94555799999978,71.076939000001,160.0,0.0011120786031361,0.0,61,61,71,71,71,71,71,71,71,71,71
DELETE,/staging/users/1686562445650087598,1,0,39.06829700000003,39.06829700000003,39.06829700000003,39.06829700000003,25.0,0.000278019650784025,0.0,39,39,39,39,39,39,39,39,39,39,39
PUT,/staging/users/1686562445650087598,1,0,80.34187599999854,80.34187599999854,80.34187599999854,80.34187599999854,160.0,0.000278019650784025,0.0,80,80,80,80,80,80,80,80,80,80,80
DELETE,/staging/users/1686562449475908582,1,0,68.95418999999947,68.95418999999947,68.95418999999947,68.95418999999947,25.0,0.000278019650784025,0.0,69,69,69,69,69,69,69,69,69,69,69
DELETE,/staging/users/1686562449604853290,2,0,50,52.105360500000586,49.614042000001746,54.596678999999426,25.0,0.00055603930156805,0.0,55,55,55,55,55,55,55,55,55,55,55
PUT,/staging/users/1686562449604853290,1,0,43.001434000004224,43.001434000004224,43.001434000004224,43.001434000004224,160.0,0.000278019650784025,0.0,43,43,43,43,43,43,43,43,43,43,43
DELETE,/staging/users/1686562452425417686,1,0,39.681307999998694,39.681307999998694,39.681307999998694,39.681307999998694,25.0,0.000278019650784025,0.0,40,40,40,40,40,40,40,40,40,40,40
DELETE,/staging/users/1686562454063248016,1,0,68.40960200000268,68.40960200000268,68.40960200000268,68.40960200000268,25.0,0.000278019650784025,0.0,68,68,68,68,68,68,68,68,68,68,68
DELETE,/staging/users/1686562454601252751,1,0,57.235035999994466,57.235035999994466,57.235035999994466,57.235035999994466,25.0,0.000278019650784025,0.0,57,57,57,57,57,57,57,57,57,57,57
DELETE,/staging/users/1686562454737666902,1,0,62.5920429999951,62.5920429999951,62.5920429999951,62.5920429999951,25.0,0.000278019650784025,0.0,63,63,63,63,63,63,63,63,63,63,63
DELETE,/staging/users/1686562454799210825,1,0,55.78858499999484,55.78858499999484,55.78858499999484,55.78858499999484,25.0,0.000278019650784025,0.0,56,56,56,56,56,56,56,56,56,56,56
DELETE,/staging/users/1686562457724286982,1,0,38.907057999999495,38.907057999999495,38.907057999999495,38.907057999999495,25.0,0.000278019650784025,0.0,39,39,39,39,39,39,39,39,39,39,39
DELETE,/staging/users/1686562458777407230,1,0,52.33417699999876,52.33417699999876,52.33417699999876,52.33417699999876,25.0,0.000278019650784025,0.0,52,52,52,52,52,52,52,52,52,52,52
DELETE,/staging/users/1686562459445264547,1,0,53.602707999999666,53.602707999999666,53.602707999999666,53.602707999999666,25.0,0.000278019650784025,0.0,54,54,54,54,54,54,54,54,54,54,54
DELETE,/staging/users/1686562460974027741,1,0,41.86711999999915,41.86711999999915,41.86711999999915,41.86711999999915,25.0,0.000278019650784025,0.0,42,42,42,42,42,42,42,42,42,42,42
DELETE,/staging/users/1686562462836876741,1,0,57.61742700000383,57.61742700000383,57.61742700000383,57.61742700000383,25.0,0.000278019650784025,0.0,58,58,58,58,58,58,58,58,58,58,58
DELETE,/staging/users/1686562463669013107,1,0,44.08609600000091,44.08609600000091,44.08609600000091,44.08609600000091,25.0,0.000278019650784025,0.0,44,44,44,44,44,44,44,44,44,44,44
DELETE,/staging/users/1686562463835184565,1,0,54.662692000000845,54.662692000000845,54.662692000000845,54.662692000000845,25.0,0.000278019650784025,0.0,55,55,55,55,55,55,55,55,55,55,55
