Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/users,30195,0,67,144.67975347305935,18.588781999994808,7924.631372999983,17440.17880443782,8.391819782189348,0.0,67,110,160,190,300,440,630,870,5000,7400,7900
POST,/users,4286,0,37,107.3686457323836,16.291472999910184,9439.012869999999,0.0,1.191168722850258,0.0,37,76,110,140,210,310,520,720,5100,9400,9400
DELETE,/users/1687630281955657924,1,0,21.005800000001074,21.005800000001074,21.005800000001074,21.005800000001074,0.0,0.00027792084060901964,0.0,21,21,21,21,21,21,21,21,21,21,21
PUT,/users/1687630281955657924,2,0,23.40741500000121,27.219204000000552,23.40741500000121,31.030992999999896,0.0,0.0005558416812180393,0.0,31,31,31,31,31,31,31,31,31,31,31
DELETE,/users/1687630282976898368,1,0,24.147772000002732,24.147772000002732,24.147772000002732,24.147772000002732,0.0,0.00027792084060901964,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/users/1687630282995247272,1,0,24.187081000000887,24.187081000000887,24.187081000000887,24.187081000000887,0.0,0.00027792084060901964,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/users/1687630285968188393,1,0,25.511160999997173,25.511160999997173,25.511160999997173,25.511160999997173,0.0,0.00027792084060901964,0.0,26,26,26,26,26,26,26,26,26,26,26
PUT,/users/1687630285968188393,2,0,36.45479699999754,52.261771499999554,36.45479699999754,68.06874600000157,0.0,0.0005558416812180393,0.0,68,68,68,68,68,68,68,68,68,68,68
DELETE,/users/1687630286967817499,1,0,21.338114999998936,21.338114999998936,21.338114999998936,21.338114999998936,0.0,0.00027792084060901964,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/users/1687630287032772927,1,0,24.20752900000167,24.20752900000167,24.20752900000167,24.20752900000167,0.0,0.00027792084060901964,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/users/1687630289101321317,1,0,43.75865399999768,43.75865399999768,43.75865399999768,43.75865399999768,0.0,0.00027792084060901964,0.0,44,44,44,44,44,44,44,44,44,44,44
PUT,/users/1687630289101321317,1,0,30.78555400000127,30.78555400000127,30.78555400000127,30.78555400000127,0.0,0.00027792084060901964,0.0,31,31,31,31,31,31,31,31,31,31,31
DELETE,/users/1687630290020519901,2,0,21.411650999997534,23.053031999999973,21.411650999997534,24.694413000002413,0.0,0.0005558416812180393,0.0,25,25,25,25,25,25,25,25,25,25,25
PUT,/users/1687630290020519901,4,0,22,24.11392074999963,18.29048800000166,30.95080699999997,0.0,0.0011116833624360786,0.0,26,26,31,31,31,31,31,31,31,31,31
DELETE,/users/1687630291015421163,1,0,39.41591799999955,39.41591799999955,39.41591799999955,39.41591799999955,0.0,0.00027792084060901964,0.0,39,39,39,39,39,39,39,39,39,39,39
PUT,/users/1687630291015421163,2,0,31,39.302445500000616,30.897480000000144,47.70741100000109,0.0,0.0005558416812180393,0.0,48,48,48,48,48,48,48,48,48,48,48
