Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/staging/users,51172,0,280.0,898.8527991428197,38.376331000023356,130043.68457199962,18415.23530446338,14.232135158541114,0.0,280,490,700,890,1900,3400,6700,10000,29000,60000,130000
POST,/staging/users,7237,0,110.0,406.76236754856467,37.7237889999833,24435.955409000144,160.0,2.012779686984328,0.0,110,220,320,400,940,1800,3100,4000,14000,24000,24000
DELETE,/staging/users/1687110806701764237,1,0,47.07403000000099,47.07403000000099,47.07403000000099,47.07403000000099,25.0,0.0002781234885980832,0.0,47,47,47,47,47,47,47,47,47,47,47
PUT,/staging/users/1687110806701764237,1,0,42.52951100000146,42.52951100000146,42.52951100000146,42.52951100000146,160.0,0.0002781234885980832,0.0,43,43,43,43,43,43,43,43,43,43,43
DELETE,/staging/users/1687110811371631084,2,0,550.0,581.8925325000004,547.345667,616.4393980000007,25.0,0.0005562469771961664,0.0,620,620,620,620,620,620,620,620,620,620,620
PUT,/staging/users/1687110811371631084,1,0,685.484314,685.484314,685.484314,685.484314,160.0,0.0002781234885980832,0.0,690,690,690,690,690,690,690,690,690,690,690
DELETE,/staging/users/1687110812094832860,1,0,51.294173999998804,51.294173999998804,51.294173999998804,51.294173999998804,25.0,0.0002781234885980832,0.0,51,51,51,51,51,51,51,51,51,51,51
PUT,/staging/users/1687110812094832860,3,0,51,61.32318666666592,44.8521289999988,88.06465500000016,160.0,0.0008343704657942496,0.0,51,51,88,88,88,88,88,88,88,88,88
DELETE,/staging/users/1687110823484593841,1,0,54.31279000000089,54.31279000000089,54.31279000000089,54.31279000000089,25.0,0.0002781234885980832,0.0,54,54,54,54,54,54,54,54,54,54,54
PUT,/staging/users/1687110823484593841,2,0,52.489132000001604,55.21219350000095,52.489132000001604,57.935255000000296,160.0,0.0005562469771961664,0.0,58,58,58,58,58,58,58,58,58,58,58
DELETE,/staging/users/1687110825589315550,1,0,47.01720999999992,47.01720999999992,47.01720999999992,47.01720999999992,25.0,0.0002781234885980832,0.0,47,47,47,47,47,47,47,47,47,47,47
DELETE,/staging/users/1687110828400260818,4,0,3600.0,3927.3358855000015,1881.020737,5740.532375999997,25.0,0.0011124939543923327,0.0,4500,4500,5700,5700,5700,5700,5700,5700,5700,5700,5700
PUT,/staging/users/1687110828400260818,3,0,47,826.211472333334,45.83298100000377,2385.3680240000017,160.0,0.0008343704657942496,0.0,47,47,2400,2400,2400,2400,2400,2400,2400,2400,2400
DELETE,/staging/users/1687110830643641749,1,0,302.7814360000001,302.7814360000001,302.7814360000001,302.7814360000001,25.0,0.0002781234885980832,0.0,300,300,300,300,300,300,300,300,300,300,300
DELETE,/staging/users/1687110831646545275,4,0,52,641.3938019999997,44.00275900000139,2409.2951479999983,25.0,0.0011124939543923327,0.0,60,60,2400,2400,2400,2400,2400,2400,2400,2400,2400
PUT,/staging/users/1687110831646545275,3,0,2500.0,2431.014549666666,60.95129299999513,4729.454999000005,160.0,0.0008343704657942496,0.0,2500,2500,4700,4700,4700,4700,4700,4700,4700,4700,4700
DELETE,/staging/users/1687110836662114808,2,0,1927.623393999994,3690.6838794999962,1927.623393999994,5453.744364999999,25.0,0.0005562469771961664,0.0,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500
DELETE,/staging/users/1687110836701166939,2,0,48,73.39319400000122,47.91015100000351,98.87623699999892,25.0,0.0005562469771961664,0.0,99,99,99,99,99,99,99,99,99,99,99
PUT,/staging/users/1687110836701166939,4,0,75,1573.2455577499975,56.67083200000178,6078.0770099999945,160.0,0.0011124939543923327,0.0,83,83,6100,6100,6100,6100,6100,6100,6100,6100,6100
DELETE,/staging/users/1687110839283289287,1,0,46.013637000001495,46.013637000001495,46.013637000001495,46.013637000001495,25.0,0.0002781234885980832,0.0,46,46,46,46,46,46,46,46,46,46,46
PUT,/staging/users/1687110839283289287,2,0,46.4493389999987,51.95143599999952,46.4493389999987,57.453533000000334,160.0,0.0005562469771961664,0.0,57,57,57,57,57,57,57,57,57,57,57
DELETE,/staging/users/1687110841703969916,1,0,71.50993699999475,71.50993699999475,71.50993699999475,71.50993699999475,25.0,0.0002781234885980832,0.0,72,72,72,72,72,72,72,72,72,72,72
PUT,/staging/users/1687110841703969916,2,0,44,45.49873099999857,43.62042999999716,47.377031999999986,160.0,0.0005562469771961664,0.0,47,47,47,47,47,47,47,47,47,47,47
DELETE,/staging/users/1687110841725358612,1,0,53.23826100000417,53.23826100000417,53.23826100000417,53.23826100000417,25.0,0.0002781234885980832,0.0,53,53,53,53,53,53,53,53,53,53,53
PUT,/staging/users/1687110841725358612,5,0,65,199.67378640000106,48.37602899999638,768.5847640000034,160.0,0.001390617442990416,0.0,65,65,65,770,770,770,770,770,770,770,770
DELETE,/staging/users/1687110842488088946,1,0,46.647440999997514,46.647440999997514,46.647440999997514,46.647440999997514,25.0,0.0002781234885980832,0.0,47,47,47,47,47,47,47,47,47,47,47
PUT,/staging/users/1687110842488088946,1,0,46.93772100000615,46.93772100000615,46.93772100000615,46.93772100000615,160.0,0.0002781234885980832,0.0,47,47,47,47,47,47,47,47,47,47,47
DELETE,/staging/users/1687110845502494077,1,0,41.021864999997604,41.021864999997604,41.021864999997604,41.021864999997604,25.0,0.0002781234885980832,0.0,41,41,41,41,41,41,41,41,41,41,41
DELETE,/staging/users/1687110846750638918,1,0,46.38568699999723,46.38568699999723,46.38568699999723,46.38568699999723,25.0,0.0002781234885980832,0.0,46,46,46,46,46,46,46,46,46,46,46
PUT,/staging/users/1687110846750638918,1,0,54.11004700000177,54.11004700000177,54.11004700000177,54.11004700000177,160.0,0.0002781234885980832,0.0,54,54,54,54,54,54,54,54,54,54,54
DELETE,/staging/users/1687110846799281209,1,0,44.30372399999527,44.30372399999527,44.30372399999527,44.30372399999527,25.0,0.0002781234885980832,0.0,44,44,44,44,44,44,44,44,44,44,44
DELETE,/staging/users/1687110847196840567,1,0,190.50268299999829,190.50268299999829,190.50268299999829,190.50268299999829,25.0,0.0002781234885980832,0.0,190,190,190,190,190,190,190,190,190,190,190
PUT,/staging/users/1687110847196840567,1,0,48.39112399999834,48.39112399999834,48.39112399999834,48.39112399999834,160.0,0.0002781234885980832,0.0,48,48,48,48,48,48,48,48,48,48,48
DELETE,/staging/users/1687110849860242269,1,0,54.41970200000412,54.41970200000412,54.41970200000412,54.41970200000412,25.0,0.0002781234885980832,0.0,54,54,54,54,54,54,54,54,54,54,54
DELETE,/staging/users/1687110851871124733,1,0,158.01012299999684,158.01012299999684,158.01012299999684,158.01012299999684,25.0,0.0002781234885980832,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/staging/users/1687110851881161260,1,0,43.24480399999686,43.24480399999686,43.24480399999686,43.24480399999686,25.0,0.0002781234885980832,0.0,43,43,43,43,43,43,43,43,43,43,43
DELETE,/staging/users/1687110851888783966,1,0,238.22320899999738,238.22320899999738,238.22320899999738,238.22320899999738,25.0,0.0002781234885980832,0.0,240,240,240,240,240,240,240,240,240,240,240
PUT,/staging/users/1687110851888783966,1,0,67.21971200000354,67.21971200000354,67.21971200000354,67.21971200000354,160.0,0.0002781234885980832,0.0,67,67,67,67,67,67,67,67,67,67,67
DELETE,/staging/users/1687110852638536606,1,0,46.41128000000094,46.41128000000094,46.41128000000094,46.41128000000094,25.0,0.0002781234885980832,0.0,46,46,46,46,46,46,46,46,46,46,46
PUT,/staging/users/1687110852638536606,1,0,46.64728499999882,46.64728499999882,46.64728499999882,46.64728499999882,160.0,0.0002781234885980832,0.0,47,47,47,47,47,47,47,47,47,47,47
DELETE,/staging/users/1687110856865826832,1,0,44.28861299999909,44.28861299999909,44.28861299999909,44.28861299999909,25.0,0.0002781234885980832,0.0,44,44,44,44,44,44,44,44,44,44,44
DELETE,/staging/users/1687110856915758100,1,0,53.36083499999944,53.36083499999944,53.36083499999944,53.36083499999944,25.0,0.0002781234885980832,0.0,53,53,53,53,53,53,53,53,53,53,53
PUT,/staging/users/1687110856915758100,2,0,48.10260699999702,93.21733299999835,48.10260699999702,138.33205899999967,160.0,0.0005562469771961664,0.0,140,140,140,140,140,140,140,140,140,140,140
DELETE,/staging/users/1687110856918011679,1,0,54.37707299999772,54.37707299999772,54.37707299999772,54.37707299999772,25.0,0.0002781234885980832,0.0,54,54,54,54,54,54,54,54,54,54,54
PUT,/staging/users/1687110856918011679,2,0,46.256020999997816,48.207763999997155,46.256020999997816,50.159506999996495,160.0,0.0005562469771961664,0.0,50,50,50,50,50,50,50,50,50,50,50
DELETE,/staging/users/1687110856936774558,1,0,48.21864600000225,48.21864600000225,48.21864600000225,48.21864600000225,25.0,0.0002781234885980832,0.0,48,48,48,48,48,48,48,48,48,48,48
PUT,/staging/users/1687110856936774558,2,0,57.24619699999778,57.411223999999095,57.24619699999778,57.57625100000041,160.0,0.0005562469771961664,0.0,58,58,58,58,58,58,58,58,58,58,58
DELETE,/staging/users/1687110856986100870,1,0,91.02490899999793,91.02490899999793,91.02490899999793,91.02490899999793,25.0,0.0002781234885980832,0.0,91,91,91,91,91,91,91,91,91,91,91
PUT,/staging/users/1687110856986100870,2,0,52,59.94248700000071,51.55207699999664,68.33289700000478,160.0,0.0005562469771961664,0.0,68,68,68,68,68,68,68,68,68,68,68
DELETE,/staging/users/1687110859434246048,1,0,43.01722699999999,43.01722699999999,43.01722699999999,43.01722699999999,25.0,0.0002781234885980832,0.0,43,43,43,43,43,43,43,43,43,43,43
DELETE,/staging/users/1687110859479692760,1,0,111.2620390000032,111.2620390000032,111.2620390000032,111.2620390000032,25.0,0.0002781234885980832,0.0,110,110,110,110,110,110,110,110,110,110,110
PUT,/staging/users/1687110859479692760,1,0,313.31531400000046,313.31531400000046,313.31531400000046,313.31531400000046,160.0,0.0002781234885980832,0.0,310,310,310,310,310,310,310,310,310,310,310
DELETE,/staging/users/1687110859511949464,1,0,51.60809500000596,51.60809500000596,51.60809500000596,51.60809500000596,25.0,0.0002781234885980832,0.0,52,52,52,52,52,52,52,52,52,52,52
PUT,/staging/users/1687110859511949464,1,0,57.93302600000061,57.93302600000061,57.93302600000061,57.93302600000061,160.0,0.0002781234885980832,0.0,58,58,58,58,58,58,58,58,58,58,58
DELETE,/staging/users/1687110859521824958,1,0,52.81326400000097,52.81326400000097,52.81326400000097,52.81326400000097,25.0,0.0002781234885980832,0.0,53,53,53,53,53,53,53,53,53,53,53
DELETE,/staging/users/1687110859541743027,1,0,54.59016199999667,54.59016199999667,54.59016199999667,54.59016199999667,25.0,0.0002781234885980832,0.0,55,55,55,55,55,55,55,55,55,55,55
DELETE,/staging/users/1687110859760878926,1,0,45.998385000004305,45.998385000004305,45.998385000004305,45.998385000004305,25.0,0.0002781234885980832,0.0,46,46,46,46,46,46,46,46,46,46,46
DELETE,/staging/users/1687110859763688254,1,0,51.478736000007075,51.478736000007075,51.478736000007075,51.478736000007075,25.0,0.0002781234885980832,0.0,51,51,51,51,51,51,51,51,51,51,51
PUT,/staging/users/1687110859763688254,2,0,45.42599500000222,46.93155200000021,45.42599500000222,48.4371089999982,160.0,0.0005562469771961664,0.0,48,48,48,48,48,48,48,48,48,48,48
DELETE,/staging/users/1687110862018040285,1,0,49.002213999997934,49.002213999997934,49.002213999997934,49.002213999997934,25.0,0.0002781234885980832,0.0,49,49,49,49,49,49,49,49,49,49,49
PUT,/staging/users/1687110862018040285,1,0,130.80162899999692,130.80162899999692,130.80162899999692,130.80162899999692,160.0,0.0002781234885980832,0.0,130,130,130,130,130,130,130,130,130,130,130
DELETE,/staging/users/1687110862018665959,1,0,56.72474899999713,56.72474899999713,56.72474899999713,56.72474899999713,25.0,0.0002781234885980832,0.0,57,57,57,57,57,57,57,57,57,57,57
PUT,/staging/users/1687110862018665959,1,0,53.01804799999843,53.01804799999843,53.01804799999843,53.01804799999843,160.0,0.0002781234885980832,0.0,53,53,53,53,53,53,53,53,53,53,53
DELETE,/staging/users/1687110862089678193,1,0,45.61554400000034,45.61554400000034,45.61554400000034,45.61554400000034,25.0,0.0002781234885980832,0.0,46,46,46,46,46,46,46,46,46,46,46
DELETE,/staging/users/1687110862885946621,1,0,354.41497300000435,354.41497300000435,354.41497300000435,354.41497300000435,25.0,0.0002781234885980832,0.0,350,350,350,350,350,350,350,350,350,350,350
PUT,/staging/users/1687110862885946621,1,0,45.24470100000144,45.24470100000144,45.24470100000144,45.24470100000144,160.0,0.0002781234885980832,0.0,45,45,45,45,45,45,45,45,45,45,45
DELETE,/staging/users/1687110863609231523,2,0,49,49.235944000002974,48.9761580000021,49.495730000003846,25.0,0.0005562469771961664,0.0,49,49,49,49,49,49,49,49,49,49,49
PUT,/staging/users/1687110863609231523,6,0,46,47.86634333333358,43.09229900000133,55.062255999999365,160.0,0.0016687409315884992,0.0,47,47,53,53,55,55,55,55,55,55,55
DELETE,/staging/users/1687110863715356814,1,0,48.11885699999152,48.11885699999152,48.11885699999152,48.11885699999152,25.0,0.0002781234885980832,0.0,48,48,48,48,48,48,48,48,48,48,48
PUT,/staging/users/1687110863715356814,4,0,50,70.22293449999673,44.0950379999947,134.42826600000046,160.0,0.0011124939543923327,0.0,52,52,130,130,130,130,130,130,130,130,130
DELETE,/staging/users/1687110864635365355,1,0,43.54923200000371,43.54923200000371,43.54923200000371,43.54923200000371,25.0,0.0002781234885980832,0.0,44,44,44,44,44,44,44,44,44,44,44
PUT,/staging/users/1687110864635365355,2,0,46.03568400000313,50.1846040000018,46.03568400000313,54.333524000000466,160.0,0.0005562469771961664,0.0,54,54,54,54,54,54,54,54,54,54,54
DELETE,/staging/users/1687110864673365293,1,0,43.719189000000824,43.719189000000824,43.719189000000824,43.719189000000824,25.0,0.0002781234885980832,0.0,44,44,44,44,44,44,44,44,44,44,44
DELETE,/staging/users/1687110867092430182,1,0,71.83074399999612,71.83074399999612,71.83074399999612,71.83074399999612,25.0,0.0002781234885980832,0.0,72,72,72,72,72,72,72,72,72,72,72
DELETE,/staging/users/1687110867095880294,1,0,46.3832469999943,46.3832469999943,46.3832469999943,46.3832469999943,25.0,0.0002781234885980832,0.0,46,46,46,46,46,46,46,46,46,46,46
PUT,/staging/users/1687110867095880294,1,0,47.69720800000243,47.69720800000243,47.69720800000243,47.69720800000243,160.0,0.0002781234885980832,0.0,48,48,48,48,48,48,48,48,48,48,48
DELETE,/staging/users/1687110867270107746,1,0,43.03072800000507,43.03072800000507,43.03072800000507,43.03072800000507,25.0,0.0002781234885980832,0.0,43,43,43,43,43,43,43,43,43,43,43
DELETE,/staging/users/1687110869892196717,1,0,170.4812839999903,170.4812839999903,170.4812839999903,170.4812839999903,25.0,0.0002781234885980832,0.0,170,170,170,170,170,170,170,170,170,170,170
